Address Name	Locality Name	Locality Number	Station Number
ההסתדרות 19	אשקלון	70	20.2
ביאליק 10	אשקלון	70	21.0
אבן גבירול 6	אשקלון	70	22.0
שפירא אברהם	אשקלון	70	24.1
שפירא אברהם	אשקלון	70	24.2
שפירא אברהם	אשקלון	70	24.3
שפירא אברהם	אשקלון	70	24.4
שפירא אברהם	אשקלון	70	24.5
אלבז נתן 19	אשקלון	70	25.1
אלבז נתן 19	אשקלון	70	25.2
אלבז נתן 19	אשקלון	70	25.3
אלבז נתן 19	אשקלון	70	25.4
אלבז נתן 19	אשקלון	70	25.5
בן יוסף שלמה	אשקלון	70	26.0
"האצ""ל 7"	אשקלון	70	27.1
"האצ""ל 7"	אשקלון	70	27.2
הראשונים	אשקלון	70	28.0
שד עוזיהו 26	אשקלון	70	30.0
שד עוזיהו	אשקלון	70	31.1
שד עוזיהו	אשקלון	70	31.2
שד עוזיהו	אשקלון	70	31.3
חטיבת הנגב	אשקלון	70	37.1
חטיבת הנגב	אשקלון	70	37.2
חטיבת הנגב	אשקלון	70	37.3
חטיבת הנגב	אשקלון	70	37.4
הרב קוק 4	אשקלון	70	39.0
סיני 25	אשקלון	70	40.0
הרב קוק 4	אשקלון	70	41.0
סיני 25	אשקלון	70	42.0
הרב קוק 4	אשקלון	70	43.0
המפרש 15	אשקלון	70	45.0
הרב שאולי 8	אשקלון	70	46.0
מיכשוילי 17	אשקלון	70	48.0
מיכשוילי 17	אשקלון	70	49.0
שמואל הנגיד 9	אשקלון	70	53.1
שמואל הנגיד 9	אשקלון	70	53.2
שמואל הנגיד 9	אשקלון	70	53.3
שמואל הנגיד 9	אשקלון	70	53.4
שמואל הנגיד 9	אשקלון	70	53.5
שמואל הנגיד 9	אשקלון	70	53.6
אבן עזרא 16	אשקלון	70	54.1
אבן עזרא 16	אשקלון	70	54.2
אבן עזרא 16	אשקלון	70	54.3
אבן עזרא 16	אשקלון	70	54.4
אבן עזרא 16	אשקלון	70	54.5
אבן עזרא 16	אשקלון	70	54.6
טשרניחובסקי 1	אשקלון	70	55.1
טשרניחובסקי 1	אשקלון	70	55.2
טשרניחובסקי 1	אשקלון	70	55.3
טשרניחובסקי 1	אשקלון	70	55.4
טשרניחובסקי 1	אשקלון	70	55.5
בוסקילה יצחק	אשקלון	70	58.0
בוסקילה יצחק	אשקלון	70	59.0
סטרומה 5	אשקלון	70	61.0
שד עוזיהו 26	אשקלון	70	62.0
בוסקילה יצחק	אשקלון	70	63.0
ביאליק 10	אשקלון	70	66.0
קרן היסוד 12	אשקלון	70	68.0
מיכשוילי 17	אשקלון	70	71.0
בן יוסף שלמה	אשקלון	70	72.0
מיכשוילי 17	אשקלון	70	73.0
בן יוסף שלמה	אשקלון	70	74.0
ביאליק 10	אשקלון	70	80.0
ביאליק 10	אשקלון	70	81.0
הרב שאולי 8	אשקלון	70	82.1
הרב שאולי 8	אשקלון	70	82.2
הרב שאולי 8	אשקלון	70	82.3
הרב שאולי 8	אשקלון	70	88.0
חרמון 7	אשקלון	70	89.1
חרמון 7	אשקלון	70	89.2
חרמון 7	אשקלון	70	89.3
חרמון 7	אשקלון	70	89.4
חרמון 7	אשקלון	70	89.5
המפרש 15	אשקלון	70	90.0
הצוללים	אשקלון	70	91.1
הצוללים	אשקלון	70	91.2
הצוללים	אשקלון	70	91.3
הצוללים	אשקלון	70	91.4
הצוללים	אשקלון	70	91.5
הצוללים	אשקלון	70	91.6
המפרש 15	אשקלון	70	92.0
הרב שאולי 8	אשקלון	70	93.0
מבוא השרביטן 8	אשקלון	70	94.0
מבוא השרביטן 8	אשקלון	70	95.0
מבוא השרביטן 8	אשקלון	70	97.0
הסייפן 5	אשקלון	70	99.1
הסייפן 5	אשקלון	70	99.2
הסייפן 5	אשקלון	70	99.3
המפרש 15	אשקלון	70	100.0
הרי גולן 4	אשקלון	70	109.1
הרי גולן 4	אשקלון	70	109.2
הרי גולן 4	אשקלון	70	109.3
הרי גולן 4	אשקלון	70	109.4
הרי גולן 4	אשקלון	70	109.5
נחל שניר 1	אשקלון	70	114.1
נחל שניר 1	אשקלון	70	114.2
נחל שניר 1	אשקלון	70	114.3
נחל שניר 1	אשקלון	70	114.4
הר כנען 1	אשקלון	70	119.1
הר כנען 1	אשקלון	70	119.2
הר כנען 1	אשקלון	70	119.3
הר כנען 1	אשקלון	70	119.4
הרי גולן 2	אשקלון	70	120.1
הרי גולן 2	אשקלון	70	120.2
הרי גולן 2	אשקלון	70	120.3
הרי גולן 2	אשקלון	70	120.4
הרי גולן 2	אשקלון	70	120.5
ראש פינה 13	אשקלון	70	124.0
פתח תקווה 10	אשקלון	70	125.0
ראש פינה 13	אשקלון	70	126.0
פתח תקווה 10	אשקלון	70	127.0
פתח תקווה 12	אשקלון	70	128.0
פתח תקווה 10	אשקלון	70	129.0
פתח תקווה 12	אשקלון	70	130.0
"קק""ל 9"	אשקלון	70	131.0
"קק""ל 9"	אשקלון	70	132.0
"קק""ל 9"	אשקלון	70	133.0
ורדימון יצחק 6	אשקלון	70	134.1
ורדימון יצחק 6	אשקלון	70	134.2
ורדימון יצחק 6	אשקלון	70	134.3
ורדימון יצחק 6	אשקלון	70	134.4
"קק""ל 90 א"	אשקלון	70	138.0
ברק בן אבינועם	אשקלון	70	142.1
ברק בן אבינועם	אשקלון	70	142.2
ברק בן אבינועם	אשקלון	70	142.3
המלך רחבעם 11	אשקלון	70	143.1
המלך רחבעם 11	אשקלון	70	143.2
המלך רחבעם 11	אשקלון	70	143.3
המלך רחבעם 11	אשקלון	70	143.4
המלך שלמה 27	אשקלון	70	147.1
המלך שלמה 27	אשקלון	70	147.2
המלך שלמה 27	אשקלון	70	147.3
המלך שלמה 27	אשקלון	70	147.4
המלך שלמה 43	אשקלון	70	150.1
המלך שלמה 43	אשקלון	70	150.2
המלך שלמה 43	אשקלון	70	150.3
המלך שלמה 43	אשקלון	70	150.4
המלך שלמה 43	אשקלון	70	150.5
"קק""ל 9"	אשקלון	70	151.0
"קק""ל 90 א"	אשקלון	70	152.0
"קק""ל 55"	אשקלון	70	154.0
"קק""ל 90"	אשקלון	70	155.1
"קק""ל 90"	אשקלון	70	155.2
"קק""ל 55"	אשקלון	70	158.0
שד הפרחים 18	אשקלון	70	159.1
שד הפרחים 18	אשקלון	70	159.2
הכלנית 19	אשקלון	70	160.1
הכלנית 19	אשקלון	70	160.2
הכלנית 19	אשקלון	70	160.3
הכלנית 19	אשקלון	70	160.4
העצמאות 41	אשקלון	70	163.0
העצמאות 7	אשקלון	70	164.0
העצמאות	אשקלון	70	166.1
העצמאות	אשקלון	70	166.2
העצמאות	אשקלון	70	166.3
העצמאות	אשקלון	70	166.4
העצמאות	אשקלון	70	166.5
העצמאות 7	אשקלון	70	168.0
העצמאות 41	אשקלון	70	188.0
פתח תקווה 10	אשקלון	70	189.0
ראש פינה 13	אשקלון	70	190.0
פתח תקווה 12	אשקלון	70	191.0
פתח תקווה 10	אשקלון	70	192.0
ראש פינה 13	אשקלון	70	193.0
פתח תקווה 12	אשקלון	70	194.0
מבוא השרביטן 8	אשקלון	70	197.0
שד רוטשילד	אשקלון	70	199.1
שד רוטשילד	אשקלון	70	199.2
שד רוטשילד	אשקלון	70	199.3
שד רוטשילד	אשקלון	70	199.4
שד רוטשילד	אשקלון	70	199.5
סירקין נחמן 2	אשקלון	70	203.1
סירקין נחמן 2	אשקלון	70	203.2
סירקין נחמן 2	אשקלון	70	203.3
סירקין נחמן 2	אשקלון	70	203.4
סירקין נחמן 2	אשקלון	70	203.5
סירקין נחמן 2	אשקלון	70	203.6
קרן היסוד 16	אשקלון	70	207.1
קרן היסוד 16	אשקלון	70	207.2
קרן היסוד 16	אשקלון	70	207.3
חטיבת הנגב 30	אשקלון	70	211.1
חטיבת הנגב 30	אשקלון	70	211.2
חטיבת הנגב 30	אשקלון	70	211.3
חטיבת הנגב 30	אשקלון	70	211.4
חטיבת הנגב 30	אשקלון	70	211.5
חטיבת הנגב 30	אשקלון	70	211.6
שד עוזיהו 26	אשקלון	70	212.0
בוסקילה יצחק	אשקלון	70	213.0
יאיר	אשקלון	70	214.1
יאיר	אשקלון	70	214.2
יאיר	אשקלון	70	214.3
תשרי 11	אשקלון	70	220.1
תשרי 11	אשקלון	70	220.2
תשרי 11	אשקלון	70	220.3
תשרי 11	אשקלון	70	220.4
תשרי 11	אשקלון	70	220.5
תשרי 11	אשקלון	70	220.6
אב 4	אשקלון	70	222.0
שבט בנימין 19	אשקלון	70	225.0
העצמאות 63	אשקלון	70	227.1
העצמאות 63	אשקלון	70	227.2
העצמאות 63	אשקלון	70	227.3
העצמאות 63	אשקלון	70	227.4
העצמאות 63	אשקלון	70	227.5
העצמאות 63	אשקלון	70	227.6
העצמאות 54	אשקלון	70	228.1
העצמאות 54	אשקלון	70	228.2
העצמאות 54	אשקלון	70	228.3
העצמאות 54	אשקלון	70	228.4
העצמאות 54	אשקלון	70	228.5
העצמאות 7	אשקלון	70	231.0
העצמאות 7	אשקלון	70	234.0
ביאליק 10	אשקלון	70	236.0
הציונות 107	אשקלון	70	237.1
הציונות 107	אשקלון	70	237.2
הציונות 107	אשקלון	70	237.3
הציונות 107	אשקלון	70	237.4
הציונות 107	אשקלון	70	237.5
שבט בנימין 19	אשקלון	70	244.0
שבט בנימין 19	אשקלון	70	245.0
הרותם 33	אשקלון	70	246.1
הרותם 33	אשקלון	70	246.2
הרותם 33	אשקלון	70	246.3
הרותם 33	אשקלון	70	246.4
הרותם 33	אשקלון	70	246.5
הרותם 33	אשקלון	70	246.6
אבן גבירול 6	אשקלון	70	248.0
סיני 25	אשקלון	70	250.0
אב 4	אשקלון	70	251.0
שד עוזיהו 26	אשקלון	70	253.0
העצמאות 7	אשקלון	70	264.0
רב ינאי 3	אשקלון	70	265.1
רב ינאי 3	אשקלון	70	265.2
רב ינאי 3	אשקלון	70	265.3
רב ינאי 3	אשקלון	70	265.4
רב ינאי 3	אשקלון	70	265.5
רב ינאי 3	אשקלון	70	265.6
רב ינאי 3	אשקלון	70	265.7
שבט ראובן 2	אשקלון	70	276.1
שבט ראובן 2	אשקלון	70	276.2
שבט ראובן 2	אשקלון	70	276.3
שבט ראובן 2	אשקלון	70	276.4
שבט ראובן 2	אשקלון	70	276.5
שבט ראובן 2	אשקלון	70	276.6
ברקת 4	אשקלון	70	277.1
ברקת 4	אשקלון	70	277.2
ברקת 4	אשקלון	70	277.3
ברקת 4	אשקלון	70	277.4
ברקת 4	אשקלון	70	277.5
ארן זלמן	אשקלון	70	279.1
ארן זלמן	אשקלון	70	279.2
ארן זלמן	אשקלון	70	279.3
ארן זלמן	אשקלון	70	279.4
ארן זלמן	אשקלון	70	279.5
ארן זלמן	אשקלון	70	279.6
תפוז 5	אשקלון	70	281.1
תפוז 5	אשקלון	70	281.2
תפוז 5	אשקלון	70	281.3
תפוז 5	אשקלון	70	281.4
תפוז 5	אשקלון	70	281.5
תפוז 5	אשקלון	70	281.6
תפוז 5	אשקלון	70	281.7
חרמון 1	אשקלון	70	283.1
חרמון 1	אשקלון	70	283.2
חרמון 1	אשקלון	70	283.3
חרמון 1	אשקלון	70	283.4
חרמון 1	אשקלון	70	283.5
חרמון 1	אשקלון	70	283.6
המעפילים 21	אשקלון	70	285.0
אליעזר בן הורקנוס 18	אשקלון	70	286.1
אליעזר בן הורקנוס 18	אשקלון	70	286.2
אליעזר בן הורקנוס 18	אשקלון	70	286.3
אליעזר בן הורקנוס 18	אשקלון	70	286.4
אליעזר בן הורקנוס 18	אשקלון	70	286.5
אליעזר בן הורקנוס 18	אשקלון	70	286.6
אליעזר בן הורקנוס 18	אשקלון	70	286.7
אליעזר בן הורקנוס 18	אשקלון	70	286.8
ראש פינה 13	אשקלון	70	290.0
מבוא השרביטן 8	אשקלון	70	291.0
מבוא השרביטן 8	אשקלון	70	292.0
שהם 2	אשקלון	70	294.1
שהם 2	אשקלון	70	294.2
שהם 2	אשקלון	70	294.3
שהם 2	אשקלון	70	294.4
שהם 2	אשקלון	70	294.5
"רשב""י"	אשקלון	70	296.1
"רשב""י"	אשקלון	70	296.2
"רשב""י"	אשקלון	70	296.3
"רשב""י"	אשקלון	70	296.4
"רשב""י"	אשקלון	70	296.5
"רשב""י"	אשקלון	70	296.6
חטיבת הנגב 45	אשקלון	70	300.1
חטיבת הנגב 45	אשקלון	70	300.2
חטיבת הנגב 45	אשקלון	70	300.3
חטיבת הנגב 45	אשקלון	70	300.4
שבט בנימין 19	אשקלון	70	301.0
פתח תקווה 10	אשקלון	70	306.0
העצמאות 41	אשקלון	70	953.0
שבט בנימין 19	אשקלון	70	954.0
הנשיא ויצמן	אשקלון	70	990.1
הנשיא ויצמן	אשקלון	70	990.2
"הפלמ""ח 3"	אשקלון	7100	1.0
"הפלמ""ח 3"	אשקלון	7100	2.0
אריה 9	אשקלון	7100	4.1
אריה 9	אשקלון	7100	4.2
אריה 9	אשקלון	7100	4.3
אריה 9	אשקלון	7100	4.4
אריה 9	אשקלון	7100	4.5
לכיש 9	אשקלון	7100	5.1
לכיש 9	אשקלון	7100	5.2
לכיש 9	אשקלון	7100	5.3
לכיש 9	אשקלון	7100	5.4
לכיש 9	אשקלון	7100	5.5
לכיש 9	אשקלון	7100	5.6
לכיש 9	אשקלון	7100	5.7
"הפלמ""ח 3"	אשקלון	7100	6.0
הרב קארו יוסף 6	אשקלון	7100	7.0
הרב קארו יוסף 6	אשקלון	7100	8.0
בן דוד	אשקלון	7100	9.0
שיבת ציון 5	אשקלון	7100	13.0
אבימלך 1	אשקלון	7100	15.1
אבימלך 1	אשקלון	7100	15.2
אבימלך 1	אשקלון	7100	15.3
אבימלך 1	אשקלון	7100	15.4
אבימלך 1	אשקלון	7100	15.5
"הפלמ""ח 3"	אשקלון	7100	17.0
שיבת ציון 16	אשקלון	7100	18.1
שיבת ציון 16	אשקלון	7100	18.2
שיבת ציון 16	אשקלון	7100	18.3
שיבת ציון 16	אשקלון	7100	18.4
שיבת ציון 5	אשקלון	7100	21.0
שיבת ציון 5	אשקלון	7100	22.0
בעל שם טוב 11	אשקלון	7100	26.1
בעל שם טוב 11	אשקלון	7100	26.2
ברגר דוד 12	אשקלון	7100	27.0
מילרוד אליעזר	אשקלון	7100	28.0
ברגר דוד 12	אשקלון	7100	29.0
שפינוזה	אשקלון	7100	30.0
שפינוזה	אשקלון	7100	32.0
הרב עוזיאל	אשקלון	7100	33.1
הרב עוזיאל	אשקלון	7100	33.2
הרב עוזיאל	אשקלון	7100	33.3
גרופר יעקב 15	אשקלון	7100	34.0
שפינוזה	אשקלון	7100	35.0
הרב מימון 32	אשקלון	7100	37.1
הרב מימון 32	אשקלון	7100	37.2
גרופר יעקב 15	אשקלון	7100	38.0
מילרוד אליעזר 11	אשקלון	7100	39.1
מילרוד אליעזר 11	אשקלון	7100	39.2
הנשיא 70	אשקלון	7100	40.1
הנשיא 70	אשקלון	7100	40.2
הנשיא 70	אשקלון	7100	40.3
הצפצפה	אשקלון	7100	41.1
הצפצפה	אשקלון	7100	41.2
הצפצפה	אשקלון	7100	41.3
הצפצפה	אשקלון	7100	41.4
הצפצפה	אשקלון	7100	41.5
הצפצפה	אשקלון	7100	41.6
זונאבנד יחזקאל 12	אשקלון	7100	43.0
הראל 8	אשקלון	7100	44.1
הראל 8	אשקלון	7100	44.2
הראל 8	אשקלון	7100	44.3
הראל 8	אשקלון	7100	44.4
הראל 8	אשקלון	7100	44.5
סמ שמגר 1	אשקלון	7100	50.1
סמ שמגר 1	אשקלון	7100	50.2
יוהנסבורג	אשקלון	7100	52.1
יוהנסבורג	אשקלון	7100	52.2
יוהנסבורג	אשקלון	7100	52.3
יוהנסבורג	אשקלון	7100	52.4
בר כוכבא 209	אשקלון	7100	53.0
בן צבי יצחק 4	אשקלון	7100	54.0
ההסתדרות 4	אשקלון	7100	55.1
ההסתדרות 4	אשקלון	7100	55.2
ההסתדרות 4	אשקלון	7100	55.3
"עגנון ש""י"	אשקלון	7100	56.1
"עגנון ש""י"	אשקלון	7100	56.2
"עגנון ש""י"	אשקלון	7100	56.3
"עגנון ש""י"	אשקלון	7100	56.4
שד שפירא	אשקלון	7100	58.0
מילרוד אליעזר	אשקלון	7100	60.0
בן עטר	אשקלון	7100	61.1
בן עטר	אשקלון	7100	61.2
בן עטר	אשקלון	7100	61.3
שד שפירא	אשקלון	7100	63.0
שני אליהו	אשקלון	7100	64.1
שני אליהו	אשקלון	7100	64.2
שני אליהו	אשקלון	7100	64.3
שני אליהו	אשקלון	7100	64.4
שני אליהו	אשקלון	7100	64.5
שני אליהו	אשקלון	7100	64.6
ברגר דוד 12	אשקלון	7100	68.0
סמ שמגר 1	אשקלון	7100	72.1
סמ שמגר 1	אשקלון	7100	72.2
סמ שמגר 1	אשקלון	7100	72.3
סמ שמגר 1	אשקלון	7100	72.4
זונאבנד יחזקאל 12	אשקלון	7100	73.0
בן צבי יצחק 4	אשקלון	7100	78.0
"עגנון ש""י"	אשקלון	7100	80.0
הסוכנות היהודית 14	אשקלון	7100	81.1
הסוכנות היהודית 14	אשקלון	7100	81.2
הסוכנות היהודית 14	אשקלון	7100	81.3
שד' עופר 5	אשקלון	7100	83.0
שד' עופר 5	אשקלון	7100	84.0
שד' עופר 5	אשקלון	7100	85.0
שד שפירא	אשקלון	7100	86.0
שד שפירא 7 א	אשקלון	7100	87.1
שד שפירא 7 א	אשקלון	7100	87.2
שד שפירא 7 א	אשקלון	7100	87.3
"רמב""ם 13"	אשקלון	7100	90.0
בן דוד	אשקלון	7100	91.0
"רמב""ם 13"	אשקלון	7100	92.0
"רמב""ם 13"	אשקלון	7100	93.0
בן דוד	אשקלון	7100	94.0
"הפלמ""ח 3"	אשקלון	7100	100.0
הר כנען 2	אשקלון	7100	101.1
הר כנען 2	אשקלון	7100	101.2
הר כנען 2	אשקלון	7100	101.3
הר כנען 2	אשקלון	7100	101.4
שד' הציונות 6	אשקלון	7100	103.1
שד' הציונות 6	אשקלון	7100	103.2
פקיעין	אשקלון	7100	104.1
פקיעין	אשקלון	7100	104.2
פקיעין	אשקלון	7100	104.3
יהדות ספרד 13	אשקלון	7100	105.1
יהדות ספרד 13	אשקלון	7100	105.2
יהדות ספרד 13	אשקלון	7100	105.3
יהדות ספרד 13	אשקלון	7100	105.4
יהדות ספרד 13	אשקלון	7100	105.5
"הפלמ""ח 3"	אשקלון	7100	107.0
זונאבנד יחזקאל 12	אשקלון	7100	114.0
זונאבנד יחזקאל 12	אשקלון	7100	115.0
פינס יוסף 18	אשקלון	7100	117.1
פינס יוסף 18	אשקלון	7100	117.2
פינס יוסף 18	אשקלון	7100	117.3
פינס יוסף 18	אשקלון	7100	117.4
פינס יוסף 18	אשקלון	7100	117.5
השריונאים 3	אשקלון	7100	123.0
יהדות ספרד 17	אשקלון	7100	124.1
יהדות ספרד 17	אשקלון	7100	124.2
יהדות ספרד 17	אשקלון	7100	124.3
יהדות ספרד 17	אשקלון	7100	124.4
יהדות ספרד 17	אשקלון	7100	124.5
ברגר דוד 12	אשקלון	7100	127.0
שד' עופר 5	אשקלון	7100	128.0
הגבורה	אשקלון	7100	130.1
הגבורה	אשקלון	7100	130.2
הנשיא 70	אשקלון	7100	131.1
הנשיא 70	אשקלון	7100	131.2
אשדוד	אשקלון	7100	132.0
אשדוד 1	אשקלון	7100	133.0
ניסן 1	אשקלון	7100	139.1
ניסן 1	אשקלון	7100	139.2
ניסן 1	אשקלון	7100	139.3
ניסן 1	אשקלון	7100	139.4
ניסן 1	אשקלון	7100	139.5
ניסן 1	אשקלון	7100	139.6
מילרוד אליעזר	אשקלון	7100	141.0
זונאבנד יחזקאל 12	אשקלון	7100	142.0
"רמב""ם 13"	אשקלון	7100	148.0
הר כנען 8	אשקלון	7100	149.1
הר כנען 8	אשקלון	7100	149.2
הר כנען 8	אשקלון	7100	149.3
הר כנען 8	אשקלון	7100	149.4
הר כנען 8	אשקלון	7100	149.5
לייפר- מילר רחל 1	אשקלון	7100	151.1
לייפר- מילר רחל 1	אשקלון	7100	151.2
לייפר- מילר רחל 1	אשקלון	7100	151.3
שד ירושלים 133	אשקלון	7100	157.0
שד ירושלים 133	אשקלון	7100	159.0
שד עמק חפר 32	אשקלון	7100	160.0
שד' הציונות	אשקלון	7100	161.1
שד' הציונות	אשקלון	7100	161.2
שד' הציונות	אשקלון	7100	161.3
שד' הציונות	אשקלון	7100	161.4
שד' הציונות	אשקלון	7100	161.5
שד' הציונות	אשקלון	7100	161.6
אדמונד דה רוטשילד 4	אשקלון	7100	166.1
אדמונד דה רוטשילד 4	אשקלון	7100	166.2
אדמונד דה רוטשילד 4	אשקלון	7100	166.3
אדמונד דה רוטשילד 4	אשקלון	7100	166.4
אדמונד דה רוטשילד 4	אשקלון	7100	166.5
זונאבנד יחזקאל 12	אשקלון	7100	168.0
מעלה הגת 19	אשקלון	7100	170.1
מעלה הגת 19	אשקלון	7100	170.2
מעלה הגת 19	אשקלון	7100	170.3
מעלה הגת 19	אשקלון	7100	170.4
מעלה הגת 19	אשקלון	7100	170.5
מעלה הגת 19	אשקלון	7100	170.6
מעלה הגת 19	אשקלון	7100	170.7
מעלה הגת 19	אשקלון	7100	170.8
מעלה הגת 19	אשקלון	7100	170.9
שד ירושלים 133	אשקלון	7100	186.0
שד עמק האלה 3	אשקלון	7100	188.1
שד עמק האלה 3	אשקלון	7100	188.2
שד עמק האלה 3	אשקלון	7100	188.3
שד עמק האלה 3	אשקלון	7100	188.4
שד עמק האלה 3	אשקלון	7100	188.5
שד עמק האלה 3	אשקלון	7100	188.6
אשדוד	אשקלון	7100	952.1
אשדוד	אשקלון	7100	952.2
באר גנים 16	אשקלון	1376	1.0
באר גנים 16	אשקלון	1376	2.0
באר טוביה	אשקלון	155	1.0
באר טוביה	אשקלון	155	2.0
ביצרון	אשקלון	234	1.0
ביצרון	אשקלון	234	2.0
בית גוברין	אשקלון	619	1.0
בית ניר	אשקלון	16	1.0
בית עזרא	אשקלון	756	1.0
בית עזרא	אשקלון	756	2.0
בית שקמה	אשקלון	747	1.0
בני דקלים	אשקלון	1368	1.0
ברור חיל	אשקלון	428	1.1
ברור חיל	אשקלון	428	1.2
ברכיה	אשקלון	746	1.0
ברכיה	אשקלון	746	2.0
בת הדר	אשקלון	1323	1.0
גבים	אשקלון	424	1.0
גבעתי	אשקלון	793	1.1
גבעתי	אשקלון	793	1.2
גברעם	אשקלון	342	1.0
גיאה	אשקלון	706	1.0
גלאון	אשקלון	393	1.0
גת (קיבוץ)	אשקלון	340	1.0
דורות	אשקלון	336	1.0
הודיה	אשקלון	726	1.0
ורדון	אשקלון	1133	1.0
זבדיאל	אשקלון	815	1.0
זוהר	אשקלון	44	1.0
זיקים	אשקלון	584	1.1
זיקים	אשקלון	584	1.2
זרחיה	אשקלון	818	1.0
חלץ	אשקלון	820	1.0
חצב	אשקלון	700	1.0
חצב	אשקלון	700	2.0
חצור-אשדוד	אשקלון	406	1.1
חצור-אשדוד	אשקלון	406	1.2
יד מרדכי	אשקלון	358	1.1
יד מרדכי	אשקלון	358	1.2
יד נתן	אשקלון	775	1.0
יכיני	אשקלון	811	1.0
ינון	אשקלון	2011	1.0
ינון	אשקלון	2011	2.0
כוכב מיכאל	אשקלון	824	1.1
כוכב מיכאל	אשקלון	824	1.2
כפר אחים	אשקלון	690	1.0
האלון	אשקלון	888	1.0
כפר ורבורג	אשקלון	320	1.0
כפר ורבורג	אשקלון	320	2.0
כפר מנחם	אשקלון	274	1.0
כפר מנחם	אשקלון	274	2.0
כפר סילבר	אשקלון	107	1.0
כפר עזה	אשקלון	845	1.1
כפר עזה	אשקלון	845	1.2
כרמי קטיף	אשקלון	1374	1.0
כרמיה	אשקלון	768	1.0
לכיש	אשקלון	24	1.0
מבקיעים	אשקלון	573	1.0
מחנה מרים	אשקלון	1414	1.0
מנוחה	אשקלון	2030	1.0
מפלסים	אשקלון	668	1.1
מפלסים	אשקלון	668	1.2
מרכז שפירא	אשקלון	1098	3.1
מרכז שפירא	אשקלון	1098	3.2
מרכז שפירא	אשקלון	1098	3.3
משואות יצחק	אשקלון	620	1.0
משען	אשקלון	791	1.1
משען	אשקלון	791	1.2
נגבה	אשקלון	315	1.1
נגבה	אשקלון	315	1.2
נהורה	אשקלון	309	1.0
נהורה	אשקלון	309	2.0
נוגה	אשקלון	55	1.0
נווה מבטח	אשקלון	827	1.0
נועם	אשקלון	15	1.0
נחל עוז	אשקלון	844	1.0
נחלה	אשקלון	2045	1.0
נטע 1	אשקלון	1369	1.0
דוד המלך 1	אשקלון	351	2.1
דוד המלך 1	אשקלון	351	2.2
דוד המלך 1	אשקלון	351	2.3
משעול התמר	אשקלון	1419	1.0
משעול התמר	אשקלון	1419	3.0
ניצנים	אשקלון	359	1.0
ניר בנים	אשקלון	553	1.0
"ניר ח""ן"	אשקלון	11	1.0
ניר ישראל	אשקלון	699	1.0
ניר עם	אשקלון	348	1.0
נתיב העשרה	אשקלון	1242	1.1
נתיב העשרה	אשקלון	1242	1.2
סגולה	אשקלון	2046	1.0
עוזה	אשקלון	826	1.0
עוצם	אשקלון	32	1.0
עזר	אשקלון	1149	1.0
עזריקם	אשקלון	817	1.0
עזריקם	אשקלון	817	2.0
עין צורים	אשקלון	622	1.0
ערוגות	אשקלון	593	1.1
ערוגות	אשקלון	593	1.2
קוממיות	אשקלון	766	1.0
שד העצמאות	אשקלון	2630	1.0
רחבת גד 13	אשקלון	2630	2.0
שד לכיש	אשקלון	2630	3.0
רחבת גד 13	אשקלון	2630	4.0
רחבת ירמיהו 3	אשקלון	2630	5.0
שד העצמאות 66	אשקלון	2630	10.1
שד העצמאות 66	אשקלון	2630	10.2
שד העצמאות 66	אשקלון	2630	10.3
שד העצמאות 66	אשקלון	2630	10.4
הזית	אשקלון	2630	11.0
הדקל 10	אשקלון	2630	12.1
הדקל 10	אשקלון	2630	12.2
הדקל 10	אשקלון	2630	12.3
הכרמל	אשקלון	2630	14.1
הכרמל	אשקלון	2630	14.2
הזית	אשקלון	2630	15.0
שמואל הנביא 13	אשקלון	2630	16.0
מירון 2	אשקלון	2630	17.0
שמואל הנביא 13	אשקלון	2630	18.0
שד לכיש	אשקלון	2630	19.0
רחבת גד 13	אשקלון	2630	20.0
החלוץ 52	אשקלון	2630	21.0
החלוץ 52	אשקלון	2630	22.0
שד לכיש	אשקלון	2630	23.0
מירון 2	אשקלון	2630	24.0
שד העצמאות 30	אשקלון	2630	26.0
שמואל הנביא 13	אשקלון	2630	28.0
יפתח הגלעדי 11	אשקלון	2630	29.0
יפתח הגלעדי 10	אשקלון	2630	30.0
אהוד בן גרא 3	אשקלון	2630	31.0
אהוד בן גרא 9	אשקלון	2630	32.0
אהוד בן גרא 3	אשקלון	2630	33.0
אהוד בן גרא 3	אשקלון	2630	34.0
אהוד בן גרא 3	אשקלון	2630	35.0
יפתח הגלעדי 11	אשקלון	2630	36.0
אהוד בן גרא 9	אשקלון	2630	37.0
יפתח הגלעדי 11	אשקלון	2630	38.0
יפתח הגלעדי 10	אשקלון	2630	39.0
אהוד בן גרא 9	אשקלון	2630	40.0
החלוץ	אשקלון	2630	41.0
החלוץ	אשקלון	2630	42.0
אהוד בן גרא 9	אשקלון	2630	43.0
אהוד בן גרא 9	אשקלון	2630	44.0
מירון 2	אשקלון	2630	45.0
נופך 19	אשקלון	2630	47.1
נופך 19	אשקלון	2630	47.2
נופך 19	אשקלון	2630	47.3
הנרייטה סאלד 5	אשקלון	2630	47.4
בית יוסף 45	אשקלון	2630	48.1
בית יוסף 45	אשקלון	2630	48.2
שד גת 120	אשקלון	2630	49.1
שד גת 120	אשקלון	2630	49.2
שד גת 120	אשקלון	2630	49.3
שד גת 120	אשקלון	2630	49.4
שד גת 120	אשקלון	2630	49.5
