Locality Number	Station Number	Locality Name	Address Name
85000	354	רמלה-לוד	"רש""י 1"
85000	370	רמלה-לוד	רזיאל דוד 24
85000	450	רמלה-לוד	חיטמן עוזי 31
85000	460	רמלה-לוד	חיטמן עוזי 31
85000	470	רמלה-לוד	בנאי יוסי 56
85000	490	רמלה-לוד	מבצע משה 10
85000	500	רמלה-לוד	התמר
85000	510	רמלה-לוד	התמר 1
85000	520	רמלה-לוד	ג'וואריש
85000	530	רמלה-לוד	הפעמונית 1
85000	540	רמלה-לוד	רזיאל דוד
85000	550	רמלה-לוד	שטיין יהודה 11
85000	561	רמלה-לוד	זכריה 9
85000	562	רמלה-לוד	זכריה 9
85000	570	רמלה-לוד	שטיין יהודה 11
85000	580	רמלה-לוד	רזיאל דוד
85000	590	רמלה-לוד	מבצע יונתן 7
85000	600	רמלה-לוד	הפעמונית 1
85000	610	רמלה-לוד	מבצע משה 10
85000	620	רמלה-לוד	מבצע משה 10
85000	630	רמלה-לוד	שטיין יהודה 11
85000	640	רמלה-לוד	הפעמונית 1
85000	660	רמלה-לוד	רזיאל דוד
85000	670	רמלה-לוד	מבצע יונתן 7
85000	680	רמלה-לוד	רזיאל דוד
85000	690	רמלה-לוד	הלל אברהם 6
85000	700	רמלה-לוד	וילנה
85000	710	רמלה-לוד	וילנה
85000	730	רמלה-לוד	יוספטל גיורא 23
85000	750	רמלה-לוד	יוספטל גיורא 23
85000	760	רמלה-לוד	הזית 4
85000	770	רמלה-לוד	שרת
85000	780	רמלה-לוד	הזית 4
85000	790	רמלה-לוד	הזית 4
85000	800	רמלה-לוד	חיים אשר 12
85000	820	רמלה-לוד	רזיאל דוד
85000	830	רמלה-לוד	שטיין יהודה 11
85000	841	רמלה-לוד	אחימאיר אבא 3
85000	842	רמלה-לוד	אחימאיר אבא 3
85000	843	רמלה-לוד	אחימאיר אבא 3
85000	844	רמלה-לוד	אחימאיר אבא 3
85000	845	רמלה-לוד	אחימאיר אבא 3
85000	846	רמלה-לוד	אחימאיר אבא 3
85000	847	רמלה-לוד	אחימאיר אבא 3
85000	848	רמלה-לוד	אחימאיר אבא 3
85000	849	רמלה-לוד	אחימאיר אבא 3
85000	850	רמלה-לוד	חיטמן עוזי 31
85000	860	רמלה-לוד	בנאי יוסי 9
85000	880	רמלה-לוד	בנאי יוסי 9
85000	890	רמלה-לוד	בנאי יוסי 9
85000	910	רמלה-לוד	חיטמן עוזי 31
85000	950	רמלה-לוד	התמר 1
85000	9500	רמלה-לוד	דוכיפת 1
85000	9510	רמלה-לוד	דוכיפת 1
70000	20	רמלה-לוד	שדה יצחק 9
70000	50	רמלה-לוד	הגיא
70000	60	רמלה-לוד	רובין אריה
70000	80	רמלה-לוד	הגיא
70000	90	רמלה-לוד	פלומניק יעקב 1
70000	100	רמלה-לוד	פלומניק יעקב 1
70000	110	רמלה-לוד	כצנלסון
70000	120	רמלה-לוד	שד דוד המלך 20
70000	131	רמלה-לוד	אלתר רחל 3
70000	132	רמלה-לוד	אלתר רחל 3
70000	133	רמלה-לוד	אלתר רחל 3
70000	134	רמלה-לוד	אלתר רחל 3
70000	140	רמלה-לוד	שד דוד המלך 20
70000	160	רמלה-לוד	"שד צה""ל"
70000	170	רמלה-לוד	הרב חורי חיים 27
70000	181	רמלה-לוד	אקסודוס
70000	182	רמלה-לוד	אקסודוס
70000	183	רמלה-לוד	אקסודוס
70000	184	רמלה-לוד	אקסודוס
70000	185	רמלה-לוד	אקסודוס
70000	186	רמלה-לוד	אקסודוס
70000	190	רמלה-לוד	"שד צה""ל"
70000	200	רמלה-לוד	פלומניק יעקב 1
70000	221	רמלה-לוד	שפירא חיים משה 13
70000	222	רמלה-לוד	שפירא חיים משה 13
70000	223	רמלה-לוד	שפירא חיים משה 13
70000	224	רמלה-לוד	שפירא חיים משה 13
70000	225	רמלה-לוד	שפירא חיים משה 13
70000	226	רמלה-לוד	שפירא חיים משה 13
70000	230	רמלה-לוד	"שד צה""ל"
70000	260	רמלה-לוד	שד ירושלים 4
70000	270	רמלה-לוד	קפלן
70000	290	רמלה-לוד	קפלן
70000	300	רמלה-לוד	קפלן
70000	310	רמלה-לוד	דיזרעאלי 11
70000	330	רמלה-לוד	דיזרעאלי 11
70000	340	רמלה-לוד	אלפעל
70000	350	רמלה-לוד	פנקס דוד 5
70000	360	רמלה-לוד	מזרחי דוד 6
70000	370	רמלה-לוד	דיזרעאלי 11
70000	380	רמלה-לוד	דיזרעאלי 13
70000	390	רמלה-לוד	אלפעל
70000	400	רמלה-לוד	אינשטיין
70000	410	רמלה-לוד	קפלן
70000	420	רמלה-לוד	דיזרעאלי 13
70000	430	רמלה-לוד	פנקס דוד 5
70000	440	רמלה-לוד	דיזרעאלי 13
70000	450	רמלה-לוד	כצנלסון
70000	460	רמלה-לוד	הרב חורי חיים 27
70000	470	רמלה-לוד	חטיבת הראל
70000	480	רמלה-לוד	רובין אריה
70000	490	רמלה-לוד	חטיבת הראל
70000	500	רמלה-לוד	הרב חורי חיים 27
70000	520	רמלה-לוד	הרב חורי חיים 27
70000	540	רמלה-לוד	הרב חורי חיים 27
70000	550	רמלה-לוד	הרב חורי חיים 27
70000	580	רמלה-לוד	רובין אריה
70000	590	רמלה-לוד	הרב חורי חיים 27
70000	600	רמלה-לוד	צמח צדק 1
70000	610	רמלה-לוד	צמח צדק
70000	620	רמלה-לוד	אינשטיין
70000	630	רמלה-לוד	אינשטיין
70000	651	רמלה-לוד	ש נווה שלום
70000	652	רמלה-לוד	ש נווה שלום
70000	653	רמלה-לוד	ש נווה שלום
70000	670	רמלה-לוד	מזרחי דוד 6
70000	680	רמלה-לוד	דיזרעאלי 13
70000	690	רמלה-לוד	פנקס דוד 5
70000	710	רמלה-לוד	ארבע העונות
70000	720	רמלה-לוד	ארבע העונות
70000	730	רמלה-לוד	ארבע העונות
70000	750	רמלה-לוד	ארבע העונות
70000	770	רמלה-לוד	לובלין אהרון
70000	780	רמלה-לוד	לובלין אהרון
70000	790	רמלה-לוד	לובלין אהרון
70000	800	רמלה-לוד	ארבע העונות
70000	821	רמלה-לוד	לובלין אהרון 9
70000	822	רמלה-לוד	לובלין אהרון 9
70000	823	רמלה-לוד	לובלין אהרון 9
70000	824	רמלה-לוד	לובלין אהרון 9
70000	825	רמלה-לוד	לובלין אהרון 9
70000	830	רמלה-לוד	לובלין אהרון
70000	840	רמלה-לוד	לובלין אהרון
70000	850	רמלה-לוד	ארבע העונות
70000	860	רמלה-לוד	האיילון
70000	870	רמלה-לוד	האיילון
70000	880	רמלה-לוד	ארבע העונות
70000	890	רמלה-לוד	האיילון
70000	900	רמלה-לוד	האיילון
70000	910	רמלה-לוד	כצנלסון
70000	9521	רמלה-לוד	הרב אלישיב 9
70000	9522	רמלה-לוד	הרב אלישיב 9
70000	9530	רמלה-לוד	האיילון
13040	10	רמלה-לוד	המכבים 10
13040	20	רמלה-לוד	תפן 7
13040	30	רמלה-לוד	צורן 6
13040	40	רמלה-לוד	החושן 2
13040	50	רמלה-לוד	כרמל 6
13040	61	רמלה-לוד	הקשת
13040	62	רמלה-לוד	הקשת
13040	63	רמלה-לוד	הקשת
13040	64	רמלה-לוד	הקשת
13040	65	רמלה-לוד	הקשת
13040	70	רמלה-לוד	תפן 7
13040	80	רמלה-לוד	החושן 2
13040	90	רמלה-לוד	תירוש 1
13040	120	רמלה-לוד	המכבים 10
13040	130	רמלה-לוד	הקשת 24
13040	140	רמלה-לוד	המכבים 10
13040	150	רמלה-לוד	תפן 2
13040	160	רמלה-לוד	נרקיס 3
13040	170	רמלה-לוד	נרקיס 3
13040	180	רמלה-לוד	כרמל 6
13040	190	רמלה-לוד	הקשת 24
13040	210	רמלה-לוד	תפן 7
13040	230	רמלה-לוד	צורן 6
13040	240	רמלה-לוד	החושן 2
13040	250	רמלה-לוד	תירוש 1
13040	260	רמלה-לוד	המכבים 10
13040	270	רמלה-לוד	הקשת 24
12000	10	רמלה-לוד	דם המכבים 9
12000	20	רמלה-לוד	גינת איילון 34
12000	30	רמלה-לוד	נחל עיון 1
12000	40	רמלה-לוד	נחל עיון 1
12000	60	רמלה-לוד	נחל צלמון 23
12000	70	רמלה-לוד	גינת החולה 52
12000	90	רמלה-לוד	גינת החולה 12
12000	100	רמלה-לוד	דם המכבים 9
12000	111	רמלה-לוד	תלתן 2
12000	112	רמלה-לוד	תלתן 2
12000	113	רמלה-לוד	תלתן 2
12000	120	רמלה-לוד	דם המכבים 9
12000	130	רמלה-לוד	גינת איילון 34
12000	140	רמלה-לוד	נחל עיון 1
12000	150	רמלה-לוד	נחל עיון 1
12000	160	רמלה-לוד	שד יצחק רבין 32
12000	170	רמלה-לוד	גינת החולה 52
12000	180	רמלה-לוד	שד יצחק רבין 32
12000	190	רמלה-לוד	גינת החולה 12
12000	200	רמלה-לוד	"רא""ל חיים ברלב 45"
12000	210	רמלה-לוד	אליהו הנביא 2
12000	220	רמלה-לוד	עמק בית שאן 51
12000	240	רמלה-לוד	אליהו הנביא 2
12000	250	רמלה-לוד	"רא""ל חיים ברלב 45"
12000	260	רמלה-לוד	עמק בית שאן 51
12000	270	רמלה-לוד	אליהו הנביא 2
12000	280	רמלה-לוד	חטיבת הצנחנים 1
12000	291	רמלה-לוד	ישעיהו הנביא 23
12000	292	רמלה-לוד	ישעיהו הנביא 23
12000	293	רמלה-לוד	ישעיהו הנביא 23
12000	300	רמלה-לוד	גינת איילון 34
12000	320	רמלה-לוד	גינת החולה 52
12000	330	רמלה-לוד	גינת איילון 34
12000	340	רמלה-לוד	נחל עיון 1
12000	350	רמלה-לוד	נחל צלמון 23
12000	360	רמלה-לוד	חטיבת הצנחנים 1
12000	370	רמלה-לוד	יהלום 52
12000	380	רמלה-לוד	שני 80
12000	390	רמלה-לוד	שני 80
12000	400	רמלה-לוד	אפרים 15
12000	410	רמלה-לוד	שד יצחק רבין 32
12000	420	רמלה-לוד	נחל צלמון 23
12000	430	רמלה-לוד	דן 20
12000	440	רמלה-לוד	ראובן 6
12000	450	רמלה-לוד	עמק האלה 40
12000	460	רמלה-לוד	עמק חרוד 9
12000	470	רמלה-לוד	ראובן 6
12000	480	רמלה-לוד	עמק בית שאן 51
12000	490	רמלה-לוד	חטיבת הצנחנים 1
12000	500	רמלה-לוד	יהלום 52
12000	510	רמלה-לוד	אבני החושן 55
12000	520	רמלה-לוד	דם המכבים 9
12000	530	רמלה-לוד	גינת החולה 12
12000	540	רמלה-לוד	שני 80
12000	550	רמלה-לוד	שרה אמנו 59
12000	561	רמלה-לוד	עמק דותן 11
12000	562	רמלה-לוד	עמק דותן 11
12000	563	רמלה-לוד	עמק דותן 11
12000	570	רמלה-לוד	חטיבת הצנחנים 1
12000	580	רמלה-לוד	עמק האלה 40
12000	590	רמלה-לוד	אליהו הנביא 2
12000	600	רמלה-לוד	שני 80
12000	610	רמלה-לוד	שד מנחם בגין 55
12000	620	רמלה-לוד	אפרים 15
12000	640	רמלה-לוד	חשון 30
12000	650	רמלה-לוד	עמק האלה 40
12000	660	רמלה-לוד	חשון 30
12000	670	רמלה-לוד	עמק האלה 40
12000	680	רמלה-לוד	ראובן 6
12000	690	רמלה-לוד	יהלום 52
12000	710	רמלה-לוד	נחליאלי 4
12000	720	רמלה-לוד	עמק חרוד 9
12000	730	רמלה-לוד	חשון 30
12000	740	רמלה-לוד	שרה אמנו 59
12000	750	רמלה-לוד	חטיבת הצנחנים 1
12000	770	רמלה-לוד	שד מנחם בגין 55
12000	780	רמלה-לוד	חשון 30
12000	790	רמלה-לוד	נחל צלמון 23
12000	800	רמלה-לוד	עמק חרוד 9
12000	810	רמלה-לוד	גינת איילון 34
12000	820	רמלה-לוד	ראובן 6
12000	830	רמלה-לוד	נחליאלי 4
12000	840	רמלה-לוד	נחליאלי 4
12000	900	רמלה-לוד	שרה אמנו 59
12000	910	רמלה-לוד	אפרים 15
12000	920	רמלה-לוד	יהלום 52
12000	1030	רמלה-לוד	הדרים מכבים רעות
12000	1040	רמלה-לוד	הדרים מכבים רעות
12000	1050	רמלה-לוד	הדרים מכבים רעות
12000	1060	רמלה-לוד	ניצן מכבים רעות 2
12000	1070	רמלה-לוד	ניצן מכבים רעות 2
12000	1090	רמלה-לוד	ערבי נחל מכבים רעות 51
12000	1100	רמלה-לוד	הדרים מכבים רעות
12000	1110	רמלה-לוד	הדרים מכבים רעות
12000	1120	רמלה-לוד	ניצן מכבים רעות 2
12000	1131	רמלה-לוד	"דרך ד""ר פלד ישראל"
12000	1132	רמלה-לוד	"דרך ד""ר פלד ישראל"
12000	1133	רמלה-לוד	"דרך ד""ר פלד ישראל"
12000	1134	רמלה-לוד	"דרך ד""ר פלד ישראל"
12000	1140	רמלה-לוד	ערבי נחל מכבים רעות 51
8040	10	רמלה-לוד	אחיסמך
8040	20	רמלה-לוד	אחיסמך
7970	10	רמלה-לוד	אחיעזר
7970	20	רמלה-לוד	אחיעזר
25300	10	רמלה-לוד	הדקל
25300	20	רמלה-לוד	הגפן 7
25300	30	רמלה-לוד	הרב עוזיאל 13
25300	40	רמלה-לוד	חזון איש 1
25300	71	רמלה-לוד	בן יוסף שלמה 18
25300	72	רמלה-לוד	בן יוסף שלמה 18
25300	73	רמלה-לוד	בן יוסף שלמה 18
25300	74	רמלה-לוד	בן יוסף שלמה 18
25300	75	רמלה-לוד	בן יוסף שלמה 18
25300	90	רמלה-לוד	הגפן 7
25300	100	רמלה-לוד	הדקל
25300	110	רמלה-לוד	חזון איש 1
25300	120	רמלה-לוד	הדקל
25300	130	רמלה-לוד	גולדברג לאה 1
25300	140	רמלה-לוד	הדקל
25300	160	רמלה-לוד	הדקל
25300	170	רמלה-לוד	גולדברג לאה 1
25300	180	רמלה-לוד	גולדברג לאה 1
25300	190	רמלה-לוד	הדקל
25300	200	רמלה-לוד	שוהם
25300	210	רמלה-לוד	שוהם
25300	220	רמלה-לוד	טופז 6
25300	230	רמלה-לוד	שוהם
25300	240	רמלה-לוד	שוהם
25300	250	רמלה-לוד	שוהם
25300	260	רמלה-לוד	שוהם
25300	270	רמלה-לוד	טופז 6
4660	10	רמלה-לוד	קפלן 4
4660	20	רמלה-לוד	קפלן 4
4660	30	רמלה-לוד	בגין מנחם 40
4660	40	רמלה-לוד	בגין מנחם 42
4660	50	רמלה-לוד	קפלן 4
4660	60	רמלה-לוד	בגין מנחם 42
4660	70	רמלה-לוד	הבנים 8
4660	80	רמלה-לוד	בגין מנחם 40
10500	10	רמלה-לוד	בית חשמונאי
10500	20	רמלה-לוד	בית חשמונאי
7840	10	רמלה-לוד	בית נחמיה
3010	10	רמלה-לוד	בית עוזיאל
6040	10	רמלה-לוד	בית עריף
10840	10	רמלה-לוד	בן שמן (כפר נוער) 9999
20130	10	רמלה-לוד	בן שמן (מושב)
3700	10	רמלה-לוד	גזר
8630	10	רמלה-לוד	גינתון
7450	10	רמלה-לוד	גמזו
8360	10	רמלה-לוד	גנות
11030	10	רמלה-לוד	גני הדר
7880	10	רמלה-לוד	הגפן
7880	20	רמלה-לוד	הגפן
6180	10	רמלה-לוד	הרקפת
1600	10	רמלה-לוד	חולדה
8010	10	רמלה-לוד	חמד
7980	10	רמלה-לוד	יגל
640	10	רמלה-לוד	"יד רמב""ם"
640	20	רמלה-לוד	"יד רמב""ם"
7590	10	רמלה-לוד	האלון
8280	10	רמלה-לוד	ישרש
20100	10	רמלה-לוד	כפר בן נון
7070	10	רמלה-לוד	כפר דניאל
6960	10	רמלה-לוד	"כפר חב""ד"
6960	20	רמלה-לוד	"כפר חב""ד"
6960	30	רמלה-לוד	"כפר חב""ד"
6960	40	רמלה-לוד	"כפר חב""ד"
6960	50	רמלה-לוד	"כפר חב""ד"
6960	60	רמלה-לוד	"כפר חב""ד"
6960	70	רמלה-לוד	"כפר חב""ד"
6730	10	רמלה-לוד	כפר טרומן
7430	10	רמלה-לוד	כפר שמואל
12640	10	רמלה-לוד	כרמי יוסף 1
12640	20	רמלה-לוד	כרמי יוסף 1
12640	30	רמלה-לוד	כרמי יוסף 1
37090	10	רמלה-לוד	מבוא חורון
37090	20	רמלה-לוד	מבוא חורון
7570	10	רמלה-לוד	מצליח
7570	20	רמלה-לוד	מצליח
6700	10	רמלה-לוד	משמר איילון
5630	10	רמלה-לוד	משמר דוד
7290	10	רמלה-לוד	משמר השבעה
13330	10	רמלה-לוד	מוריה 16
13330	20	רמלה-לוד	נוף איילון
13330	30	רמלה-לוד	נוף איילון
3310	10	רמלה-לוד	ניר צבי
3310	20	רמלה-לוד	ניר צבי
1580	10	רמלה-לוד	נען
1580	20	רמלה-לוד	נען
4350	10	רמלה-לוד	נצר סרני
6100	10	רמלה-לוד	סתריה
6100	20	רמלה-לוד	סתריה
7110	10	רמלה-לוד	עזריה
8380	10	רמלה-לוד	פדיה
8390	10	רמלה-לוד	פתחיה
5940	10	רמלה-לוד	צפריה
7350	10	רמלה-לוד	רמות מאיר
8560	10	רמלה-לוד	שעלבים
38230	10	רמלה-לוד	"רמ""א 8"
38230	20	רמלה-לוד	"רמ""א 8"
38230	30	רמלה-לוד	"רמ""א 8"
37700	10	רמלה-לוד	הכרמל
37700	20	רמלה-לוד	הכרמל
37700	30	רמלה-לוד	הכרמל
37700	40	רמלה-לוד	הכרמל
37960	10	רמלה-לוד	נחל מודיעין 2
37960	20	רמלה-לוד	נחל מודיעין 2
37960	30	רמלה-לוד	נחל מודיעין 2
11660	10	רמלה-לוד	כפר רות
13100	10	רמלה-לוד	השקמה 40
13100	20	רמלה-לוד	השקמה 67
13100	30	רמלה-לוד	השקמה 67
11410	10	רמלה-לוד	מבוא מודיעים
37970	20	רמלה-לוד	אבני נזר 59
37970	30	רמלה-לוד	קצות החושן 7
37970	40	רמלה-לוד	אבני נזר 59
37970	50	רמלה-לוד	נתיבות המשפט 5
37970	60	רמלה-לוד	מרומי שדה 8
37970	70	רמלה-לוד	נתיבות המשפט 5
37970	80	רמלה-לוד	רבי יהודה הנשיא 24 ב
37970	90	רמלה-לוד	מסילת יוסף 48 ב
37970	100	רמלה-לוד	נתיבות המשפט 5
37970	110	רמלה-לוד	רבי יהודה הנשיא 24 ב
37970	120	רמלה-לוד	מנחת שלמה 2
37970	130	רמלה-לוד	נתיבות המשפט 5
37970	140	רמלה-לוד	נתיבות המשפט 5
37970	150	רמלה-לוד	שדרות יחזקאל 1
37970	160	רמלה-לוד	רבי עקיבא 29
37970	170	רמלה-לוד	רבי שמעון בר יוחאי 21
37970	180	רמלה-לוד	רבי עקיבא 2
37970	190	רמלה-לוד	רבי עקיבא 29
37970	200	רמלה-לוד	מנחת שלמה 2
37970	220	רמלה-לוד	"ריטב""א 3"
37970	230	רמלה-לוד	"ריטב""א 3"
37970	240	רמלה-לוד	זכרון שמואל 3
37970	260	רמלה-לוד	מנחת שלמה 2
37970	270	רמלה-לוד	אבני נזר 59
37970	290	רמלה-לוד	רבי עקיבא 2
37970	300	רמלה-לוד	רבי שמעון בר יוחאי 21
37970	320	רמלה-לוד	זכרון שמואל 3
37970	330	רמלה-לוד	נתיבות המשפט 5
37970	340	רמלה-לוד	אבי עזרי 3
37970	360	רמלה-לוד	רבי שמעון בר יוחאי 21
37970	370	רמלה-לוד	אור החיים 27
37970	381	רמלה-לוד	נתיבות המשפט 111
37970	382	רמלה-לוד	נתיבות המשפט 111
37970	383	רמלה-לוד	נתיבות המשפט 111
37970	384	רמלה-לוד	נתיבות המשפט 111
37970	385	רמלה-לוד	נתיבות המשפט 111
37970	386	רמלה-לוד	נתיבות המשפט 111
37970	390	רמלה-לוד	אבי עזרי 3
37970	410	רמלה-לוד	מרומי שדה 8
37970	430	רמלה-לוד	רבי עקיבא 2
37970	440	רמלה-לוד	"ריטב""א 3"
37970	450	רמלה-לוד	אבני נזר 59
37970	460	רמלה-לוד	אבי עזרי 3
37970	480	רמלה-לוד	רבי עקיבא 29
37970	490	רמלה-לוד	"ריטב""א 3"
36480	10	רמלה-לוד	מתתיהו
36550	10	רמלה-לוד	"ניל""י"
36550	20	רמלה-לוד	"ניל""י"
37870	11	רמלה-לוד	נעלה
37870	12	רמלה-לוד	נעלה
11650	10	רמלה-לוד	שילת
83000	130	רחובות	עין הקורא 23
83000	260	רחובות	הגדוד העברי 17
83000	270	רחובות	הגדוד העברי 17
83000	280	רחובות	הגדוד העברי 17
83000	300	רחובות	וייז סטפן 13
83000	310	רחובות	הגדוד העברי 17
83000	320	רחובות	וייז סטפן 13
83000	330	רחובות	הגדוד העברי 17
83000	340	רחובות	האחים סולימן 2
83000	350	רחובות	קידוש השם 11
83000	360	רחובות	גוש עציון 23
83000	370	רחובות	הגדוד העברי 17
83000	390	רחובות	גוש עציון 23
83000	420	רחובות	יהודה לייב 38
83000	430	רחובות	ראובן ובת שבע 4
83000	440	רחובות	יהודה לייב 38
83000	450	רחובות	וייז סטפן 13
83000	470	רחובות	ההכשרות 4
83000	610	רחובות	"צ""ג בנות 36"
83000	620	רחובות	"צ""ג בנות 36"
83000	631	רחובות	מרגולין 22
83000	632	רחובות	מרגולין 22
83000	633	רחובות	מרגולין 22
83000	634	רחובות	מרגולין 22
83000	635	רחובות	מרגולין 22
83000	670	רחובות	יהודה לייב 38
83000	1090	רחובות	ראובן ובת שבע 4
83000	1200	רחובות	יהודה לייב 38
83000	1210	רחובות	יהודה לייב 38
83000	1220	רחובות	יהודה לייב 38
83000	1230	רחובות	יהודה לייב 38
83000	1240	רחובות	ראובן ובת שבע 4
83000	1250	רחובות	וייז סטפן 13
83000	1260	רחובות	הגדוד העברי 17
83000	1270	רחובות	ראובן ובת שבע 4
83000	1280	רחובות	הגדוד העברי 17
83000	1290	רחובות	הגדוד העברי 17
83000	1300	רחובות	אברבנאל 30
83000	1360	רחובות	אברבנאל 30
83000	1370	רחובות	גוש עציון 23
83000	1400	רחובות	גוש עציון 23
83000	1420	רחובות	הגדוד העברי 17
83000	1430	רחובות	הגדוד העברי 17
83000	1440	רחובות	קידוש השם 11
83000	1460	רחובות	האחים סולימן 2
83000	1470	רחובות	בית יוסף 12
83000	1610	רחובות	אברבנאל 30
83000	1620	רחובות	גוש עציון 23
83000	1630	רחובות	ראובן ובת שבע 4
83000	1650	רחובות	גוש עציון 23
83000	1660	רחובות	בית יוסף 12
83000	1670	רחובות	גוש עציון 23
83000	1690	רחובות	קידוש השם 11
83000	1700	רחובות	ראובן ובת שבע 4
83000	1770	רחובות	ההכשרות 4
83000	1780	רחובות	ראובן ובת שבע 4
83000	1790	רחובות	ראובן ובת שבע 4
83000	2230	רחובות	יהודה לייב 38
83000	2280	רחובות	יהודה לייב 38
83000	2290	רחובות	ראובן ובת שבע 4
83000	2320	רחובות	הגדוד העברי 17
83000	2330	רחובות	אברבנאל 30
83000	2420	רחובות	קידוש השם 11
83000	2460	רחובות	ראובן ובת שבע 4
83000	2510	רחובות	ראובן ובת שבע 4
83000	2570	רחובות	יהודה לייב 38
83000	3000	רחובות	קידוש השם 11
83000	3030	רחובות	האחים סולימן 2
83000	3040	רחובות	האחים סולימן 2
83000	3360	רחובות	גוש עציון 23
83000	3390	רחובות	ההכשרות 4
83000	9500	רחובות	ראובן ובת שבע 4
83000	9560	רחובות	ראובן ובת שבע 4
83000	461	רחובות	החצב 22 א
83000	462	רחובות	החצב 22 א
83000	463	רחובות	החצב 22 א
83000	464	רחובות	החצב 22 א
83000	465	רחובות	החצב 22 א
83000	501	רחובות	גרינשפן הרשל 6
83000	502	רחובות	גרינשפן הרשל 6
83000	503	רחובות	גרינשפן הרשל 6
83000	504	רחובות	גרינשפן הרשל 6
83000	505	רחובות	גרינשפן הרשל 6
83000	506	רחובות	גרינשפן הרשל 6
83000	510	רחובות	גיבשטיין יהושע 31
83000	520	רחובות	שד יעקב 50
83000	550	רחובות	נחמיה 111
83000	560	רחובות	נחמיה 111
83000	590	רחובות	שד יעקב 50
83000	601	רחובות	ירמיהו 11
83000	602	רחובות	ירמיהו 11
83000	603	רחובות	ירמיהו 11
83000	604	רחובות	ירמיהו 11
83000	650	רחובות	סמילנסקי 30
83000	660	רחובות	הרצל 119
83000	690	רחובות	הרברט סמואל 15
83000	700	רחובות	בלקינד שמשון 21
83000	710	רחובות	סמילנסקי 30
83000	720	רחובות	בלקינד שמשון 21
83000	730	רחובות	סמילנסקי 40
83000	1310	רחובות	הרצל 119
83000	1340	רחובות	בלקינד שמשון 21
83000	1350	רחובות	הרברט סמואל 15
83000	1390	רחובות	לבונטין 15
83000	1410	רחובות	לוין מיכאל וחנה 14
83000	1680	רחובות	לוין מיכאל וחנה 14
83000	2020	רחובות	הרברט סמואל 15
83000	2040	רחובות	סמילנסקי 30
83000	2050	רחובות	ראם 25
83000	2060	רחובות	גיבשטיין יהושע 31
83000	2150	רחובות	לבונטין 15
83000	2160	רחובות	הרברט סמואל 15
83000	2170	רחובות	הרצל 119
83000	2180	רחובות	הרצל 119
83000	2240	רחובות	גיבשטיין יהושע 31
83000	2310	רחובות	הרקפת 31
83000	2341	רחובות	נורדאו 55
83000	2342	רחובות	נורדאו 55
83000	2343	רחובות	נורדאו 55
83000	2344	רחובות	נורדאו 55
83000	2345	רחובות	נורדאו 55
83000	2346	רחובות	נורדאו 55
83000	2991	רחובות	אלפסי 13
83000	2992	רחובות	אלפסי 13
83000	2993	רחובות	אלפסי 13
83000	2994	רחובות	אלפסי 13
83000	2995	רחובות	אלפסי 13
83000	3090	רחובות	הרקפת 31
83000	3110	רחובות	לוין מיכאל וחנה 14
83000	3120	רחובות	לוין מיכאל וחנה 14
83000	3140	רחובות	לוין מיכאל וחנה 14
83000	3170	רחובות	לוין מיכאל וחנה 14
83000	3220	רחובות	הרצל 119
83000	3230	רחובות	גיבשטיין יהושע 31
83000	3350	רחובות	סמילנסקי 30
83000	140	רחובות	כצנלסון 26
83000	151	רחובות	הירקון 4
83000	152	רחובות	הירקון 4
83000	153	רחובות	הירקון 4
83000	154	רחובות	הירקון 4
83000	155	רחובות	הירקון 4
83000	156	רחובות	הירקון 4
83000	157	רחובות	הירקון 4
83000	158	רחובות	הירקון 4
83000	159	רחובות	הירקון 4
83000	160	רחובות	צמח 7
83000	170	רחובות	הבריגדה 10
83000	180	רחובות	האחים סמילצ'נסקי 22
83000	200	רחובות	כצנלסון 26
83000	210	רחובות	כצנלסון 26
83000	220	רחובות	האחים סמילצ'נסקי 22
83000	230	רחובות	שינקין 18
83000	240	רחובות	דרובין יואל 37
83000	250	רחובות	דרובין יואל 37
83000	290	רחובות	אהרון וברוך 1
83000	380	רחובות	שינקין 18
83000	400	רחובות	האחים סמילצ'נסקי 22
83000	410	רחובות	דרובין יואל 37
83000	480	רחובות	האחים סמילצ'נסקי 22
83000	740	רחובות	אהרון וברוך 1
83000	750	רחובות	שינקין 18
83000	760	רחובות	אהרון וברוך 1
83000	770	רחובות	המתנדבים 6
83000	780	רחובות	הבריגדה 10
83000	790	רחובות	הבריגדה 10
83000	800	רחובות	דרובין יואל 37
83000	810	רחובות	ברניצקי נתן 29
83000	840	רחובות	ברניצקי נתן 29
83000	850	רחובות	דרובין יואל 35
83000	860	רחובות	ברניצקי נתן 29
83000	870	רחובות	האחים סמילצ'נסקי 22
83000	880	רחובות	דרובין יואל 35
83000	890	רחובות	דרובין יואל 35
83000	910	רחובות	האם 8
83000	930	רחובות	דרובין יואל 37
83000	990	רחובות	ברניצקי נתן 29
83000	1000	רחובות	דרובין יואל 35
83000	1010	רחובות	הבריגדה 10
83000	1020	רחובות	כצנלסון 26
83000	1040	רחובות	האחים סמילצ'נסקי 22
83000	1050	רחובות	כצנלסון 26
83000	1100	רחובות	צמח 7
83000	1110	רחובות	צמח 7
83000	1120	רחובות	המתנדבים 6
83000	1130	רחובות	המתנדבים 6
83000	1140	רחובות	שינקין 18
83000	1150	רחובות	המתנדבים 6
