Bloc	Knesset	Locality	Station	Votes
Left	24	1034	3	23
Right	24	1034	3	1076
Orthodox	24	1034	3	428
Arab-Israeli	24	1034	3	0
Micro	24	1034	3	23
Secular Centre	24	1034	3	161
Left	24	1034	5	7
Right	24	1034	5	161
Orthodox	24	1034	5	74
Arab-Israeli	24	1034	5	0
Micro	24	1034	5	6
Secular Centre	24	1034	5	28
Left	24	1034	6	15
Right	24	1034	6	528
Orthodox	24	1034	6	379
Arab-Israeli	24	1034	6	0
Micro	24	1034	6	9
Secular Centre	24	1034	6	85
Left	24	1034	7	4
Right	24	1034	7	147
Orthodox	24	1034	7	86
Arab-Israeli	24	1034	7	0
Micro	24	1034	7	2
Secular Centre	24	1034	7	8
Left	24	1034	8	10
Right	24	1034	8	569
Orthodox	24	1034	8	1377
Arab-Israeli	24	1034	8	1
Micro	24	1034	8	24
Secular Centre	24	1034	8	43
Left	24	1034	12	23
Right	24	1034	12	825
Orthodox	24	1034	12	779
Arab-Israeli	24	1034	12	0
Micro	24	1034	12	25
Secular Centre	24	1034	12	88
Left	24	1034	14	2
Right	24	1034	14	216
Orthodox	24	1034	14	61
Arab-Israeli	24	1034	14	0
Micro	24	1034	14	12
Secular Centre	24	1034	14	33
Left	24	1034	15	12
Right	24	1034	15	172
Orthodox	24	1034	15	67
Arab-Israeli	24	1034	15	0
Micro	24	1034	15	5
Secular Centre	24	1034	15	26
Left	24	1034	24	24
Right	24	1034	24	1011
Orthodox	24	1034	24	599
Arab-Israeli	24	1034	24	6
Micro	24	1034	24	27
Secular Centre	24	1034	24	142
Left	24	1034	950	5
Right	24	1034	950	255
Orthodox	24	1034	950	88
Arab-Israeli	24	1034	950	0
Micro	24	1034	950	0
Secular Centre	24	1034	950	29
Left	24	78	1	90
Right	24	78	1	40
Orthodox	24	78	1	2
Arab-Israeli	24	78	1	2
Micro	24	78	1	2
Secular Centre	24	78	1	75
Left	24	8300	13	39
Right	24	8300	13	232
Orthodox	24	8300	13	14
Arab-Israeli	24	8300	13	0
Micro	24	8300	13	7
Secular Centre	24	8300	13	131
Left	24	8300	26	115
Right	24	8300	26	781
Orthodox	24	8300	26	79
Arab-Israeli	24	8300	26	2
Micro	24	8300	26	23
Secular Centre	24	8300	26	421
Left	24	8300	30	13
Right	24	8300	30	139
Orthodox	24	8300	30	14
Arab-Israeli	24	8300	30	0
Micro	24	8300	30	5
Secular Centre	24	8300	30	72
Left	24	8300	32	27
Right	24	8300	32	200
Orthodox	24	8300	32	20
Arab-Israeli	24	8300	32	0
Micro	24	8300	32	7
Secular Centre	24	8300	32	89
Left	24	8300	34	19
Right	24	8300	34	233
Orthodox	24	8300	34	35
Arab-Israeli	24	8300	34	0
Micro	24	8300	34	9
Secular Centre	24	8300	34	90
Left	24	8300	36	70
Right	24	8300	36	961
Orthodox	24	8300	36	154
Arab-Israeli	24	8300	36	0
Micro	24	8300	36	41
Secular Centre	24	8300	36	372
Left	24	8300	45	33
Right	24	8300	45	147
Orthodox	24	8300	45	20
Arab-Israeli	24	8300	45	0
Micro	24	8300	45	12
Secular Centre	24	8300	45	67
Left	24	8300	47	27
Right	24	8300	47	250
Orthodox	24	8300	47	22
Arab-Israeli	24	8300	47	0
Micro	24	8300	47	4
Secular Centre	24	8300	47	143
Left	24	8300	61	13
Right	24	8300	61	146
Orthodox	24	8300	61	40
Arab-Israeli	24	8300	61	1
Micro	24	8300	61	4
Secular Centre	24	8300	61	60
Left	24	8300	62	15
Right	24	8300	62	221
Orthodox	24	8300	62	38
Arab-Israeli	24	8300	62	0
Micro	24	8300	62	6
Secular Centre	24	8300	62	67
Left	24	8300	63	87
Right	24	8300	63	1030
Orthodox	24	8300	63	152
Arab-Israeli	24	8300	63	6
Micro	24	8300	63	40
Secular Centre	24	8300	63	370
Left	24	8300	125	10
Right	24	8300	125	213
Orthodox	24	8300	125	35
Arab-Israeli	24	8300	125	0
Micro	24	8300	125	13
Secular Centre	24	8300	125	93
Left	24	8300	130	7
Right	24	8300	130	232
Orthodox	24	8300	130	38
Arab-Israeli	24	8300	130	0
Micro	24	8300	130	5
Secular Centre	24	8300	130	86
Left	24	8300	136	11
Right	24	8300	136	206
Orthodox	24	8300	136	28
Arab-Israeli	24	8300	136	0
Micro	24	8300	136	4
Secular Centre	24	8300	136	105
Left	24	8300	140	30
Right	24	8300	140	189
Orthodox	24	8300	140	21
Arab-Israeli	24	8300	140	0
Micro	24	8300	140	7
Secular Centre	24	8300	140	115
Left	24	8300	146	24
Right	24	8300	146	247
Orthodox	24	8300	146	18
Arab-Israeli	24	8300	146	0
Micro	24	8300	146	5
Secular Centre	24	8300	146	146
Left	24	8300	147	13
Right	24	8300	147	234
Orthodox	24	8300	147	21
Arab-Israeli	24	8300	147	0
Micro	24	8300	147	10
Secular Centre	24	8300	147	75
Left	24	8300	161	20
Right	24	8300	161	185
Orthodox	24	8300	161	29
Arab-Israeli	24	8300	161	0
Micro	24	8300	161	8
Secular Centre	24	8300	161	72
Left	24	8300	162	22
Right	24	8300	162	240
Orthodox	24	8300	162	27
Arab-Israeli	24	8300	162	0
Micro	24	8300	162	7
Secular Centre	24	8300	162	104
Left	24	8300	166	12
Right	24	8300	166	192
Orthodox	24	8300	166	16
Arab-Israeli	24	8300	166	0
Micro	24	8300	166	12
Secular Centre	24	8300	166	98
Left	24	8300	167	27
Right	24	8300	167	224
Orthodox	24	8300	167	35
Arab-Israeli	24	8300	167	0
Micro	24	8300	167	9
Secular Centre	24	8300	167	166
Left	24	8300	177	23
Right	24	8300	177	264
Orthodox	24	8300	177	22
Arab-Israeli	24	8300	177	0
Micro	24	8300	177	5
Secular Centre	24	8300	177	191
Left	24	8300	228	141
Right	24	8300	228	1252
Orthodox	24	8300	228	129
Arab-Israeli	24	8300	228	2
Micro	24	8300	228	50
Secular Centre	24	8300	228	566
Left	24	8300	232	147
Right	24	8300	232	1290
Orthodox	24	8300	232	218
Arab-Israeli	24	8300	232	1
Micro	24	8300	232	55
Secular Centre	24	8300	232	520
Left	24	8300	233	20
Right	24	8300	233	231
Orthodox	24	8300	233	12
Arab-Israeli	24	8300	233	1
Micro	24	8300	233	3
Secular Centre	24	8300	233	82
Left	24	8300	300	108
Right	24	8300	300	1464
Orthodox	24	8300	300	221
Arab-Israeli	24	8300	300	2
Micro	24	8300	300	45
Secular Centre	24	8300	300	597
Left	24	8300	303	14
Right	24	8300	303	213
Orthodox	24	8300	303	15
Arab-Israeli	24	8300	303	1
Micro	24	8300	303	5
Secular Centre	24	8300	303	92
Left	24	8300	304	21
Right	24	8300	304	209
Orthodox	24	8300	304	39
Arab-Israeli	24	8300	304	0
Micro	24	8300	304	5
Secular Centre	24	8300	304	89
Left	24	8300	336	25
Right	24	8300	336	248
Orthodox	24	8300	336	16
Arab-Israeli	24	8300	336	0
Micro	24	8300	336	13
Secular Centre	24	8300	336	114
Left	24	8300	339	41
Right	24	8300	339	258
Orthodox	24	8300	339	17
Arab-Israeli	24	8300	339	0
Micro	24	8300	339	15
Secular Centre	24	8300	339	193
Left	24	8300	950	79
Right	24	8300	950	591
Orthodox	24	8300	950	47
Arab-Israeli	24	8300	950	1
Micro	24	8300	950	11
Secular Centre	24	8300	950	343
Left	24	8300	956	235
Right	24	8300	956	1865
Orthodox	24	8300	956	148
Arab-Israeli	24	8300	956	1
Micro	24	8300	956	71
Secular Centre	24	8300	956	877
Left	24	8300	50	241
Right	24	8300	50	1098
Orthodox	24	8300	50	144
Arab-Israeli	24	8300	50	0
Micro	24	8300	50	34
Secular Centre	24	8300	50	1003
Left	24	8300	53	134
Right	24	8300	53	1318
Orthodox	24	8300	53	288
Arab-Israeli	24	8300	53	3
Micro	24	8300	53	44
Secular Centre	24	8300	53	489
Left	24	8300	55	11
Right	24	8300	55	250
Orthodox	24	8300	55	72
Arab-Israeli	24	8300	55	0
Micro	24	8300	55	9
Secular Centre	24	8300	55	29
Left	24	8300	56	18
Right	24	8300	56	260
Orthodox	24	8300	56	81
Arab-Israeli	24	8300	56	0
Micro	24	8300	56	19
Secular Centre	24	8300	56	49
Left	24	8300	57	153
Right	24	8300	57	1471
Orthodox	24	8300	57	405
Arab-Israeli	24	8300	57	1
Micro	24	8300	57	39
Secular Centre	24	8300	57	581
Left	24	8300	59	28
Right	24	8300	59	491
Orthodox	24	8300	59	101
Arab-Israeli	24	8300	59	0
Micro	24	8300	59	23
Secular Centre	24	8300	59	170
Left	24	8300	65	27
Right	24	8300	65	186
Orthodox	24	8300	65	19
Arab-Israeli	24	8300	65	1
Micro	24	8300	65	6
Secular Centre	24	8300	65	97
Left	24	8300	66	100
Right	24	8300	66	497
Orthodox	24	8300	66	34
Arab-Israeli	24	8300	66	0
Micro	24	8300	66	13
Secular Centre	24	8300	66	324
Left	24	8300	70	36
Right	24	8300	70	225
Orthodox	24	8300	70	28
Arab-Israeli	24	8300	70	0
Micro	24	8300	70	4
Secular Centre	24	8300	70	114
Left	24	8300	71	40
Right	24	8300	71	204
Orthodox	24	8300	71	34
Arab-Israeli	24	8300	71	1
Micro	24	8300	71	5
Secular Centre	24	8300	71	116
Left	24	8300	73	29
Right	24	8300	73	138
Orthodox	24	8300	73	16
Arab-Israeli	24	8300	73	0
Micro	24	8300	73	8
Secular Centre	24	8300	73	112
Left	24	8300	134	36
Right	24	8300	134	202
Orthodox	24	8300	134	48
Arab-Israeli	24	8300	134	0
Micro	24	8300	134	5
Secular Centre	24	8300	134	88
Left	24	8300	139	24
Right	24	8300	139	137
Orthodox	24	8300	139	21
Arab-Israeli	24	8300	139	0
Micro	24	8300	139	2
Secular Centre	24	8300	139	84
Left	24	8300	141	16
Right	24	8300	141	229
Orthodox	24	8300	141	34
Arab-Israeli	24	8300	141	0
Micro	24	8300	141	9
Secular Centre	24	8300	141	119
Left	24	8300	168	20
Right	24	8300	168	160
Orthodox	24	8300	168	172
Arab-Israeli	24	8300	168	0
Micro	24	8300	168	4
Secular Centre	24	8300	168	53
Left	24	8300	199	87
Right	24	8300	199	436
Orthodox	24	8300	199	34
Arab-Israeli	24	8300	199	0
Micro	24	8300	199	16
Secular Centre	24	8300	199	305
Left	24	8300	204	42
Right	24	8300	204	175
Orthodox	24	8300	204	20
Arab-Israeli	24	8300	204	0
Micro	24	8300	204	2
Secular Centre	24	8300	204	127
Left	24	8300	215	29
Right	24	8300	215	168
Orthodox	24	8300	215	23
Arab-Israeli	24	8300	215	0
Micro	24	8300	215	2
Secular Centre	24	8300	215	117
Left	24	8300	216	131
Right	24	8300	216	880
Orthodox	24	8300	216	131
Arab-Israeli	24	8300	216	3
Micro	24	8300	216	22
Secular Centre	24	8300	216	456
Left	24	8300	217	91
Right	24	8300	217	381
Orthodox	24	8300	217	31
Arab-Israeli	24	8300	217	0
Micro	24	8300	217	17
Secular Centre	24	8300	217	339
Left	24	8300	224	142
Right	24	8300	224	950
Orthodox	24	8300	224	91
Arab-Israeli	24	8300	224	1
Micro	24	8300	224	23
Secular Centre	24	8300	224	690
Left	24	8300	234	257
Right	24	8300	234	1628
Orthodox	24	8300	234	325
Arab-Israeli	24	8300	234	3
Micro	24	8300	234	52
Secular Centre	24	8300	234	909
Left	24	8300	299	39
Right	24	8300	299	806
Orthodox	24	8300	299	230
Arab-Israeli	24	8300	299	0
Micro	24	8300	299	19
Secular Centre	24	8300	299	176
Left	24	8300	309	38
Right	24	8300	309	576
Orthodox	24	8300	309	146
Arab-Israeli	24	8300	309	0
Micro	24	8300	309	11
Secular Centre	24	8300	309	180
Left	24	8300	311	19
Right	24	8300	311	235
Orthodox	24	8300	311	28
Arab-Israeli	24	8300	311	0
Micro	24	8300	311	10
Secular Centre	24	8300	311	69
Left	24	8300	312	26
Right	24	8300	312	207
Orthodox	24	8300	312	30
Arab-Israeli	24	8300	312	0
Micro	24	8300	312	12
Secular Centre	24	8300	312	105
Left	24	8300	314	23
Right	24	8300	314	210
Orthodox	24	8300	314	29
Arab-Israeli	24	8300	314	0
Micro	24	8300	314	7
Secular Centre	24	8300	314	108
Left	24	8300	317	22
Right	24	8300	317	230
Orthodox	24	8300	317	24
Arab-Israeli	24	8300	317	0
Micro	24	8300	317	12
Secular Centre	24	8300	317	97
Left	24	8300	328	37
Right	24	8300	328	246
Orthodox	24	8300	328	24
Arab-Israeli	24	8300	328	0
Micro	24	8300	328	12
Secular Centre	24	8300	328	107
Left	24	8300	329	36
Right	24	8300	329	194
Orthodox	24	8300	329	21
Arab-Israeli	24	8300	329	0
Micro	24	8300	329	10
Secular Centre	24	8300	329	85
Left	24	8300	335	36
Right	24	8300	335	219
Orthodox	24	8300	335	30
Arab-Israeli	24	8300	335	0
Micro	24	8300	335	7
Secular Centre	24	8300	335	138
Left	24	8300	16	338
Right	24	8300	16	1064
Orthodox	24	8300	16	92
Arab-Israeli	24	8300	16	9
Micro	24	8300	16	66
Secular Centre	24	8300	16	1273
Left	24	8300	18	142
Right	24	8300	18	692
Orthodox	24	8300	18	60
Arab-Israeli	24	8300	18	2
Micro	24	8300	18	33
Secular Centre	24	8300	18	522
Left	24	8300	19	184
Right	24	8300	19	726
Orthodox	24	8300	19	52
Arab-Israeli	24	8300	19	2
Micro	24	8300	19	32
Secular Centre	24	8300	19	620
Left	24	8300	23	279
Right	24	8300	23	1389
Orthodox	24	8300	23	109
Arab-Israeli	24	8300	23	2
Micro	24	8300	23	69
Secular Centre	24	8300	23	907
Left	24	8300	29	24
Right	24	8300	29	162
Orthodox	24	8300	29	15
Arab-Israeli	24	8300	29	1
Micro	24	8300	29	10
Secular Centre	24	8300	29	110
Left	24	8300	74	31
Right	24	8300	74	223
Orthodox	24	8300	74	17
Arab-Israeli	24	8300	74	0
Micro	24	8300	74	7
Secular Centre	24	8300	74	147
Left	24	8300	76	37
Right	24	8300	76	149
Orthodox	24	8300	76	7
Arab-Israeli	24	8300	76	0
Micro	24	8300	76	1
Secular Centre	24	8300	76	120
Left	24	8300	80	135
Right	24	8300	80	944
Orthodox	24	8300	80	71
Arab-Israeli	24	8300	80	2
Micro	24	8300	80	43
Secular Centre	24	8300	80	522
Left	24	8300	81	174
Right	24	8300	81	865
Orthodox	24	8300	81	61
Arab-Israeli	24	8300	81	1
Micro	24	8300	81	33
Secular Centre	24	8300	81	620
Left	24	8300	85	50
Right	24	8300	85	172
Orthodox	24	8300	85	6
Arab-Israeli	24	8300	85	1
Micro	24	8300	85	7
Secular Centre	24	8300	85	118
Left	24	8300	87	116
Right	24	8300	87	498
Orthodox	24	8300	87	27
Arab-Israeli	24	8300	87	0
Micro	24	8300	87	24
Secular Centre	24	8300	87	375
Left	24	8300	88	33
Right	24	8300	88	150
Orthodox	24	8300	88	9
Arab-Israeli	24	8300	88	0
Micro	24	8300	88	7
Secular Centre	24	8300	88	129
Left	24	8300	89	28
Right	24	8300	89	175
Orthodox	24	8300	89	11
Arab-Israeli	24	8300	89	0
Micro	24	8300	89	5
Secular Centre	24	8300	89	139
Left	24	8300	91	49
Right	24	8300	91	172
Orthodox	24	8300	91	17
Arab-Israeli	24	8300	91	2
Micro	24	8300	91	4
Secular Centre	24	8300	91	165
Left	24	8300	94	64
Right	24	8300	94	140
Orthodox	24	8300	94	13
Arab-Israeli	24	8300	94	1
Micro	24	8300	94	11
Secular Centre	24	8300	94	167
Left	24	8300	100	23
Right	24	8300	100	152
Orthodox	24	8300	100	11
Arab-Israeli	24	8300	100	0
Micro	24	8300	100	6
Secular Centre	24	8300	100	118
Left	24	8300	105	220
Right	24	8300	105	1007
Orthodox	24	8300	105	84
Arab-Israeli	24	8300	105	1
Micro	24	8300	105	58
Secular Centre	24	8300	105	850
Left	24	8300	108	39
Right	24	8300	108	194
Orthodox	24	8300	108	18
Arab-Israeli	24	8300	108	0
Micro	24	8300	108	7
Secular Centre	24	8300	108	151
Left	24	8300	113	149
Right	24	8300	113	856
Orthodox	24	8300	113	70
Arab-Israeli	24	8300	113	1
Micro	24	8300	113	31
Secular Centre	24	8300	113	526
Left	24	8300	118	22
Right	24	8300	118	198
Orthodox	24	8300	118	11
Arab-Israeli	24	8300	118	1
Micro	24	8300	118	6
Secular Centre	24	8300	118	108
Left	24	8300	209	37
Right	24	8300	209	152
Orthodox	24	8300	209	19
Arab-Israeli	24	8300	209	0
Micro	24	8300	209	2
Secular Centre	24	8300	209	113
Left	24	8300	210	37
Right	24	8300	210	162
Orthodox	24	8300	210	21
Arab-Israeli	24	8300	210	0
Micro	24	8300	210	4
Secular Centre	24	8300	210	165
Left	24	8300	211	52
Right	24	8300	211	189
Orthodox	24	8300	211	18
Arab-Israeli	24	8300	211	0
Micro	24	8300	211	8
Secular Centre	24	8300	211	171
Left	24	8300	213	210
Right	24	8300	213	943
Orthodox	24	8300	213	75
Arab-Israeli	24	8300	213	1
Micro	24	8300	213	51
Secular Centre	24	8300	213	768
Left	24	8300	225	201
Right	24	8300	225	730
Orthodox	24	8300	225	75
Arab-Israeli	24	8300	225	1
Micro	24	8300	225	40
Secular Centre	24	8300	225	796
Left	24	8300	247	37
Right	24	8300	247	120
Orthodox	24	8300	247	4
Arab-Israeli	24	8300	247	0
Micro	24	8300	247	7
Secular Centre	24	8300	247	118
Left	24	8300	256	22
Right	24	8300	256	262
Orthodox	24	8300	256	103
Arab-Israeli	24	8300	256	0
Micro	24	8300	256	7
Secular Centre	24	8300	256	63
Left	24	8300	503	91
Right	24	8300	503	1068
Orthodox	24	8300	503	167
Arab-Israeli	24	8300	503	1
Micro	24	8300	503	30
Secular Centre	24	8300	503	497
Left	24	8300	507	249
Right	24	8300	507	1498
Orthodox	24	8300	507	131
Arab-Israeli	24	8300	507	0
Micro	24	8300	507	43
Secular Centre	24	8300	507	1055
Left	24	8300	2	13
Right	24	8300	2	202
Orthodox	24	8300	2	79
Arab-Israeli	24	8300	2	0
Micro	24	8300	2	2
Secular Centre	24	8300	2	40
Left	24	8300	3	73
Right	24	8300	3	1310
Orthodox	24	8300	3	287
Arab-Israeli	24	8300	3	1
Micro	24	8300	3	47
Secular Centre	24	8300	3	324
Left	24	8300	4	8
Right	24	8300	4	184
Orthodox	24	8300	4	27
Arab-Israeli	24	8300	4	0
Micro	24	8300	4	5
Secular Centre	24	8300	4	55
Left	24	8300	7	12
Right	24	8300	7	201
Orthodox	24	8300	7	41
Arab-Israeli	24	8300	7	0
Micro	24	8300	7	6
Secular Centre	24	8300	7	64
Left	24	8300	8	5
Right	24	8300	8	191
Orthodox	24	8300	8	63
Arab-Israeli	24	8300	8	0
Micro	24	8300	8	3
Secular Centre	24	8300	8	53
Left	24	8300	10	2
Right	24	8300	10	162
Orthodox	24	8300	10	30
Arab-Israeli	24	8300	10	0
Micro	24	8300	10	3
Secular Centre	24	8300	10	45
Left	24	8300	12	6
Right	24	8300	12	183
Orthodox	24	8300	12	26
Arab-Israeli	24	8300	12	0
Micro	24	8300	12	6
Secular Centre	24	8300	12	51
Left	24	8300	90	147
Right	24	8300	90	1710
Orthodox	24	8300	90	175
Arab-Israeli	24	8300	90	4
Micro	24	8300	90	50
Secular Centre	24	8300	90	672
Left	24	8300	150	171
Right	24	8300	150	1433
Orthodox	24	8300	150	153
Arab-Israeli	24	8300	150	1
Micro	24	8300	150	42
Secular Centre	24	8300	150	853
Left	24	8300	158	78
Right	24	8300	158	663
Orthodox	24	8300	158	75
Arab-Israeli	24	8300	158	0
Micro	24	8300	158	30
Secular Centre	24	8300	158	471
Left	24	8300	159	52
Right	24	8300	159	215
Orthodox	24	8300	159	25
Arab-Israeli	24	8300	159	0
Micro	24	8300	159	7
Secular Centre	24	8300	159	177
Left	24	8300	171	18
Right	24	8300	171	241
Orthodox	24	8300	171	41
Arab-Israeli	24	8300	171	0
Micro	24	8300	171	9
Secular Centre	24	8300	171	140
Left	24	8300	172	39
Right	24	8300	172	205
Orthodox	24	8300	172	12
Arab-Israeli	24	8300	172	0
Micro	24	8300	172	9
Secular Centre	24	8300	172	178
Left	24	8300	175	29
Right	24	8300	175	204
Orthodox	24	8300	175	21
Arab-Israeli	24	8300	175	0
Micro	24	8300	175	3
Secular Centre	24	8300	175	167
Left	24	8300	182	161
Right	24	8300	182	1342
Orthodox	24	8300	182	184
Arab-Israeli	24	8300	182	0
Micro	24	8300	182	50
Secular Centre	24	8300	182	975
Left	24	8300	183	185
Right	24	8300	183	1382
Orthodox	24	8300	183	177
Arab-Israeli	24	8300	183	3
Micro	24	8300	183	46
Secular Centre	24	8300	183	960
Left	24	8300	184	7
Right	24	8300	184	210
Orthodox	24	8300	184	47
Arab-Israeli	24	8300	184	1
Micro	24	8300	184	3
Secular Centre	24	8300	184	41
Left	24	8300	185	114
Right	24	8300	185	993
Orthodox	24	8300	185	103
Arab-Israeli	24	8300	185	3
Micro	24	8300	185	28
Secular Centre	24	8300	185	509
Left	24	8300	187	162
Right	24	8300	187	1461
Orthodox	24	8300	187	208
Arab-Israeli	24	8300	187	1
Micro	24	8300	187	46
Secular Centre	24	8300	187	786
Left	24	8300	191	37
Right	24	8300	191	179
Orthodox	24	8300	191	22
Arab-Israeli	24	8300	191	0
Micro	24	8300	191	7
Secular Centre	24	8300	191	118
Left	24	8300	192	29
Right	24	8300	192	184
Orthodox	24	8300	192	15
Arab-Israeli	24	8300	192	0
Micro	24	8300	192	10
Secular Centre	24	8300	192	109
Left	24	8300	196	37
Right	24	8300	196	191
Orthodox	24	8300	196	23
Arab-Israeli	24	8300	196	0
Micro	24	8300	196	8
Secular Centre	24	8300	196	146
Left	24	8300	197	40
Right	24	8300	197	189
Orthodox	24	8300	197	18
Arab-Israeli	24	8300	197	1
Micro	24	8300	197	2
Secular Centre	24	8300	197	187
Left	24	8300	198	39
Right	24	8300	198	143
Orthodox	24	8300	198	15
Arab-Israeli	24	8300	198	0
Micro	24	8300	198	8
Secular Centre	24	8300	198	186
Left	24	8300	230	6
Right	24	8300	230	211
Orthodox	24	8300	230	54
Arab-Israeli	24	8300	230	0
Micro	24	8300	230	3
Secular Centre	24	8300	230	33
Left	24	8300	241	86
Right	24	8300	241	1298
Orthodox	24	8300	241	159
Arab-Israeli	24	8300	241	2
Micro	24	8300	241	27
Secular Centre	24	8300	241	514
Left	24	8300	243	81
Right	24	8300	243	608
Orthodox	24	8300	243	102
Arab-Israeli	24	8300	243	0
Micro	24	8300	243	27
Secular Centre	24	8300	243	323
Left	24	8300	244	10
Right	24	8300	244	184
Orthodox	24	8300	244	32
Arab-Israeli	24	8300	244	1
Micro	24	8300	244	12
Secular Centre	24	8300	244	44
Left	24	8300	248	28
Right	24	8300	248	224
Orthodox	24	8300	248	21
Arab-Israeli	24	8300	248	0
Micro	24	8300	248	6
Secular Centre	24	8300	248	139
Left	24	8300	249	22
Right	24	8300	249	205
Orthodox	24	8300	249	26
Arab-Israeli	24	8300	249	0
Micro	24	8300	249	7
Secular Centre	24	8300	249	140
Left	24	8300	253	24
Right	24	8300	253	169
Orthodox	24	8300	253	5
Arab-Israeli	24	8300	253	0
Micro	24	8300	253	4
Secular Centre	24	8300	253	127
Left	24	8300	254	28
Right	24	8300	254	124
Orthodox	24	8300	254	17
Arab-Israeli	24	8300	254	0
Micro	24	8300	254	4
Secular Centre	24	8300	254	147
Left	24	8300	255	15
Right	24	8300	255	182
Orthodox	24	8300	255	145
Arab-Israeli	24	8300	255	0
Micro	24	8300	255	1
Secular Centre	24	8300	255	42
Left	24	8300	258	15
Right	24	8300	258	182
Orthodox	24	8300	258	119
Arab-Israeli	24	8300	258	2
Micro	24	8300	258	10
Secular Centre	24	8300	258	80
Left	24	8300	259	31
Right	24	8300	259	227
Orthodox	24	8300	259	16
Arab-Israeli	24	8300	259	0
Micro	24	8300	259	3
Secular Centre	24	8300	259	143
Left	24	8300	263	30
Right	24	8300	263	193
Orthodox	24	8300	263	29
Arab-Israeli	24	8300	263	0
Micro	24	8300	263	9
Secular Centre	24	8300	263	146
Left	24	8300	264	22
Right	24	8300	264	206
Orthodox	24	8300	264	19
Arab-Israeli	24	8300	264	0
Micro	24	8300	264	12
Secular Centre	24	8300	264	136
Left	24	8300	267	19
Right	24	8300	267	232
Orthodox	24	8300	267	25
Arab-Israeli	24	8300	267	0
Micro	24	8300	267	11
Secular Centre	24	8300	267	126
Left	24	8300	268	16
Right	24	8300	268	209
Orthodox	24	8300	268	20
Arab-Israeli	24	8300	268	0
Micro	24	8300	268	6
Secular Centre	24	8300	268	98
Left	24	8300	269	29
Right	24	8300	269	247
Orthodox	24	8300	269	26
Arab-Israeli	24	8300	269	0
Micro	24	8300	269	4
Secular Centre	24	8300	269	130
Left	24	8300	271	26
Right	24	8300	271	221
Orthodox	24	8300	271	14
Arab-Israeli	24	8300	271	1
Micro	24	8300	271	12
Secular Centre	24	8300	271	115
Left	24	8300	272	28
Right	24	8300	272	268
Orthodox	24	8300	272	39
Arab-Israeli	24	8300	272	0
Micro	24	8300	272	13
Secular Centre	24	8300	272	89
Left	24	8300	274	24
Right	24	8300	274	188
Orthodox	24	8300	274	18
Arab-Israeli	24	8300	274	0
Micro	24	8300	274	4
Secular Centre	24	8300	274	118
Left	24	8300	275	188
Right	24	8300	275	1420
Orthodox	24	8300	275	122
Arab-Israeli	24	8300	275	0
Micro	24	8300	275	33
Secular Centre	24	8300	275	867
Left	24	8300	277	29
Right	24	8300	277	216
Orthodox	24	8300	277	22
Arab-Israeli	24	8300	277	0
Micro	24	8300	277	8
Secular Centre	24	8300	277	154
Left	24	8300	278	41
Right	24	8300	278	169
Orthodox	24	8300	278	18
Arab-Israeli	24	8300	278	0
Micro	24	8300	278	11
Secular Centre	24	8300	278	149
Left	24	8300	280	186
Right	24	8300	280	1857
Orthodox	24	8300	280	223
Arab-Israeli	24	8300	280	4
Micro	24	8300	280	46
Secular Centre	24	8300	280	890
Left	24	8300	284	19
Right	24	8300	284	248
Orthodox	24	8300	284	31
Arab-Israeli	24	8300	284	1
Micro	24	8300	284	3
Secular Centre	24	8300	284	131
Left	24	8300	288	26
Right	24	8300	288	209
Orthodox	24	8300	288	28
Arab-Israeli	24	8300	288	0
Micro	24	8300	288	7
Secular Centre	24	8300	288	158
Left	24	8300	289	28
Right	24	8300	289	233
Orthodox	24	8300	289	19
Arab-Israeli	24	8300	289	1
Micro	24	8300	289	5
Secular Centre	24	8300	289	159
Left	24	8300	292	246
Right	24	8300	292	1620
Orthodox	24	8300	292	148
Arab-Israeli	24	8300	292	2
Micro	24	8300	292	49
Secular Centre	24	8300	292	1167
Left	24	8300	293	4
Right	24	8300	293	159
Orthodox	24	8300	293	19
Arab-Israeli	24	8300	293	0
Micro	24	8300	293	6
Secular Centre	24	8300	293	53
Left	24	8300	298	12
Right	24	8300	298	247
Orthodox	24	8300	298	39
Arab-Israeli	24	8300	298	0
Micro	24	8300	298	3
Secular Centre	24	8300	298	80
Left	24	8300	305	22
Right	24	8300	305	170
Orthodox	24	8300	305	15
Arab-Israeli	24	8300	305	0
Micro	24	8300	305	3
Secular Centre	24	8300	305	122
Left	24	8300	307	256
Right	24	8300	307	1882
Orthodox	24	8300	307	220
Arab-Israeli	24	8300	307	3
Micro	24	8300	307	43
Secular Centre	24	8300	307	1166
Left	24	8300	308	19
Right	24	8300	308	243
Orthodox	24	8300	308	21
Arab-Israeli	24	8300	308	0
Micro	24	8300	308	5
Secular Centre	24	8300	308	141
Left	24	8300	327	13
Right	24	8300	327	193
Orthodox	24	8300	327	49
Arab-Israeli	24	8300	327	0
Micro	24	8300	327	13
Secular Centre	24	8300	327	24
Left	24	1161	6	12
Right	24	1161	6	53
Orthodox	24	1161	6	1
Arab-Israeli	24	1161	6	1107
Micro	24	1161	6	20
Secular Centre	24	1161	6	3
Left	24	1161	8	3
Right	24	1161	8	47
Orthodox	24	1161	8	2
Arab-Israeli	24	1161	8	831
Micro	24	1161	8	17
Secular Centre	24	1161	8	1
Left	24	1161	12	7
