Bloc	Knesset	Locality	Station	Votes
Arab-Israeli	25	6640	10	0
Secular Centre	25	6640	10	50
Left	25	10940	10	0
Micro	25	10940	10	0
Right	25	10940	10	2
Orthodox	25	10940	10	113
Arab-Israeli	25	10940	10	0
Secular Centre	25	10940	10	2
Left	25	5800	10	92
Micro	25	5800	10	10
Right	25	5800	10	52
Orthodox	25	5800	10	19
Arab-Israeli	25	5800	10	3
Secular Centre	25	5800	10	305
Left	25	10850	10	10
Micro	25	10850	10	0
Right	25	10850	10	16
Orthodox	25	10850	10	37
Arab-Israeli	25	10850	10	0
Secular Centre	25	10850	10	26
Left	25	12640	10	80
Micro	25	12640	10	2
Right	25	12640	10	60
Orthodox	25	12640	10	18
Arab-Israeli	25	12640	10	0
Secular Centre	25	12640	10	203
Left	25	12640	20	73
Micro	25	12640	20	4
Right	25	12640	20	60
Orthodox	25	12640	20	7
Arab-Israeli	25	12640	20	0
Secular Centre	25	12640	20	213
Left	25	12640	30	76
Micro	25	12640	30	4
Right	25	12640	30	38
Orthodox	25	12640	30	12
Arab-Israeli	25	12640	30	2
Secular Centre	25	12640	30	196
Left	25	37660	10	1
Micro	25	37660	10	1
Right	25	37660	10	71
Orthodox	25	37660	10	351
Arab-Israeli	25	37660	10	0
Secular Centre	25	37660	10	4
Left	25	13740	10	0
Micro	25	13740	10	1
Right	25	13740	10	34
Orthodox	25	13740	10	241
Arab-Israeli	25	13740	10	0
Secular Centre	25	13740	10	4
Left	25	11390	10	9
Micro	25	11390	10	10
Right	25	11390	10	111
Orthodox	25	11390	10	15
Arab-Israeli	25	11390	10	3
Secular Centre	25	11390	10	64
Left	25	11390	21	4
Micro	25	11390	21	7
Right	25	11390	21	97
Orthodox	25	11390	21	58
Arab-Israeli	25	11390	21	16
Secular Centre	25	11390	21	69
Left	25	11390	22	8
Micro	25	11390	22	5
Right	25	11390	22	114
Orthodox	25	11390	22	60
Arab-Israeli	25	11390	22	8
Secular Centre	25	11390	22	49
Left	25	11390	30	12
Micro	25	11390	30	8
Right	25	11390	30	102
Orthodox	25	11390	30	72
Arab-Israeli	25	11390	30	7
Secular Centre	25	11390	30	66
Left	25	11390	41	10
Micro	25	11390	41	9
Right	25	11390	41	134
Orthodox	25	11390	41	49
Arab-Israeli	25	11390	41	2
Secular Centre	25	11390	41	108
Left	25	11390	42	11
Micro	25	11390	42	12
Right	25	11390	42	118
Orthodox	25	11390	42	44
Arab-Israeli	25	11390	42	2
Secular Centre	25	11390	42	90
Left	25	11390	50	7
Micro	25	11390	50	11
Right	25	11390	50	112
Orthodox	25	11390	50	49
Arab-Israeli	25	11390	50	0
Secular Centre	25	11390	50	67
Left	25	11390	80	7
Micro	25	11390	80	5
Right	25	11390	80	125
Orthodox	25	11390	80	56
Arab-Israeli	25	11390	80	7
Secular Centre	25	11390	80	48
Left	25	11390	100	14
Micro	25	11390	100	4
Right	25	11390	100	153
Orthodox	25	11390	100	50
Arab-Israeli	25	11390	100	8
Secular Centre	25	11390	100	82
Left	25	11390	111	9
Micro	25	11390	111	6
Right	25	11390	111	120
Orthodox	25	11390	111	46
Arab-Israeli	25	11390	111	2
Secular Centre	25	11390	111	83
Left	25	11390	112	9
Micro	25	11390	112	7
Right	25	11390	112	131
Orthodox	25	11390	112	26
Arab-Israeli	25	11390	112	7
Secular Centre	25	11390	112	89
Left	25	11390	121	4
Micro	25	11390	121	5
Right	25	11390	121	115
Orthodox	25	11390	121	87
Arab-Israeli	25	11390	121	0
Secular Centre	25	11390	121	78
Left	25	11390	122	9
Micro	25	11390	122	5
Right	25	11390	122	155
Orthodox	25	11390	122	65
Arab-Israeli	25	11390	122	4
Secular Centre	25	11390	122	60
Left	25	11390	123	11
Micro	25	11390	123	6
Right	25	11390	123	97
Orthodox	25	11390	123	84
Arab-Israeli	25	11390	123	3
Secular Centre	25	11390	123	84
Left	25	11390	130	11
Micro	25	11390	130	5
Right	25	11390	130	193
Orthodox	25	11390	130	45
Arab-Israeli	25	11390	130	14
Secular Centre	25	11390	130	139
Left	25	11390	150	15
Micro	25	11390	150	8
Right	25	11390	150	151
Orthodox	25	11390	150	58
Arab-Israeli	25	11390	150	1
Secular Centre	25	11390	150	70
Left	25	11390	160	11
Micro	25	11390	160	9
Right	25	11390	160	108
Orthodox	25	11390	160	39
Arab-Israeli	25	11390	160	6
Secular Centre	25	11390	160	83
Left	25	11390	180	13
Micro	25	11390	180	2
Right	25	11390	180	139
Orthodox	25	11390	180	52
Arab-Israeli	25	11390	180	2
Secular Centre	25	11390	180	86
Left	25	11390	190	8
Micro	25	11390	190	8
Right	25	11390	190	131
Orthodox	25	11390	190	61
Arab-Israeli	25	11390	190	1
Secular Centre	25	11390	190	74
Left	25	11390	200	19
Micro	25	11390	200	2
Right	25	11390	200	133
Orthodox	25	11390	200	60
Arab-Israeli	25	11390	200	3
Secular Centre	25	11390	200	99
Left	25	11390	210	11
Micro	25	11390	210	9
Right	25	11390	210	160
Orthodox	25	11390	210	45
Arab-Israeli	25	11390	210	6
Secular Centre	25	11390	210	97
Left	25	11390	220	2
Micro	25	11390	220	3
Right	25	11390	220	92
Orthodox	25	11390	220	67
Arab-Israeli	25	11390	220	4
Secular Centre	25	11390	220	57
Left	25	11390	241	4
Micro	25	11390	241	1
Right	25	11390	241	44
Orthodox	25	11390	241	13
Arab-Israeli	25	11390	241	6
Secular Centre	25	11390	241	16
Left	25	11390	242	5
Micro	25	11390	242	1
Right	25	11390	242	46
Orthodox	25	11390	242	9
Arab-Israeli	25	11390	242	0
Secular Centre	25	11390	242	13
Left	25	11390	260	8
Micro	25	11390	260	7
Right	25	11390	260	138
Orthodox	25	11390	260	79
Arab-Israeli	25	11390	260	6
Secular Centre	25	11390	260	59
Left	25	11390	270	16
Micro	25	11390	270	6
Right	25	11390	270	150
Orthodox	25	11390	270	75
Arab-Israeli	25	11390	270	3
Secular Centre	25	11390	270	50
Left	25	11390	280	12
Micro	25	11390	280	3
Right	25	11390	280	133
Orthodox	25	11390	280	84
Arab-Israeli	25	11390	280	2
Secular Centre	25	11390	280	106
Left	25	11390	290	13
Micro	25	11390	290	8
Right	25	11390	290	157
Orthodox	25	11390	290	62
Arab-Israeli	25	11390	290	7
Secular Centre	25	11390	290	117
Left	25	11390	300	6
Micro	25	11390	300	4
Right	25	11390	300	176
Orthodox	25	11390	300	46
Arab-Israeli	25	11390	300	3
Secular Centre	25	11390	300	93
Left	25	11390	320	10
Micro	25	11390	320	6
Right	25	11390	320	165
Orthodox	25	11390	320	49
Arab-Israeli	25	11390	320	3
Secular Centre	25	11390	320	67
Left	25	11390	341	10
Micro	25	11390	341	8
Right	25	11390	341	157
Orthodox	25	11390	341	84
Arab-Israeli	25	11390	341	1
Secular Centre	25	11390	341	137
Left	25	11390	342	8
Micro	25	11390	342	12
Right	25	11390	342	170
Orthodox	25	11390	342	71
Arab-Israeli	25	11390	342	5
Secular Centre	25	11390	342	126
Left	25	11390	350	32
Micro	25	11390	350	8
Right	25	11390	350	136
Orthodox	25	11390	350	59
Arab-Israeli	25	11390	350	1
Secular Centre	25	11390	350	193
Left	25	11390	360	15
Micro	25	11390	360	4
Right	25	11390	360	172
Orthodox	25	11390	360	64
Arab-Israeli	25	11390	360	4
Secular Centre	25	11390	360	132
Left	25	11390	370	33
Micro	25	11390	370	6
Right	25	11390	370	74
Orthodox	25	11390	370	32
Arab-Israeli	25	11390	370	22
Secular Centre	25	11390	370	110
Left	25	11390	380	12
Micro	25	11390	380	6
Right	25	11390	380	125
Orthodox	25	11390	380	32
Arab-Israeli	25	11390	380	5
Secular Centre	25	11390	380	104
Left	25	11390	390	15
Micro	25	11390	390	2
Right	25	11390	390	196
Orthodox	25	11390	390	34
Arab-Israeli	25	11390	390	6
Secular Centre	25	11390	390	142
Left	25	11390	401	16
Micro	25	11390	401	9
Right	25	11390	401	187
Orthodox	25	11390	401	56
Arab-Israeli	25	11390	401	20
Secular Centre	25	11390	401	107
Left	25	11390	402	10
Micro	25	11390	402	7
Right	25	11390	402	223
Orthodox	25	11390	402	30
Arab-Israeli	25	11390	402	32
Secular Centre	25	11390	402	88
Left	25	11390	410	18
Micro	25	11390	410	7
Right	25	11390	410	135
Orthodox	25	11390	410	33
Arab-Israeli	25	11390	410	2
Secular Centre	25	11390	410	114
Left	25	11390	420	7
Micro	25	11390	420	12
Right	25	11390	420	208
Orthodox	25	11390	420	61
Arab-Israeli	25	11390	420	13
Secular Centre	25	11390	420	156
Left	25	11390	440	8
Micro	25	11390	440	4
Right	25	11390	440	190
Orthodox	25	11390	440	33
Arab-Israeli	25	11390	440	2
Secular Centre	25	11390	440	128
Left	25	11390	450	6
Micro	25	11390	450	11
Right	25	11390	450	183
Orthodox	25	11390	450	38
Arab-Israeli	25	11390	450	7
Secular Centre	25	11390	450	119
Left	25	11390	460	6
Micro	25	11390	460	2
Right	25	11390	460	179
Orthodox	25	11390	460	31
Arab-Israeli	25	11390	460	12
Secular Centre	25	11390	460	96
Left	25	11390	470	18
Micro	25	11390	470	4
Right	25	11390	470	122
Orthodox	25	11390	470	34
Arab-Israeli	25	11390	470	5
Secular Centre	25	11390	470	133
Left	25	11390	480	8
Micro	25	11390	480	5
Right	25	11390	480	170
Orthodox	25	11390	480	37
Arab-Israeli	25	11390	480	7
Secular Centre	25	11390	480	112
Left	25	11390	511	5
Micro	25	11390	511	4
Right	25	11390	511	150
Orthodox	25	11390	511	35
Arab-Israeli	25	11390	511	5
Secular Centre	25	11390	511	175
Left	25	11390	512	20
Micro	25	11390	512	2
Right	25	11390	512	173
Orthodox	25	11390	512	47
Arab-Israeli	25	11390	512	5
Secular Centre	25	11390	512	151
Left	25	11390	513	13
Micro	25	11390	513	4
Right	25	11390	513	160
Orthodox	25	11390	513	53
Arab-Israeli	25	11390	513	15
Secular Centre	25	11390	513	141
Left	25	11390	514	18
Micro	25	11390	514	2
Right	25	11390	514	153
Orthodox	25	11390	514	55
Arab-Israeli	25	11390	514	2
Secular Centre	25	11390	514	164
Left	25	11390	520	13
Micro	25	11390	520	6
Right	25	11390	520	176
Orthodox	25	11390	520	24
Arab-Israeli	25	11390	520	3
Secular Centre	25	11390	520	154
Left	25	11390	541	11
Micro	25	11390	541	6
Right	25	11390	541	143
Orthodox	25	11390	541	45
Arab-Israeli	25	11390	541	8
Secular Centre	25	11390	541	109
Left	25	11390	542	7
Micro	25	11390	542	0
Right	25	11390	542	156
Orthodox	25	11390	542	31
Arab-Israeli	25	11390	542	11
Secular Centre	25	11390	542	129
Left	25	11390	543	12
Micro	25	11390	543	7
Right	25	11390	543	158
Orthodox	25	11390	543	32
Arab-Israeli	25	11390	543	5
Secular Centre	25	11390	543	134
Left	25	11390	550	5
Micro	25	11390	550	4
Right	25	11390	550	58
Orthodox	25	11390	550	26
Arab-Israeli	25	11390	550	4
Secular Centre	25	11390	550	56
Left	25	11390	570	18
Micro	25	11390	570	3
Right	25	11390	570	167
Orthodox	25	11390	570	108
Arab-Israeli	25	11390	570	7
Secular Centre	25	11390	570	143
Left	25	11390	590	16
Micro	25	11390	590	8
Right	25	11390	590	179
Orthodox	25	11390	590	48
Arab-Israeli	25	11390	590	6
Secular Centre	25	11390	590	146
Left	25	11390	611	18
Micro	25	11390	611	6
Right	25	11390	611	136
Orthodox	25	11390	611	42
Arab-Israeli	25	11390	611	3
Secular Centre	25	11390	611	90
Left	25	11390	612	18
Micro	25	11390	612	7
Right	25	11390	612	142
Orthodox	25	11390	612	45
Arab-Israeli	25	11390	612	8
Secular Centre	25	11390	612	107
Left	25	11390	613	13
Micro	25	11390	613	1
Right	25	11390	613	117
Orthodox	25	11390	613	40
Arab-Israeli	25	11390	613	11
Secular Centre	25	11390	613	114
Left	25	11390	614	21
Micro	25	11390	614	13
Right	25	11390	614	111
Orthodox	25	11390	614	26
Arab-Israeli	25	11390	614	6
Secular Centre	25	11390	614	123
Left	25	11390	630	8
Micro	25	11390	630	7
Right	25	11390	630	209
Orthodox	25	11390	630	53
Arab-Israeli	25	11390	630	8
Secular Centre	25	11390	630	142
Left	25	11390	640	15
Micro	25	11390	640	7
Right	25	11390	640	114
Orthodox	25	11390	640	52
Arab-Israeli	25	11390	640	14
Secular Centre	25	11390	640	136
Left	25	11390	650	16
Micro	25	11390	650	7
Right	25	11390	650	202
Orthodox	25	11390	650	76
Arab-Israeli	25	11390	650	2
Secular Centre	25	11390	650	182
Left	25	11390	681	18
Micro	25	11390	681	4
Right	25	11390	681	197
Orthodox	25	11390	681	55
Arab-Israeli	25	11390	681	11
Secular Centre	25	11390	681	134
Left	25	11390	682	14
Micro	25	11390	682	5
Right	25	11390	682	189
Orthodox	25	11390	682	55
Arab-Israeli	25	11390	682	5
Secular Centre	25	11390	682	165
Left	25	11390	683	15
Micro	25	11390	683	10
Right	25	11390	683	149
Orthodox	25	11390	683	47
Arab-Israeli	25	11390	683	4
Secular Centre	25	11390	683	162
Left	25	11390	684	7
Micro	25	11390	684	9
Right	25	11390	684	189
Orthodox	25	11390	684	53
Arab-Israeli	25	11390	684	1
Secular Centre	25	11390	684	132
Left	25	11390	685	16
Micro	25	11390	685	8
Right	25	11390	685	166
Orthodox	25	11390	685	61
Arab-Israeli	25	11390	685	44
Secular Centre	25	11390	685	89
Left	25	11390	686	8
Micro	25	11390	686	6
Right	25	11390	686	168
Orthodox	25	11390	686	29
Arab-Israeli	25	11390	686	3
Secular Centre	25	11390	686	172
Left	25	11390	687	12
Micro	25	11390	687	8
Right	25	11390	687	212
Orthodox	25	11390	687	41
Arab-Israeli	25	11390	687	0
Secular Centre	25	11390	687	125
Left	25	11390	691	12
Micro	25	11390	691	7
Right	25	11390	691	88
Orthodox	25	11390	691	36
Arab-Israeli	25	11390	691	1
Secular Centre	25	11390	691	113
Left	25	11390	692	5
Micro	25	11390	692	3
Right	25	11390	692	78
Orthodox	25	11390	692	28
Arab-Israeli	25	11390	692	2
Secular Centre	25	11390	692	110
Left	25	7680	10	70
Micro	25	7680	10	5
Right	25	7680	10	77
Orthodox	25	7680	10	23
Arab-Israeli	25	7680	10	4
Secular Centre	25	7680	10	159
Left	25	11980	10	58
Micro	25	11980	10	1
Right	25	11980	10	31
Orthodox	25	11980	10	16
Arab-Israeli	25	11980	10	0
Secular Centre	25	11980	10	74
Left	25	36560	10	0
Micro	25	36560	10	0
Right	25	36560	10	24
Orthodox	25	36560	10	190
Arab-Israeli	25	36560	10	0
Secular Centre	25	36560	10	1
Left	25	12070	10	41
Micro	25	12070	10	5
Right	25	12070	10	78
Orthodox	25	12070	10	30
Arab-Israeli	25	12070	10	1
Secular Centre	25	12070	10	240
Left	25	5850	10	11
Micro	25	5850	10	8
Right	25	5850	10	114
Orthodox	25	5850	10	142
Arab-Israeli	25	5850	10	0
Secular Centre	25	5850	10	79
Left	25	12300	10	21
Micro	25	12300	10	7
Right	25	12300	10	84
Orthodox	25	12300	10	21
Arab-Israeli	25	12300	10	1
Secular Centre	25	12300	10	111
Left	25	20230	10	139
Micro	25	20230	10	3
Right	25	20230	10	21
Orthodox	25	20230	10	5
Arab-Israeli	25	20230	10	0
Secular Centre	25	20230	10	210
Left	25	3800	11	73
Micro	25	3800	11	11
Right	25	3800	11	22
Orthodox	25	3800	11	8
Arab-Israeli	25	3800	11	5
Secular Centre	25	3800	11	107
Left	25	3800	12	76
Micro	25	3800	12	7
Right	25	3800	12	30
Orthodox	25	3800	12	10
Arab-Israeli	25	3800	12	3
Secular Centre	25	3800	12	107
Left	25	7150	10	137
Micro	25	7150	10	8
Right	25	7150	10	30
Orthodox	25	7150	10	2
Arab-Israeli	25	7150	10	4
Secular Centre	25	7150	10	311
Left	25	12710	10	64
Micro	25	12710	10	8
Right	25	12710	10	108
Orthodox	25	12710	10	51
Arab-Israeli	25	12710	10	4
Secular Centre	25	12710	10	265
Left	25	12710	30	36
Micro	25	12710	30	4
Right	25	12710	30	79
Orthodox	25	12710	30	30
Arab-Israeli	25	12710	30	7
Secular Centre	25	12710	30	197
Left	25	12710	50	48
Micro	25	12710	50	3
Right	25	12710	50	140
Orthodox	25	12710	50	38
Arab-Israeli	25	12710	50	10
Secular Centre	25	12710	50	231
Left	25	12710	60	47
Micro	25	12710	60	6
Right	25	12710	60	114
Orthodox	25	12710	60	61
Arab-Israeli	25	12710	60	9
Secular Centre	25	12710	60	259
Left	25	12710	81	34
Micro	25	12710	81	4
Right	25	12710	81	94
Orthodox	25	12710	81	42
Arab-Israeli	25	12710	81	33
Secular Centre	25	12710	81	191
Left	25	12710	82	55
Micro	25	12710	82	2
Right	25	12710	82	89
Orthodox	25	12710	82	50
Arab-Israeli	25	12710	82	9
Secular Centre	25	12710	82	209
Left	25	12710	83	49
Micro	25	12710	83	0
Right	25	12710	83	127
Orthodox	25	12710	83	50
Arab-Israeli	25	12710	83	9
Secular Centre	25	12710	83	185
Left	25	12710	84	52
Micro	25	12710	84	3
Right	25	12710	84	80
Orthodox	25	12710	84	38
Arab-Israeli	25	12710	84	1
Secular Centre	25	12710	84	248
Left	25	12710	90	34
Micro	25	12710	90	2
Right	25	12710	90	117
Orthodox	25	12710	90	80
Arab-Israeli	25	12710	90	9
Secular Centre	25	12710	90	187
Left	25	70000	21	12
Micro	25	70000	21	4
Right	25	70000	21	0
Orthodox	25	70000	21	1
Arab-Israeli	25	70000	21	250
Secular Centre	25	70000	21	0
Left	25	70000	22	2
Micro	25	70000	22	0
Right	25	70000	22	1
Orthodox	25	70000	22	0
Arab-Israeli	25	70000	22	212
Secular Centre	25	70000	22	1
Left	25	70000	23	0
Micro	25	70000	23	4
Right	25	70000	23	3
Orthodox	25	70000	23	6
Arab-Israeli	25	70000	23	242
Secular Centre	25	70000	23	0
Left	25	70000	50	2
Micro	25	70000	50	6
Right	25	70000	50	5
Orthodox	25	70000	50	4
Arab-Israeli	25	70000	50	366
Secular Centre	25	70000	50	6
Left	25	70000	80	5
Micro	25	70000	80	4
Right	25	70000	80	3
Orthodox	25	70000	80	3
Arab-Israeli	25	70000	80	297
Secular Centre	25	70000	80	0
Left	25	70000	91	2
Micro	25	70000	91	2
Right	25	70000	91	27
Orthodox	25	70000	91	55
Arab-Israeli	25	70000	91	219
Secular Centre	25	70000	91	7
Left	25	70000	92	1
Micro	25	70000	92	2
Right	25	70000	92	90
Orthodox	25	70000	92	184
Arab-Israeli	25	70000	92	70
Secular Centre	25	70000	92	18
Left	25	70000	93	11
Micro	25	70000	93	2
Right	25	70000	93	82
Orthodox	25	70000	93	146
Arab-Israeli	25	70000	93	91
Secular Centre	25	70000	93	19
Left	25	70000	94	1
Micro	25	70000	94	4
Right	25	70000	94	100
Orthodox	25	70000	94	139
Arab-Israeli	25	70000	94	85
Secular Centre	25	70000	94	13
Left	25	70000	110	4
Micro	25	70000	110	5
Right	25	70000	110	116
Orthodox	25	70000	110	68
Arab-Israeli	25	70000	110	12
Secular Centre	25	70000	110	28
Left	25	70000	120	3
Micro	25	70000	120	3
Right	25	70000	120	158
Orthodox	25	70000	120	65
Arab-Israeli	25	70000	120	1
Secular Centre	25	70000	120	20
Left	25	70000	140	3
Micro	25	70000	140	8
Right	25	70000	140	165
Orthodox	25	70000	140	71
Arab-Israeli	25	70000	140	1
Secular Centre	25	70000	140	24
Left	25	70000	170	9
Micro	25	70000	170	6
Right	25	70000	170	151
Orthodox	25	70000	170	102
Arab-Israeli	25	70000	170	51
Secular Centre	25	70000	170	45
Left	25	70000	181	1
Micro	25	70000	181	6
Right	25	70000	181	0
Orthodox	25	70000	181	1
Arab-Israeli	25	70000	181	286
Secular Centre	25	70000	181	0
Left	25	70000	182	1
Micro	25	70000	182	4
Right	25	70000	182	5
Orthodox	25	70000	182	19
Arab-Israeli	25	70000	182	274
Secular Centre	25	70000	182	3
Left	25	70000	183	1
Micro	25	70000	183	3
Right	25	70000	183	7
Orthodox	25	70000	183	3
Arab-Israeli	25	70000	183	290
Secular Centre	25	70000	183	0
Left	25	70000	184	4
Micro	25	70000	184	9
Right	25	70000	184	42
Orthodox	25	70000	184	32
Arab-Israeli	25	70000	184	223
Secular Centre	25	70000	184	4
Left	25	70000	185	3
Micro	25	70000	185	4
Right	25	70000	185	48
Orthodox	25	70000	185	25
Arab-Israeli	25	70000	185	199
Secular Centre	25	70000	185	2
Left	25	70000	186	2
Micro	25	70000	186	4
Right	25	70000	186	22
Orthodox	25	70000	186	28
Arab-Israeli	25	70000	186	222
Secular Centre	25	70000	186	8
Left	25	70000	191	4
Micro	25	70000	191	3
Right	25	70000	191	8
Orthodox	25	70000	191	11
Arab-Israeli	25	70000	191	259
Secular Centre	25	70000	191	1
Left	25	70000	192	6
Micro	25	70000	192	2
Right	25	70000	192	46
Orthodox	25	70000	192	51
Arab-Israeli	25	70000	192	162
Secular Centre	25	70000	192	9
Left	25	70000	193	5
Micro	25	70000	193	3
Right	25	70000	193	58
Orthodox	25	70000	193	81
Arab-Israeli	25	70000	193	139
Secular Centre	25	70000	193	7
Left	25	70000	194	5
Micro	25	70000	194	3
Right	25	70000	194	52
Orthodox	25	70000	194	45
Arab-Israeli	25	70000	194	134
Secular Centre	25	70000	194	16
Left	25	70000	240	6
Micro	25	70000	240	7
Right	25	70000	240	126
Orthodox	25	70000	240	79
Arab-Israeli	25	70000	240	39
Secular Centre	25	70000	240	31
Left	25	70000	280	4
Micro	25	70000	280	6
Right	25	70000	280	146
Orthodox	25	70000	280	66
Arab-Israeli	25	70000	280	7
Secular Centre	25	70000	280	32
Left	25	70000	301	8
Micro	25	70000	301	6
Right	25	70000	301	154
Orthodox	25	70000	301	160
Arab-Israeli	25	70000	301	91
Secular Centre	25	70000	301	22
Left	25	70000	302	11
Micro	25	70000	302	2
Right	25	70000	302	186
Orthodox	25	70000	302	141
Arab-Israeli	25	70000	302	41
Secular Centre	25	70000	302	34
Left	25	70000	303	5
Micro	25	70000	303	2
Right	25	70000	303	188
Orthodox	25	70000	303	159
Arab-Israeli	25	70000	303	18
Secular Centre	25	70000	303	48
Left	25	70000	304	5
Micro	25	70000	304	5
Right	25	70000	304	158
Orthodox	25	70000	304	196
Arab-Israeli	25	70000	304	28
Secular Centre	25	70000	304	23
Left	25	70000	340	5
Micro	25	70000	340	3
Right	25	70000	340	158
Orthodox	25	70000	340	98
Arab-Israeli	25	70000	340	4
Secular Centre	25	70000	340	24
Left	25	70000	350	3
Micro	25	70000	350	1
Right	25	70000	350	85
Orthodox	25	70000	350	151
Arab-Israeli	25	70000	350	19
Secular Centre	25	70000	350	5
Left	25	70000	360	3
Micro	25	70000	360	3
Right	25	70000	360	5
Orthodox	25	70000	360	2
Arab-Israeli	25	70000	360	292
Secular Centre	25	70000	360	1
Left	25	70000	371	4
Micro	25	70000	371	3
Right	25	70000	371	182
Orthodox	25	70000	371	125
Arab-Israeli	25	70000	371	44
Secular Centre	25	70000	371	36
Left	25	70000	372	6
Micro	25	70000	372	4
Right	25	70000	372	218
Orthodox	25	70000	372	146
Arab-Israeli	25	70000	372	14
Secular Centre	25	70000	372	21
Left	25	70000	373	2
Micro	25	70000	373	3
Right	25	70000	373	167
Orthodox	25	70000	373	109
Arab-Israeli	25	70000	373	39
Secular Centre	25	70000	373	26
Left	25	70000	381	3
Micro	25	70000	381	5
Right	25	70000	381	140
Orthodox	25	70000	381	116
Arab-Israeli	25	70000	381	54
Secular Centre	25	70000	381	15
Left	25	70000	382	2
Micro	25	70000	382	2
Right	25	70000	382	132
Orthodox	25	70000	382	129
Arab-Israeli	25	70000	382	18
Secular Centre	25	70000	382	33
Left	25	70000	383	3
Micro	25	70000	383	3
Right	25	70000	383	128
Orthodox	25	70000	383	123
Arab-Israeli	25	70000	383	17
Secular Centre	25	70000	383	27
Left	25	70000	390	2
Micro	25	70000	390	4
Right	25	70000	390	106
Orthodox	25	70000	390	74
Arab-Israeli	25	70000	390	38
Secular Centre	25	70000	390	9
Left	25	70000	400	11
Micro	25	70000	400	7
Right	25	70000	400	118
Orthodox	25	70000	400	85
Arab-Israeli	25	70000	400	63
Secular Centre	25	70000	400	26
Left	25	70000	430	2
Micro	25	70000	430	6
Right	25	70000	430	149
Orthodox	25	70000	430	169
Arab-Israeli	25	70000	430	19
Secular Centre	25	70000	430	18
Left	25	70000	450	6
Micro	25	70000	450	8
Right	25	70000	450	160
Orthodox	25	70000	450	89
Arab-Israeli	25	70000	450	17
Secular Centre	25	70000	450	24
Left	25	70000	460	2
Micro	25	70000	460	3
Right	25	70000	460	143
Orthodox	25	70000	460	49
Arab-Israeli	25	70000	460	2
Secular Centre	25	70000	460	33
Left	25	70000	470	9
Micro	25	70000	470	7
Right	25	70000	470	167
Orthodox	25	70000	470	104
Arab-Israeli	25	70000	470	11
Secular Centre	25	70000	470	36
Left	25	70000	490	11
Micro	25	70000	490	10
Right	25	70000	490	222
Orthodox	25	70000	490	126
Arab-Israeli	25	70000	490	14
Secular Centre	25	70000	490	63
Left	25	70000	500	8
Micro	25	70000	500	3
Right	25	70000	500	184
Orthodox	25	70000	500	90
Arab-Israeli	25	70000	500	17
Secular Centre	25	70000	500	55
Left	25	70000	520	6
Micro	25	70000	520	3
Right	25	70000	520	119
Orthodox	25	70000	520	67
Arab-Israeli	25	70000	520	136
Secular Centre	25	70000	520	55
Left	25	70000	530	4
Micro	25	70000	530	3
Right	25	70000	530	223
Orthodox	25	70000	530	93
Arab-Israeli	25	70000	530	4
Secular Centre	25	70000	530	35
Left	25	70000	540	5
Micro	25	70000	540	2
Right	25	70000	540	201
Orthodox	25	70000	540	95
Arab-Israeli	25	70000	540	2
Secular Centre	25	70000	540	53
Left	25	70000	550	20
Micro	25	70000	550	7
Right	25	70000	550	115
Orthodox	25	70000	550	59
Arab-Israeli	25	70000	550	100
Secular Centre	25	70000	550	54
Left	25	70000	560	2
Micro	25	70000	560	2
Right	25	70000	560	142
Orthodox	25	70000	560	86
Arab-Israeli	25	70000	560	0
Secular Centre	25	70000	560	33
Left	25	70000	571	4
Micro	25	70000	571	2
Right	25	70000	571	114
Orthodox	25	70000	571	64
Arab-Israeli	25	70000	571	165
Secular Centre	25	70000	571	39
Left	25	70000	572	12
Micro	25	70000	572	5
Right	25	70000	572	121
Orthodox	25	70000	572	84
Arab-Israeli	25	70000	572	81
Secular Centre	25	70000	572	60
Left	25	70000	573	9
Micro	25	70000	573	3
Right	25	70000	573	142
Orthodox	25	70000	573	71
Arab-Israeli	25	70000	573	70
Secular Centre	25	70000	573	61
Left	25	70000	581	3
Micro	25	70000	581	9
Right	25	70000	581	173
Orthodox	25	70000	581	94
Arab-Israeli	25	70000	581	42
Secular Centre	25	70000	581	52
Left	25	70000	582	6
Micro	25	70000	582	4
Right	25	70000	582	187
Orthodox	25	70000	582	107
Arab-Israeli	25	70000	582	39
Secular Centre	25	70000	582	55
Left	25	70000	583	4
Micro	25	70000	583	4
Right	25	70000	583	177
Orthodox	25	70000	583	76
Arab-Israeli	25	70000	583	35
Secular Centre	25	70000	583	60
Left	25	70000	590	7
Micro	25	70000	590	6
Right	25	70000	590	133
Orthodox	25	70000	590	77
Arab-Israeli	25	70000	590	3
Secular Centre	25	70000	590	34
Left	25	70000	620	5
Micro	25	70000	620	3
Right	25	70000	620	180
Orthodox	25	70000	620	99
Arab-Israeli	25	70000	620	2
Secular Centre	25	70000	620	21
Left	25	70000	630	9
Micro	25	70000	630	6
Right	25	70000	630	150
Orthodox	25	70000	630	74
Arab-Israeli	25	70000	630	5
Secular Centre	25	70000	630	16
Left	25	70000	650	3
Micro	25	70000	650	3
Right	25	70000	650	4
Orthodox	25	70000	650	1
Arab-Israeli	25	70000	650	234
Secular Centre	25	70000	650	2
Left	25	70000	660	2
Micro	25	70000	660	6
Right	25	70000	660	4
Orthodox	25	70000	660	2
Arab-Israeli	25	70000	660	297
Secular Centre	25	70000	660	4
Left	25	70000	670	0
