Bloc	Knesset	Votes	Latitude	Longitude
Arab-Israeli	16	179	31.24329899999999	34.854354
Micro	16	3	31.24329899999999	34.854354
Secular Centre	16	1	31.24329899999999	34.854354
Sectoral	16	0	31.24329899999999	34.854354
Right	16	5	31.24329899999999	34.854354
Left	16	11	31.152068	35.364771
Orthodox	16	1	31.152068	35.364771
Arab-Israeli	16	0	31.152068	35.364771
Micro	16	0	31.152068	35.364771
Secular Centre	16	9	31.152068	35.364771
Sectoral	16	0	31.152068	35.364771
Right	16	18	31.152068	35.364771
Left	16	94	31.230035	34.418363
Orthodox	16	5	31.230035	34.418363
Arab-Israeli	16	1	31.230035	34.418363
Micro	16	5	31.230035	34.418363
Secular Centre	16	28	31.230035	34.418363
Sectoral	16	9	31.230035	34.418363
Right	16	25	31.230035	34.418363
Left	16	74	31.240359	35.094176
Orthodox	16	9	31.240359	35.094176
Arab-Israeli	16	410	31.240359	35.094176
Micro	16	31	31.240359	35.094176
Secular Centre	16	2	31.240359	35.094176
Sectoral	16	2	31.240359	35.094176
Right	16	2	31.240359	35.094176
Left	16	109	31.249246	35.083681
Orthodox	16	41	31.249246	35.083681
Arab-Israeli	16	268	31.249246	35.083681
Micro	16	8	31.249246	35.083681
Secular Centre	16	0	31.249246	35.083681
Sectoral	16	57	31.249246	35.083681
Right	16	0	31.249246	35.083681
Left	16	99	31.249246	35.083681
Orthodox	16	7	31.249246	35.083681
Arab-Israeli	16	244	31.249246	35.083681
Micro	16	10	31.249246	35.083681
Secular Centre	16	1	31.249246	35.083681
Sectoral	16	5	31.249246	35.083681
Right	16	60	31.249246	35.083681
Left	16	78	31.251635	35.069684
Orthodox	16	11	31.251635	35.069684
Arab-Israeli	16	238	31.251635	35.069684
Micro	16	23	31.251635	35.069684
Secular Centre	16	0	31.251635	35.069684
Sectoral	16	5	31.251635	35.069684
Right	16	8	31.251635	35.069684
Left	16	63	31.251635	35.069684
Orthodox	16	13	31.251635	35.069684
Arab-Israeli	16	276	31.251635	35.069684
Micro	16	11	31.251635	35.069684
Secular Centre	16	1	31.251635	35.069684
Sectoral	16	2	31.251635	35.069684
Right	16	13	31.251635	35.069684
Left	16	18	31.324884	34.866219
Orthodox	16	0	31.324884	34.866219
Arab-Israeli	16	294	31.324884	34.866219
Micro	16	15	31.324884	34.866219
Secular Centre	16	0	31.324884	34.866219
Sectoral	16	1	31.324884	34.866219
Right	16	2	31.324884	34.866219
Left	16	24	31.317123	34.85757
Orthodox	16	4	31.317123	34.85757
Arab-Israeli	16	328	31.317123	34.85757
Micro	16	23	31.317123	34.85757
Secular Centre	16	2	31.317123	34.85757
Sectoral	16	3	31.317123	34.85757
Right	16	1	31.317123	34.85757
Left	16	46	31.324884	34.866219
Orthodox	16	10	31.324884	34.866219
Arab-Israeli	16	293	31.324884	34.866219
Micro	16	27	31.324884	34.866219
Secular Centre	16	0	31.324884	34.866219
Sectoral	16	2	31.324884	34.866219
Right	16	3	31.324884	34.866219
Left	16	21	31.324884	34.866219
Orthodox	16	14	31.324884	34.866219
Arab-Israeli	16	347	31.324884	34.866219
Micro	16	17	31.324884	34.866219
Secular Centre	16	0	31.324884	34.866219
Sectoral	16	0	31.324884	34.866219
Right	16	0	31.324884	34.866219
Left	16	86	32.709822	35.309325
Orthodox	16	3	32.709822	35.309325
Arab-Israeli	16	268	32.709822	35.309325
Micro	16	3	32.709822	35.309325
Secular Centre	16	3	32.709822	35.309325
Sectoral	16	2	32.709822	35.309325
Right	16	23	32.709822	35.309325
Left	16	62	32.7017743	35.3122426
Orthodox	16	13	32.7017743	35.3122426
Arab-Israeli	16	60	32.7017743	35.3122426
Micro	16	5	32.7017743	35.3122426
Secular Centre	16	36	32.7017743	35.3122426
Sectoral	16	27	32.7017743	35.3122426
Right	16	106	32.7017743	35.3122426
Left	16	106	32.7068167	35.318511
Orthodox	16	12	32.7068167	35.318511
Arab-Israeli	16	70	32.7068167	35.318511
Micro	16	6	32.7068167	35.318511
Secular Centre	16	60	32.7068167	35.318511
Sectoral	16	16	32.7068167	35.318511
Right	16	145	32.7068167	35.318511
Left	16	24	32.7104904	35.3237926
Orthodox	16	23	32.7104904	35.3237926
Arab-Israeli	16	6	32.7104904	35.3237926
Micro	16	11	32.7104904	35.3237926
Secular Centre	16	15	32.7104904	35.3237926
Sectoral	16	21	32.7104904	35.3237926
Right	16	142	32.7104904	35.3237926
Left	16	102	32.7068167	35.318511
Orthodox	16	1	32.7068167	35.318511
Arab-Israeli	16	209	32.7068167	35.318511
Micro	16	17	32.7068167	35.318511
Secular Centre	16	4	32.7068167	35.318511
Sectoral	16	0	32.7068167	35.318511
Right	16	27	32.7068167	35.318511
Left	16	61	32.7067044	35.3246132
Orthodox	16	22	32.7067044	35.3246132
Arab-Israeli	16	12	32.7067044	35.3246132
Micro	16	5	32.7067044	35.3246132
Secular Centre	16	58	32.7067044	35.3246132
Sectoral	16	19	32.7067044	35.3246132
Right	16	183	32.7067044	35.3246132
Left	16	79	32.7084238	35.3266423
Orthodox	16	34	32.7084238	35.3266423
Arab-Israeli	16	40	32.7084238	35.3266423
Micro	16	3	32.7084238	35.3266423
Secular Centre	16	70	32.7084238	35.3266423
Sectoral	16	33	32.7084238	35.3266423
Right	16	185	32.7084238	35.3266423
Left	16	25	32.7017743	35.3122426
Orthodox	16	1	32.7017743	35.3122426
Arab-Israeli	16	0	32.7017743	35.3122426
Micro	16	1	32.7017743	35.3122426
Secular Centre	16	7	32.7017743	35.3122426
Sectoral	16	4	32.7017743	35.3122426
Right	16	44	32.7017743	35.3122426
Left	16	100	32.7067044	35.3246132
Orthodox	16	14	32.7067044	35.3246132
Arab-Israeli	16	31	32.7067044	35.3246132
Micro	16	6	32.7067044	35.3246132
Secular Centre	16	43	32.7067044	35.3246132
Sectoral	16	33	32.7067044	35.3246132
Right	16	182	32.7067044	35.3246132
Left	16	78	32.707184	35.32244
Orthodox	16	3	32.707184	35.32244
Arab-Israeli	16	58	32.707184	35.32244
Micro	16	2	32.707184	35.32244
Secular Centre	16	35	32.707184	35.32244
Sectoral	16	26	32.707184	35.32244
Right	16	137	32.707184	35.32244
Left	16	96	32.707184	35.32244
Orthodox	16	32	32.707184	35.32244
Arab-Israeli	16	52	32.707184	35.32244
Micro	16	5	32.707184	35.32244
Secular Centre	16	46	32.707184	35.32244
Sectoral	16	19	32.707184	35.32244
Right	16	222	32.707184	35.32244
Left	16	30	32.705777	35.324043
Orthodox	16	10	32.705777	35.324043
Arab-Israeli	16	9	32.705777	35.324043
Micro	16	2	32.705777	35.324043
Secular Centre	16	63	32.705777	35.324043
Sectoral	16	44	32.705777	35.324043
Right	16	212	32.705777	35.324043
Left	16	52	32.71001	35.325241
Orthodox	16	25	32.71001	35.325241
Arab-Israeli	16	5	32.71001	35.325241
Micro	16	2	32.71001	35.325241
Secular Centre	16	30	32.71001	35.325241
Sectoral	16	47	32.71001	35.325241
Right	16	237	32.71001	35.325241
Left	16	56	32.7017743	35.3122426
Orthodox	16	16	32.7017743	35.3122426
Arab-Israeli	16	12	32.7017743	35.3122426
Micro	16	17	32.7017743	35.3122426
Secular Centre	16	32	32.7017743	35.3122426
Sectoral	16	64	32.7017743	35.3122426
Right	16	192	32.7017743	35.3122426
Left	16	50	32.6951378	35.3178855
Orthodox	16	13	32.6951378	35.3178855
Arab-Israeli	16	20	32.6951378	35.3178855
Micro	16	7	32.6951378	35.3178855
Secular Centre	16	45	32.6951378	35.3178855
Sectoral	16	12	32.6951378	35.3178855
Right	16	146	32.6951378	35.3178855
Left	16	31	32.71001	35.325241
Orthodox	16	14	32.71001	35.325241
Arab-Israeli	16	2	32.71001	35.325241
Micro	16	8	32.71001	35.325241
Secular Centre	16	30	32.71001	35.325241
Sectoral	16	65	32.71001	35.325241
Right	16	207	32.71001	35.325241
Left	16	77	32.7084238	35.3266423
Orthodox	16	10	32.7084238	35.3266423
Arab-Israeli	16	33	32.7084238	35.3266423
Micro	16	5	32.7084238	35.3266423
Secular Centre	16	52	32.7084238	35.3266423
Sectoral	16	32	32.7084238	35.3266423
Right	16	183	32.7084238	35.3266423
Left	16	40	32.6974568	35.315131
Orthodox	16	16	32.6974568	35.315131
Arab-Israeli	16	6	32.6974568	35.315131
Micro	16	10	32.6974568	35.315131
Secular Centre	16	24	32.6974568	35.315131
Sectoral	16	32	32.6974568	35.315131
Right	16	166	32.6974568	35.315131
Left	16	86	32.6951378	35.3178855
Orthodox	16	11	32.6951378	35.3178855
Arab-Israeli	16	11	32.6951378	35.3178855
Micro	16	1	32.6951378	35.3178855
Secular Centre	16	67	32.6951378	35.3178855
Sectoral	16	12	32.6951378	35.3178855
Right	16	215	32.6951378	35.3178855
Left	16	26	32.6899446	35.3152461
Orthodox	16	16	32.6899446	35.3152461
Arab-Israeli	16	12	32.6899446	35.3152461
Micro	16	3	32.6899446	35.3152461
Secular Centre	16	34	32.6899446	35.3152461
Sectoral	16	17	32.6899446	35.3152461
Right	16	143	32.6899446	35.3152461
Left	16	50	32.6931915	35.3181108
Orthodox	16	9	32.6931915	35.3181108
Arab-Israeli	16	5	32.6931915	35.3181108
Micro	16	4	32.6931915	35.3181108
Secular Centre	16	32	32.6931915	35.3181108
Sectoral	16	20	32.6931915	35.3181108
Right	16	185	32.6931915	35.3181108
Left	16	54	32.6899446	35.3152461
Orthodox	16	6	32.6899446	35.3152461
Arab-Israeli	16	6	32.6899446	35.3152461
Micro	16	8	32.6899446	35.3152461
Secular Centre	16	30	32.6899446	35.3152461
Sectoral	16	39	32.6899446	35.3152461
Right	16	247	32.6899446	35.3152461
Left	16	25	32.693391	35.317744
Orthodox	16	1	32.693391	35.317744
Arab-Israeli	16	22	32.693391	35.317744
Micro	16	3	32.693391	35.317744
Secular Centre	16	15	32.693391	35.317744
Sectoral	16	18	32.693391	35.317744
Right	16	160	32.693391	35.317744
Left	16	53	32.6931915	35.3181108
Orthodox	16	10	32.6931915	35.3181108
Arab-Israeli	16	19	32.6931915	35.3181108
Micro	16	3	32.6931915	35.3181108
Secular Centre	16	44	32.6931915	35.3181108
Sectoral	16	17	32.6931915	35.3181108
Right	16	216	32.6931915	35.3181108
Left	16	36	32.6909261	35.3141194
Orthodox	16	8	32.6909261	35.3141194
Arab-Israeli	16	1	32.6909261	35.3141194
Micro	16	8	32.6909261	35.3141194
Secular Centre	16	20	32.6909261	35.3141194
Sectoral	16	18	32.6909261	35.3141194
Right	16	241	32.6909261	35.3141194
Left	16	83	32.6899446	35.3152461
Orthodox	16	10	32.6899446	35.3152461
Arab-Israeli	16	20	32.6899446	35.3152461
Micro	16	5	32.6899446	35.3152461
Secular Centre	16	46	32.6899446	35.3152461
Sectoral	16	18	32.6899446	35.3152461
Right	16	189	32.6899446	35.3152461
Left	16	61	32.693391	35.317744
Orthodox	16	14	32.693391	35.317744
Arab-Israeli	16	19	32.693391	35.317744
Micro	16	2	32.693391	35.317744
Secular Centre	16	27	32.693391	35.317744
Sectoral	16	16	32.693391	35.317744
Right	16	205	32.693391	35.317744
Left	16	59	32.6977673	35.3188244
Orthodox	16	21	32.6977673	35.3188244
Arab-Israeli	16	11	32.6977673	35.3188244
Micro	16	7	32.6977673	35.3188244
Secular Centre	16	50	32.6977673	35.3188244
Sectoral	16	29	32.6977673	35.3188244
Right	16	270	32.6977673	35.3188244
Left	16	48	32.693391	35.317744
Orthodox	16	21	32.693391	35.317744
Arab-Israeli	16	7	32.693391	35.317744
Micro	16	1	32.693391	35.317744
Secular Centre	16	34	32.693391	35.317744
Sectoral	16	15	32.693391	35.317744
Right	16	205	32.693391	35.317744
Left	16	70	32.6977673	35.3188244
Orthodox	16	31	32.6977673	35.3188244
Arab-Israeli	16	0	32.6977673	35.3188244
Micro	16	10	32.6977673	35.3188244
Secular Centre	16	73	32.6977673	35.3188244
Sectoral	16	34	32.6977673	35.3188244
Right	16	251	32.6977673	35.3188244
Left	16	40	32.6951994	35.3194789
Orthodox	16	15	32.6951994	35.3194789
Arab-Israeli	16	9	32.6951994	35.3194789
Micro	16	6	32.6951994	35.3194789
Secular Centre	16	51	32.6951994	35.3194789
Sectoral	16	22	32.6951994	35.3194789
Right	16	234	32.6951994	35.3194789
Left	16	27	32.698875	35.318707
Orthodox	16	21	32.698875	35.318707
Arab-Israeli	16	1	32.698875	35.318707
Micro	16	4	32.698875	35.318707
Secular Centre	16	24	32.698875	35.318707
Sectoral	16	23	32.698875	35.318707
Right	16	204	32.698875	35.318707
Left	16	54	32.6951378	35.3178855
Orthodox	16	17	32.6951378	35.3178855
Arab-Israeli	16	6	32.6951378	35.3178855
Micro	16	5	32.6951378	35.3178855
Secular Centre	16	31	32.6951378	35.3178855
Sectoral	16	7	32.6951378	35.3178855
Right	16	160	32.6951378	35.3178855
Left	16	41	32.6895898	35.3138035
Orthodox	16	10	32.6895898	35.3138035
Arab-Israeli	16	0	32.6895898	35.3138035
Micro	16	6	32.6895898	35.3138035
Secular Centre	16	37	32.6895898	35.3138035
Sectoral	16	16	32.6895898	35.3138035
Right	16	217	32.6895898	35.3138035
Left	16	89	32.6983526	35.3236382
Orthodox	16	22	32.6983526	35.3236382
Arab-Israeli	16	29	32.6983526	35.3236382
Micro	16	3	32.6983526	35.3236382
Secular Centre	16	60	32.6983526	35.3236382
Sectoral	16	10	32.6983526	35.3236382
Right	16	165	32.6983526	35.3236382
Left	16	39	32.6998452	35.3267837
Orthodox	16	3	32.6998452	35.3267837
Arab-Israeli	16	6	32.6998452	35.3267837
Micro	16	3	32.6998452	35.3267837
Secular Centre	16	64	32.6998452	35.3267837
Sectoral	16	62	32.6998452	35.3267837
Right	16	317	32.6998452	35.3267837
Left	16	49	32.703866	35.3285089
Orthodox	16	7	32.703866	35.3285089
Arab-Israeli	16	6	32.703866	35.3285089
Micro	16	10	32.703866	35.3285089
Secular Centre	16	56	32.703866	35.3285089
Sectoral	16	63	32.703866	35.3285089
Right	16	290	32.703866	35.3285089
Left	16	21	32.703356	35.328096
Orthodox	16	3	32.703356	35.328096
Arab-Israeli	16	0	32.703356	35.328096
Micro	16	5	32.703356	35.328096
Secular Centre	16	49	32.703356	35.328096
Sectoral	16	29	32.703356	35.328096
Right	16	261	32.703356	35.328096
Left	16	78	32.6983526	35.3236382
Orthodox	16	9	32.6983526	35.3236382
Arab-Israeli	16	16	32.6983526	35.3236382
Micro	16	3	32.6983526	35.3236382
Secular Centre	16	73	32.6983526	35.3236382
Sectoral	16	26	32.6983526	35.3236382
Right	16	269	32.6983526	35.3236382
Left	16	32	32.703356	35.328096
Orthodox	16	6	32.703356	35.328096
Arab-Israeli	16	2	32.703356	35.328096
Micro	16	5	32.703356	35.328096
Secular Centre	16	59	32.703356	35.328096
Sectoral	16	51	32.703356	35.328096
Right	16	264	32.703356	35.328096
Left	16	78	32.6952518	35.3094295
Orthodox	16	16	32.6952518	35.3094295
Arab-Israeli	16	6	32.6952518	35.3094295
Micro	16	8	32.6952518	35.3094295
Secular Centre	16	50	32.6952518	35.3094295
Sectoral	16	17	32.6952518	35.3094295
Right	16	199	32.6952518	35.3094295
Left	16	83	32.7099105	35.3361572
Orthodox	16	20	32.7099105	35.3361572
Arab-Israeli	16	1	32.7099105	35.3361572
Micro	16	3	32.7099105	35.3361572
Secular Centre	16	65	32.7099105	35.3361572
Sectoral	16	12	32.7099105	35.3361572
Right	16	188	32.7099105	35.3361572
Left	16	78	32.6953941	35.312739
Orthodox	16	11	32.6953941	35.312739
Arab-Israeli	16	1	32.6953941	35.312739
Micro	16	6	32.6953941	35.312739
Secular Centre	16	43	32.6953941	35.312739
Sectoral	16	26	32.6953941	35.312739
Right	16	244	32.6953941	35.312739
Left	16	101	32.6952518	35.3094295
Orthodox	16	20	32.6952518	35.3094295
Arab-Israeli	16	3	32.6952518	35.3094295
Micro	16	3	32.6952518	35.3094295
Secular Centre	16	47	32.6952518	35.3094295
Sectoral	16	6	32.6952518	35.3094295
Right	16	195	32.6952518	35.3094295
Left	16	66	32.6950012	35.3095353
Orthodox	16	18	32.6950012	35.3095353
Arab-Israeli	16	0	32.6950012	35.3095353
Micro	16	3	32.6950012	35.3095353
Secular Centre	16	50	32.6950012	35.3095353
Sectoral	16	9	32.6950012	35.3095353
Right	16	160	32.6950012	35.3095353
Left	16	101	32.6952518	35.3094295
Orthodox	16	11	32.6952518	35.3094295
Arab-Israeli	16	21	32.6952518	35.3094295
Micro	16	4	32.6952518	35.3094295
Secular Centre	16	84	32.6952518	35.3094295
Sectoral	16	18	32.6952518	35.3094295
Right	16	161	32.6952518	35.3094295
Left	16	86	32.6952518	35.3094295
Orthodox	16	22	32.6952518	35.3094295
Arab-Israeli	16	14	32.6952518	35.3094295
Micro	16	2	32.6952518	35.3094295
Secular Centre	16	44	32.6952518	35.3094295
Sectoral	16	1	32.6952518	35.3094295
Right	16	146	32.6952518	35.3094295
Left	16	47	32.705777	35.324043
Orthodox	16	14	32.705777	35.324043
Arab-Israeli	16	10	32.705777	35.324043
Micro	16	4	32.705777	35.324043
Secular Centre	16	47	32.705777	35.324043
Sectoral	16	46	32.705777	35.324043
Right	16	260	32.705777	35.324043
Left	16	52	32.702761	35.31468
Orthodox	16	19	32.702761	35.31468
Arab-Israeli	16	17	32.702761	35.31468
Micro	16	5	32.702761	35.31468
Secular Centre	16	24	32.702761	35.31468
Sectoral	16	40	32.702761	35.31468
Right	16	166	32.702761	35.31468
Left	16	53	32.7017743	35.3122426
Orthodox	16	6	32.7017743	35.3122426
Arab-Israeli	16	27	32.7017743	35.3122426
Micro	16	5	32.7017743	35.3122426
Secular Centre	16	27	32.7017743	35.3122426
Sectoral	16	13	32.7017743	35.3122426
Right	16	157	32.7017743	35.3122426
Left	16	89	32.7248749	35.3362091
Orthodox	16	14	32.7248749	35.3362091
Arab-Israeli	16	33	32.7248749	35.3362091
Micro	16	5	32.7248749	35.3362091
Secular Centre	16	78	32.7248749	35.3362091
Sectoral	16	13	32.7248749	35.3362091
Right	16	246	32.7248749	35.3362091
Left	16	42	32.7237195	35.3302575
Orthodox	16	8	32.7237195	35.3302575
Arab-Israeli	16	7	32.7237195	35.3302575
Micro	16	2	32.7237195	35.3302575
Secular Centre	16	54	32.7237195	35.3302575
Sectoral	16	23	32.7237195	35.3302575
Right	16	252	32.7237195	35.3302575
Left	16	22	32.7248749	35.3362091
Orthodox	16	8	32.7248749	35.3362091
Arab-Israeli	16	4	32.7248749	35.3362091
Micro	16	11	32.7248749	35.3362091
Secular Centre	16	37	32.7248749	35.3362091
Sectoral	16	42	32.7248749	35.3362091
Right	16	232	32.7248749	35.3362091
Left	16	21	32.7246331	35.335326
Orthodox	16	7	32.7246331	35.335326
Arab-Israeli	16	5	32.7246331	35.335326
Micro	16	2	32.7246331	35.335326
Secular Centre	16	48	32.7246331	35.335326
Sectoral	16	43	32.7246331	35.335326
Right	16	198	32.7246331	35.335326
Left	16	48	32.7269473	35.3337752
Orthodox	16	5	32.7269473	35.3337752
Arab-Israeli	16	7	32.7269473	35.3337752
Micro	16	2	32.7269473	35.3337752
Secular Centre	16	65	32.7269473	35.3337752
Sectoral	16	20	32.7269473	35.3337752
Right	16	187	32.7269473	35.3337752
Left	16	48	32.7304324	35.3297857
Orthodox	16	8	32.7304324	35.3297857
Arab-Israeli	16	42	32.7304324	35.3297857
Micro	16	10	32.7304324	35.3297857
Secular Centre	16	63	32.7304324	35.3297857
Sectoral	16	102	32.7304324	35.3297857
Right	16	179	32.7304324	35.3297857
Left	16	26	32.7290382	35.33376519999999
Orthodox	16	5	32.7290382	35.33376519999999
Arab-Israeli	16	23	32.7290382	35.33376519999999
Micro	16	5	32.7290382	35.33376519999999
Secular Centre	16	47	32.7290382	35.33376519999999
Sectoral	16	35	32.7290382	35.33376519999999
Right	16	194	32.7290382	35.33376519999999
Left	16	31	32.7269473	35.3337752
Orthodox	16	3	32.7269473	35.3337752
Arab-Israeli	16	3	32.7269473	35.3337752
Micro	16	7	32.7269473	35.3337752
Secular Centre	16	57	32.7269473	35.3337752
Sectoral	16	36	32.7269473	35.3337752
Right	16	209	32.7269473	35.3337752
Left	16	34	32.7304324	35.3297857
Orthodox	16	9	32.7304324	35.3297857
Arab-Israeli	16	1	32.7304324	35.3297857
Micro	16	0	32.7304324	35.3297857
Secular Centre	16	53	32.7304324	35.3297857
Sectoral	16	13	32.7304324	35.3297857
Right	16	187	32.7304324	35.3297857
Left	16	37	32.7269473	35.3337752
Orthodox	16	6	32.7269473	35.3337752
Arab-Israeli	16	4	32.7269473	35.3337752
Micro	16	0	32.7269473	35.3337752
Secular Centre	16	58	32.7269473	35.3337752
Sectoral	16	24	32.7269473	35.3337752
Right	16	145	32.7269473	35.3337752
Left	16	50	32.7290382	35.33376519999999
Orthodox	16	12	32.7290382	35.33376519999999
Arab-Israeli	16	22	32.7290382	35.33376519999999
Micro	16	3	32.7290382	35.33376519999999
Secular Centre	16	67	32.7290382	35.33376519999999
Sectoral	16	19	32.7290382	35.33376519999999
Right	16	195	32.7290382	35.33376519999999
Left	16	51	33.0129956	35.2841585
Orthodox	16	50	33.0129956	35.2841585
Arab-Israeli	16	1	33.0129956	35.2841585
Micro	16	1	33.0129956	35.2841585
Secular Centre	16	26	33.0129956	35.2841585
Sectoral	16	24	33.0129956	35.2841585
Right	16	169	33.0129956	35.2841585
Left	16	117	33.0034096	35.2789598
Orthodox	16	98	33.0034096	35.2789598
Arab-Israeli	16	0	33.0034096	35.2789598
Micro	16	7	33.0034096	35.2789598
Secular Centre	16	59	33.0034096	35.2789598
Sectoral	16	14	33.0034096	35.2789598
Right	16	201	33.0034096	35.2789598
Left	16	43	33.01161	35.268198
Orthodox	16	6	33.01161	35.268198
Arab-Israeli	16	412	33.01161	35.268198
Micro	16	4	33.01161	35.268198
Secular Centre	16	0	33.01161	35.268198
Sectoral	16	1	33.01161	35.268198
Right	16	0	33.01161	35.268198
Left	16	40	33.0133952	35.2814917
Orthodox	16	79	33.0133952	35.2814917
Arab-Israeli	16	2	33.0133952	35.2814917
Micro	16	5	33.0133952	35.2814917
Secular Centre	16	18	33.0133952	35.2814917
Sectoral	16	15	33.0133952	35.2814917
Right	16	115	33.0133952	35.2814917
Left	16	46	33.0088225	35.2680717
Orthodox	16	47	33.0088225	35.2680717
Arab-Israeli	16	304	33.0088225	35.2680717
Micro	16	22	33.0088225	35.2680717
Secular Centre	16	0	33.0088225	35.2680717
Sectoral	16	0	33.0088225	35.2680717
Right	16	17	33.0088225	35.2680717
Left	16	47	33.0180679	35.2875875
Orthodox	16	22	33.0180679	35.2875875
Arab-Israeli	16	1	33.0180679	35.2875875
Micro	16	43	33.0180679	35.2875875
Secular Centre	16	27	33.0180679	35.2875875
Sectoral	16	16	33.0180679	35.2875875
Right	16	161	33.0180679	35.2875875
Left	16	121	33.0052428	35.2684436
Orthodox	16	20	33.0052428	35.2684436
Arab-Israeli	16	328	33.0052428	35.2684436
Micro	16	4	33.0052428	35.2684436
Secular Centre	16	5	33.0052428	35.2684436
Sectoral	16	0	33.0052428	35.2684436
Right	16	3	33.0052428	35.2684436
Left	16	50	33.0144769	35.2834434
Orthodox	16	75	33.0144769	35.2834434
Arab-Israeli	16	0	33.0144769	35.2834434
Micro	16	5	33.0144769	35.2834434
Secular Centre	16	20	33.0144769	35.2834434
Sectoral	16	41	33.0144769	35.2834434
Right	16	175	33.0144769	35.2834434
Left	16	71	33.0164806	35.2813572
Orthodox	16	40	33.0164806	35.2813572
Arab-Israeli	16	2	33.0164806	35.2813572
Micro	16	3	33.0164806	35.2813572
Secular Centre	16	54	33.0164806	35.2813572
Sectoral	16	38	33.0164806	35.2813572
Right	16	168	33.0164806	35.2813572
Left	16	69	33.0167436	35.2809215
Orthodox	16	32	33.0167436	35.2809215
Arab-Israeli	16	1	33.0167436	35.2809215
Micro	16	5	33.0167436	35.2809215
Secular Centre	16	45	33.0167436	35.2809215
Sectoral	16	43	33.0167436	35.2809215
Right	16	154	33.0167436	35.2809215
Left	16	40	33.0163681	35.2778587
Orthodox	16	79	33.0163681	35.2778587
Arab-Israeli	16	1	33.0163681	35.2778587
Micro	16	5	33.0163681	35.2778587
Secular Centre	16	61	33.0163681	35.2778587
Sectoral	16	19	33.0163681	35.2778587
Right	16	187	33.0163681	35.2778587
Left	16	92	33.0192745	35.2850305
Orthodox	16	21	33.0192745	35.2850305
Arab-Israeli	16	3	33.0192745	35.2850305
Micro	16	9	33.0192745	35.2850305
Secular Centre	16	67	33.0192745	35.2850305
Sectoral	16	48	33.0192745	35.2850305
Right	16	254	33.0192745	35.2850305
Left	16	65	33.0192745	35.2850305
Orthodox	16	69	33.0192745	35.2850305
Arab-Israeli	16	0	33.0192745	35.2850305
Micro	16	5	33.0192745	35.2850305
Secular Centre	16	65	33.0192745	35.2850305
Sectoral	16	37	33.0192745	35.2850305
Right	16	243	33.0192745	35.2850305
Left	16	83	33.0205433	35.2888668
Orthodox	16	24	33.0205433	35.2888668
Arab-Israeli	16	1	33.0205433	35.2888668
Micro	16	5	33.0205433	35.2888668
Secular Centre	16	78	33.0205433	35.2888668
Sectoral	16	45	33.0205433	35.2888668
Right	16	211	33.0205433	35.2888668
Left	16	94	33.0198333	35.2874287
Orthodox	16	18	33.0198333	35.2874287
Arab-Israeli	16	2	33.0198333	35.2874287
Micro	16	7	33.0198333	35.2874287
Secular Centre	16	69	33.0198333	35.2874287
Sectoral	16	43	33.0198333	35.2874287
Right	16	200	33.0198333	35.2874287
Left	16	95	33.0114467	35.2905025
Orthodox	16	219	33.0114467	35.2905025
Arab-Israeli	16	2	33.0114467	35.2905025
Micro	16	3	33.0114467	35.2905025
Secular Centre	16	39	33.0114467	35.2905025
Sectoral	16	19	33.0114467	35.2905025
Right	16	200	33.0114467	35.2905025
Left	16	66	33.0163681	35.2778587
Orthodox	16	131	33.0163681	35.2778587
Arab-Israeli	16	4	33.0163681	35.2778587
Micro	16	1	33.0163681	35.2778587
Secular Centre	16	51	33.0163681	35.2778587
Sectoral	16	16	33.0163681	35.2778587
Right	16	184	33.0163681	35.2778587
Left	16	82	33.0198333	35.2874287
Orthodox	16	15	33.0198333	35.2874287
Arab-Israeli	16	2	33.0198333	35.2874287
Micro	16	3	33.0198333	35.2874287
Secular Centre	16	70	33.0198333	35.2874287
Sectoral	16	41	33.0198333	35.2874287
Right	16	200	33.0198333	35.2874287
Left	16	104	33.015881	35.286642
Orthodox	16	44	33.015881	35.286642
Arab-Israeli	16	18	33.015881	35.286642
Micro	16	3	33.015881	35.286642
Secular Centre	16	102	33.015881	35.286642
Sectoral	16	20	33.015881	35.286642
Right	16	278	33.015881	35.286642
Left	16	30	33.014996	35.286816
Orthodox	16	26	33.014996	35.286816
Arab-Israeli	16	0	33.014996	35.286816
Micro	16	2	33.014996	35.286816
Secular Centre	16	33	33.014996	35.286816
Sectoral	16	29	33.014996	35.286816
Right	16	164	33.014996	35.286816
Left	16	38	33.0164806	35.2813572
Orthodox	16	26	33.0164806	35.2813572
Arab-Israeli	16	7	33.0164806	35.2813572
Micro	16	5	33.0164806	35.2813572
Secular Centre	16	44	33.0164806	35.2813572
Sectoral	16	28	33.0164806	35.2813572
Right	16	123	33.0164806	35.2813572
Left	16	70	33.0235281	35.2791645
Orthodox	16	31	33.0235281	35.2791645
Arab-Israeli	16	0	33.0235281	35.2791645
Micro	16	4	33.0235281	35.2791645
Secular Centre	16	113	33.0235281	35.2791645
Sectoral	16	38	33.0235281	35.2791645
Right	16	215	33.0235281	35.2791645
Left	16	51	33.0088225	35.2680717
Orthodox	16	3	33.0088225	35.2680717
Arab-Israeli	16	377	33.0088225	35.2680717
Micro	16	0	33.0088225	35.2680717
Secular Centre	16	0	33.0088225	35.2680717
Sectoral	16	0	33.0088225	35.2680717
Right	16	3	33.0088225	35.2680717
