Bloc,Knesset,Votes,Latitude,Longitude
Micro,19,12,31.065007,35.027092
Right,19,156,31.065007,35.027092
Secular Centre,19,46,31.065007,35.027092
Sectoral,19,0,31.065007,35.027092
Left,19,18,31.065007,35.027092
Orthodox,19,59,31.065007,35.027092
Arab-Israeli,19,2,31.065007,35.027092
Micro,19,5,31.065007,35.027092
Right,19,81,31.065007,35.027092
Secular Centre,19,23,31.065007,35.027092
Sectoral,19,1,31.065007,35.027092
Left,19,18,31.067382,35.029547
Orthodox,19,73,31.067382,35.029547
Arab-Israeli,19,1,31.067382,35.029547
Micro,19,7,31.067382,35.029547
Right,19,180,31.067382,35.029547
Secular Centre,19,66,31.067382,35.029547
Sectoral,19,1,31.067382,35.029547
Left,19,6,31.065007,35.027092
Orthodox,19,92,31.065007,35.027092
Arab-Israeli,19,0,31.065007,35.027092
Micro,19,7,31.065007,35.027092
Right,19,238,31.065007,35.027092
Secular Centre,19,89,31.065007,35.027092
Sectoral,19,1,31.065007,35.027092
Left,19,86,32.1609,34.8903912
Orthodox,19,8,32.1609,34.8903912
Arab-Israeli,19,0,32.1609,34.8903912
Micro,19,14,32.1609,34.8903912
Right,19,110,32.1609,34.8903912
Secular Centre,19,134,32.1609,34.8903912
Sectoral,19,4,32.1609,34.8903912
Left,19,99,32.1595695,34.8987085
Orthodox,19,27,32.1595695,34.8987085
Arab-Israeli,19,1,32.1595695,34.8987085
Micro,19,7,32.1595695,34.8987085
Right,19,112,32.1595695,34.8987085
Secular Centre,19,120,32.1595695,34.8987085
Sectoral,19,4,32.1595695,34.8987085
Left,19,134,32.176545,34.899222
Orthodox,19,18,32.176545,34.899222
Arab-Israeli,19,4,32.176545,34.899222
Micro,19,16,32.176545,34.899222
Right,19,118,32.176545,34.899222
Secular Centre,19,171,32.176545,34.899222
Sectoral,19,6,32.176545,34.899222
Left,19,95,32.1533453,34.8770241
Orthodox,19,9,32.1533453,34.8770241
Arab-Israeli,19,0,32.1533453,34.8770241
Micro,19,12,32.1533453,34.8770241
Right,19,115,32.1533453,34.8770241
Secular Centre,19,160,32.1533453,34.8770241
Sectoral,19,1,32.1533453,34.8770241
Left,19,159,32.1476441,34.8761298
Orthodox,19,6,32.1476441,34.8761298
Arab-Israeli,19,1,32.1476441,34.8761298
Micro,19,12,32.1476441,34.8761298
Right,19,98,32.1476441,34.8761298
Secular Centre,19,245,32.1476441,34.8761298
Sectoral,19,3,32.1476441,34.8761298
Left,19,78,32.1393737,34.9002167
Orthodox,19,27,32.1393737,34.9002167
Arab-Israeli,19,3,32.1393737,34.9002167
Micro,19,2,32.1393737,34.9002167
Right,19,106,32.1393737,34.9002167
Secular Centre,19,110,32.1393737,34.9002167
Sectoral,19,2,32.1393737,34.9002167
Left,19,55,32.177793,34.8544407
Orthodox,19,50,32.177793,34.8544407
Arab-Israeli,19,1,32.177793,34.8544407
Micro,19,21,32.177793,34.8544407
Right,19,160,32.177793,34.8544407
Secular Centre,19,82,32.177793,34.8544407
Sectoral,19,6,32.177793,34.8544407
Left,19,95,32.1733546,34.85591000000001
Orthodox,19,60,32.1733546,34.85591000000001
Arab-Israeli,19,1,32.1733546,34.85591000000001
Micro,19,26,32.1733546,34.85591000000001
Right,19,193,32.1733546,34.85591000000001
Secular Centre,19,118,32.1733546,34.85591000000001
Sectoral,19,6,32.1733546,34.85591000000001
Left,19,101,32.1733546,34.85591000000001
Orthodox,19,7,32.1733546,34.85591000000001
Arab-Israeli,19,1,32.1733546,34.85591000000001
Micro,19,6,32.1733546,34.85591000000001
Right,19,76,32.1733546,34.85591000000001
Secular Centre,19,148,32.1733546,34.85591000000001
Sectoral,19,4,32.1733546,34.85591000000001
Left,19,79,32.1698638,34.8607999
Orthodox,19,4,32.1698638,34.8607999
Arab-Israeli,19,1,32.1698638,34.8607999
Micro,19,4,32.1698638,34.8607999
Right,19,130,32.1698638,34.8607999
Secular Centre,19,128,32.1698638,34.8607999
Sectoral,19,9,32.1698638,34.8607999
Left,19,57,32.1698638,34.8607999
Orthodox,19,24,32.1698638,34.8607999
Arab-Israeli,19,0,32.1698638,34.8607999
Micro,19,10,32.1698638,34.8607999
Right,19,123,32.1698638,34.8607999
Secular Centre,19,102,32.1698638,34.8607999
Sectoral,19,7,32.1698638,34.8607999
Left,19,80,32.1643582,34.8569196
Orthodox,19,13,32.1643582,34.8569196
Arab-Israeli,19,0,32.1643582,34.8569196
Micro,19,9,32.1643582,34.8569196
Right,19,100,32.1643582,34.8569196
Secular Centre,19,124,32.1643582,34.8569196
Sectoral,19,9,32.1643582,34.8569196
Left,19,128,32.1733546,34.85591000000001
Orthodox,19,4,32.1733546,34.85591000000001
Arab-Israeli,19,0,32.1733546,34.85591000000001
Micro,19,6,32.1733546,34.85591000000001
Right,19,146,32.1733546,34.85591000000001
Secular Centre,19,306,32.1733546,34.85591000000001
Sectoral,19,3,32.1733546,34.85591000000001
Left,19,66,32.177793,34.8544407
Orthodox,19,28,32.177793,34.8544407
Arab-Israeli,19,1,32.177793,34.8544407
Micro,19,11,32.177793,34.8544407
Right,19,67,32.177793,34.8544407
Secular Centre,19,91,32.177793,34.8544407
Sectoral,19,3,32.177793,34.8544407
Left,19,81,32.177793,34.8544407
Orthodox,19,7,32.177793,34.8544407
Arab-Israeli,19,4,32.177793,34.8544407
Micro,19,4,32.177793,34.8544407
Right,19,111,32.177793,34.8544407
Secular Centre,19,165,32.177793,34.8544407
Sectoral,19,5,32.177793,34.8544407
Left,19,77,32.177793,34.8544407
Orthodox,19,9,32.177793,34.8544407
Arab-Israeli,19,0,32.177793,34.8544407
Micro,19,5,32.177793,34.8544407
Right,19,146,32.177793,34.8544407
Secular Centre,19,128,32.177793,34.8544407
Sectoral,19,1,32.177793,34.8544407
Left,19,88,32.1698638,34.8607999
Orthodox,19,10,32.1698638,34.8607999
Arab-Israeli,19,0,32.1698638,34.8607999
Micro,19,2,32.1698638,34.8607999
Right,19,82,32.1698638,34.8607999
Secular Centre,19,145,32.1698638,34.8607999
Sectoral,19,2,32.1698638,34.8607999
Left,19,16,32.5673884,34.9583124
Orthodox,19,349,32.5673884,34.9583124
Arab-Israeli,19,0,32.5673884,34.9583124
Micro,19,14,32.5673884,34.9583124
Right,19,55,32.5673884,34.9583124
Secular Centre,19,24,32.5673884,34.9583124
Sectoral,19,2,32.5673884,34.9583124
Left,19,68,32.5797373,34.9513369
Orthodox,19,331,32.5797373,34.9513369
Arab-Israeli,19,0,32.5797373,34.9513369
Micro,19,16,32.5797373,34.9513369
Right,19,74,32.5797373,34.9513369
Secular Centre,19,82,32.5797373,34.9513369
Sectoral,19,3,32.5797373,34.9513369
Left,19,75,32.4416414,34.9252657
Orthodox,19,58,32.4416414,34.9252657
Arab-Israeli,19,0,32.4416414,34.9252657
Micro,19,6,32.4416414,34.9252657
Right,19,204,32.4416414,34.9252657
Secular Centre,19,146,32.4416414,34.9252657
Sectoral,19,2,32.4416414,34.9252657
Left,19,12,32.4416414,34.9252657
Orthodox,19,46,32.4416414,34.9252657
Arab-Israeli,19,1,32.4416414,34.9252657
Micro,19,16,32.4416414,34.9252657
Right,19,106,32.4416414,34.9252657
Secular Centre,19,24,32.4416414,34.9252657
Sectoral,19,1,32.4416414,34.9252657
Left,19,28,32.4416414,34.9252657
Orthodox,19,96,32.4416414,34.9252657
Arab-Israeli,19,0,32.4416414,34.9252657
Micro,19,11,32.4416414,34.9252657
Right,19,233,32.4416414,34.9252657
Secular Centre,19,58,32.4416414,34.9252657
Sectoral,19,9,32.4416414,34.9252657
Left,19,73,32.4416414,34.9252657
Orthodox,19,37,32.4416414,34.9252657
Arab-Israeli,19,0,32.4416414,34.9252657
Micro,19,18,32.4416414,34.9252657
Right,19,210,32.4416414,34.9252657
Secular Centre,19,117,32.4416414,34.9252657
Sectoral,19,8,32.4416414,34.9252657
Left,19,66,32.4416414,34.9252657
Orthodox,19,48,32.4416414,34.9252657
Arab-Israeli,19,2,32.4416414,34.9252657
Micro,19,16,32.4416414,34.9252657
Right,19,162,32.4416414,34.9252657
Secular Centre,19,100,32.4416414,34.9252657
Sectoral,19,6,32.4416414,34.9252657
Left,19,51,32.4416414,34.9252657
Orthodox,19,9,32.4416414,34.9252657
Arab-Israeli,19,0,32.4416414,34.9252657
Micro,19,11,32.4416414,34.9252657
Right,19,157,32.4416414,34.9252657
Secular Centre,19,76,32.4416414,34.9252657
Sectoral,19,3,32.4416414,34.9252657
Left,19,35,32.4407233,34.9190889
Orthodox,19,11,32.4407233,34.9190889
Arab-Israeli,19,1,32.4407233,34.9190889
Micro,19,33,32.4407233,34.9190889
Right,19,168,32.4407233,34.9190889
Secular Centre,19,64,32.4407233,34.9190889
Sectoral,19,8,32.4407233,34.9190889
Left,19,37,32.7795069,35.5134108
Orthodox,19,30,32.7795069,35.5134108
Arab-Israeli,19,0,32.7795069,35.5134108
Micro,19,23,32.7795069,35.5134108
Right,19,129,32.7795069,35.5134108
Secular Centre,19,59,32.7795069,35.5134108
Sectoral,19,4,32.7795069,35.5134108
Left,19,77,32.4416414,34.9252657
Orthodox,19,38,32.4416414,34.9252657
Arab-Israeli,19,1,32.4416414,34.9252657
Micro,19,18,32.4416414,34.9252657
Right,19,141,32.4416414,34.9252657
Secular Centre,19,90,32.4416414,34.9252657
Sectoral,19,1,32.4416414,34.9252657
Left,19,52,32.7795069,35.5134108
Orthodox,19,32,32.7795069,35.5134108
Arab-Israeli,19,0,32.7795069,35.5134108
Micro,19,30,32.7795069,35.5134108
Right,19,185,32.7795069,35.5134108
Secular Centre,19,95,32.7795069,35.5134108
Sectoral,19,9,32.7795069,35.5134108
Left,19,65,32.4416414,34.9252657
Orthodox,19,15,32.4416414,34.9252657
Arab-Israeli,19,1,32.4416414,34.9252657
Micro,19,19,32.4416414,34.9252657
Right,19,154,32.4416414,34.9252657
Secular Centre,19,75,32.4416414,34.9252657
Sectoral,19,1,32.4416414,34.9252657
Left,19,73,32.0160585,34.7966252
Orthodox,19,20,32.0160585,34.7966252
Arab-Israeli,19,0,32.0160585,34.7966252
Micro,19,23,32.0160585,34.7966252
Right,19,157,32.0160585,34.7966252
Secular Centre,19,113,32.0160585,34.7966252
Sectoral,19,7,32.0160585,34.7966252
Left,19,58,32.0160585,34.7966252
Orthodox,19,51,32.0160585,34.7966252
Arab-Israeli,19,0,32.0160585,34.7966252
Micro,19,16,32.0160585,34.7966252
Right,19,145,32.0160585,34.7966252
Secular Centre,19,94,32.0160585,34.7966252
Sectoral,19,2,32.0160585,34.7966252
Left,19,119,32.0214311,34.7915042
Orthodox,19,24,32.0214311,34.7915042
Arab-Israeli,19,0,32.0214311,34.7915042
Micro,19,13,32.0214311,34.7915042
Right,19,99,32.0214311,34.7915042
Secular Centre,19,113,32.0214311,34.7915042
Sectoral,19,1,32.0214311,34.7915042
Left,19,69,32.0214311,34.7915042
Orthodox,19,18,32.0214311,34.7915042
Arab-Israeli,19,0,32.0214311,34.7915042
Micro,19,16,32.0214311,34.7915042
Right,19,145,32.0214311,34.7915042
Secular Centre,19,90,32.0214311,34.7915042
Sectoral,19,9,32.0214311,34.7915042
Left,19,55,32.0231866,34.784285
Orthodox,19,16,32.0231866,34.784285
Arab-Israeli,19,1,32.0231866,34.784285
Micro,19,15,32.0231866,34.784285
Right,19,130,32.0231866,34.784285
Secular Centre,19,74,32.0231866,34.784285
Sectoral,19,5,32.0231866,34.784285
Left,19,56,32.0174273,34.7927421
Orthodox,19,37,32.0174273,34.7927421
Arab-Israeli,19,0,32.0174273,34.7927421
Micro,19,10,32.0174273,34.7927421
Right,19,149,32.0174273,34.7927421
Secular Centre,19,110,32.0174273,34.7927421
Sectoral,19,3,32.0174273,34.7927421
Left,19,32,32.0160585,34.7966252
Orthodox,19,32,32.0160585,34.7966252
Arab-Israeli,19,1,32.0160585,34.7966252
Micro,19,4,32.0160585,34.7966252
Right,19,138,32.0160585,34.7966252
Secular Centre,19,56,32.0160585,34.7966252
Sectoral,19,2,32.0160585,34.7966252
Left,19,38,32.0174273,34.7927421
Orthodox,19,98,32.0174273,34.7927421
Arab-Israeli,19,1,32.0174273,34.7927421
Micro,19,23,32.0174273,34.7927421
Right,19,139,32.0174273,34.7927421
Secular Centre,19,70,32.0174273,34.7927421
Sectoral,19,5,32.0174273,34.7927421
Left,19,65,32.0131632,34.7939644
Orthodox,19,33,32.0131632,34.7939644
Arab-Israeli,19,1,32.0131632,34.7939644
Micro,19,13,32.0131632,34.7939644
Right,19,132,32.0131632,34.7939644
Secular Centre,19,108,32.0131632,34.7939644
Sectoral,19,2,32.0131632,34.7939644
Left,19,98,32.0131632,34.7939644
Orthodox,19,26,32.0131632,34.7939644
Arab-Israeli,19,0,32.0131632,34.7939644
Micro,19,10,32.0131632,34.7939644
Right,19,118,32.0131632,34.7939644
Secular Centre,19,148,32.0131632,34.7939644
Sectoral,19,3,32.0131632,34.7939644
Left,19,61,32.0214311,34.7915042
Orthodox,19,45,32.0214311,34.7915042
Arab-Israeli,19,0,32.0214311,34.7915042
Micro,19,7,32.0214311,34.7915042
Right,19,170,32.0214311,34.7915042
Secular Centre,19,113,32.0214311,34.7915042
Sectoral,19,4,32.0214311,34.7915042
Left,19,59,32.0174273,34.7927421
Orthodox,19,36,32.0174273,34.7927421
Arab-Israeli,19,0,32.0174273,34.7927421
Micro,19,9,32.0174273,34.7927421
Right,19,124,32.0174273,34.7927421
Secular Centre,19,93,32.0174273,34.7927421
Sectoral,19,5,32.0174273,34.7927421
Left,19,73,32.0131632,34.7939644
Orthodox,19,64,32.0131632,34.7939644
Arab-Israeli,19,1,32.0131632,34.7939644
Micro,19,12,32.0131632,34.7939644
Right,19,182,32.0131632,34.7939644
Secular Centre,19,176,32.0131632,34.7939644
Sectoral,19,5,32.0131632,34.7939644
Left,19,43,32.0158789,34.7869973
Orthodox,19,63,32.0158789,34.7869973
Arab-Israeli,19,0,32.0158789,34.7869973
Micro,19,7,32.0158789,34.7869973
Right,19,152,32.0158789,34.7869973
Secular Centre,19,115,32.0158789,34.7869973
Sectoral,19,3,32.0158789,34.7869973
Left,19,45,32.0091595,34.7943777
Orthodox,19,54,32.0091595,34.7943777
Arab-Israeli,19,0,32.0091595,34.7943777
Micro,19,4,32.0091595,34.7943777
Right,19,130,32.0091595,34.7943777
Secular Centre,19,117,32.0091595,34.7943777
Sectoral,19,7,32.0091595,34.7943777
Left,19,85,32.0135668,34.7832485
Orthodox,19,91,32.0135668,34.7832485
Arab-Israeli,19,0,32.0135668,34.7832485
Micro,19,9,32.0135668,34.7832485
Right,19,159,32.0135668,34.7832485
Secular Centre,19,136,32.0135668,34.7832485
Sectoral,19,4,32.0135668,34.7832485
Left,19,41,32.0158789,34.7869973
Orthodox,19,30,32.0158789,34.7869973
Arab-Israeli,19,1,32.0158789,34.7869973
Micro,19,6,32.0158789,34.7869973
Right,19,118,32.0158789,34.7869973
Secular Centre,19,92,32.0158789,34.7869973
Sectoral,19,13,32.0158789,34.7869973
Left,19,56,32.0091595,34.7943777
Orthodox,19,16,32.0091595,34.7943777
Arab-Israeli,19,0,32.0091595,34.7943777
Micro,19,10,32.0091595,34.7943777
Right,19,98,32.0091595,34.7943777
Secular Centre,19,136,32.0091595,34.7943777
Sectoral,19,3,32.0091595,34.7943777
Left,19,92,32.0158789,34.7869973
Orthodox,19,20,32.0158789,34.7869973
Arab-Israeli,19,3,32.0158789,34.7869973
Micro,19,11,32.0158789,34.7869973
Right,19,139,32.0158789,34.7869973
Secular Centre,19,200,32.0158789,34.7869973
Sectoral,19,4,32.0158789,34.7869973
Left,19,48,32.0158789,34.7869973
Orthodox,19,40,32.0158789,34.7869973
Arab-Israeli,19,1,32.0158789,34.7869973
Micro,19,5,32.0158789,34.7869973
Right,19,90,32.0158789,34.7869973
Secular Centre,19,140,32.0158789,34.7869973
Sectoral,19,3,32.0158789,34.7869973
Left,19,67,32.0158783,34.779042
Orthodox,19,69,32.0158783,34.779042
Arab-Israeli,19,0,32.0158783,34.779042
Micro,19,11,32.0158783,34.779042
Right,19,158,32.0158783,34.779042
Secular Centre,19,149,32.0158783,34.779042
Sectoral,19,9,32.0158783,34.779042
Left,19,27,32.0158783,34.779042
Orthodox,19,65,32.0158783,34.779042
Arab-Israeli,19,0,32.0158783,34.779042
Micro,19,13,32.0158783,34.779042
Right,19,117,32.0158783,34.779042
Secular Centre,19,24,32.0158783,34.779042
Sectoral,19,3,32.0158783,34.779042
Left,19,57,32.0171096,34.785148
Orthodox,19,27,32.0171096,34.785148
Arab-Israeli,19,0,32.0171096,34.785148
Micro,19,6,32.0171096,34.785148
Right,19,137,32.0171096,34.785148
Secular Centre,19,176,32.0171096,34.785148
Sectoral,19,4,32.0171096,34.785148
Left,19,39,32.0171096,34.785148
Orthodox,19,52,32.0171096,34.785148
Arab-Israeli,19,1,32.0171096,34.785148
Micro,19,6,32.0171096,34.785148
Right,19,121,32.0171096,34.785148
Secular Centre,19,79,32.0171096,34.785148
Sectoral,19,2,32.0171096,34.785148
Left,19,44,32.7940463,34.989571
Orthodox,19,16,32.7940463,34.989571
Arab-Israeli,19,15,32.7940463,34.989571
Micro,19,13,32.7940463,34.989571
Right,19,117,32.7940463,34.989571
Secular Centre,19,42,32.7940463,34.989571
Sectoral,19,2,32.7940463,34.989571
Left,19,55,32.8399651,35.070204
Orthodox,19,19,32.8399651,35.070204
Arab-Israeli,19,165,32.8399651,35.070204
Micro,19,4,32.8399651,35.070204
Right,19,23,32.8399651,35.070204
Secular Centre,19,30,32.8399651,35.070204
Sectoral,19,3,32.8399651,35.070204
Left,19,56,32.8399651,35.070204
Orthodox,19,31,32.8399651,35.070204
Arab-Israeli,19,2,32.8399651,35.070204
Micro,19,15,32.8399651,35.070204
Right,19,170,32.8399651,35.070204
Secular Centre,19,93,32.8399651,35.070204
Sectoral,19,4,32.8399651,35.070204
Left,19,54,32.7940463,34.989571
Orthodox,19,13,32.7940463,34.989571
Arab-Israeli,19,8,32.7940463,34.989571
Micro,19,16,32.7940463,34.989571
Right,19,110,32.7940463,34.989571
Secular Centre,19,24,32.7940463,34.989571
Sectoral,19,5,32.7940463,34.989571
Left,19,19,32.8355055,35.06904189999999
Orthodox,19,87,32.8355055,35.06904189999999
Arab-Israeli,19,8,32.8355055,35.06904189999999
Micro,19,8,32.8355055,35.06904189999999
Right,19,89,32.8355055,35.06904189999999
Secular Centre,19,29,32.8355055,35.06904189999999
Sectoral,19,5,32.8355055,35.06904189999999
Left,19,37,32.7871197,34.9869778
Orthodox,19,1,32.7871197,34.9869778
Arab-Israeli,19,213,32.7871197,34.9869778
Micro,19,4,32.7871197,34.9869778
Right,19,7,32.7871197,34.9869778
Secular Centre,19,12,32.7871197,34.9869778
Sectoral,19,0,32.7871197,34.9869778
Left,19,12,32.8355055,35.06904189999999
Orthodox,19,134,32.8355055,35.06904189999999
Arab-Israeli,19,12,32.8355055,35.06904189999999
Micro,19,6,32.8355055,35.06904189999999
Right,19,101,32.8355055,35.06904189999999
Secular Centre,19,17,32.8355055,35.06904189999999
Sectoral,19,2,32.8355055,35.06904189999999
Left,19,127,32.8355055,35.06904189999999
Orthodox,19,7,32.8355055,35.06904189999999
Arab-Israeli,19,2,32.8355055,35.06904189999999
Micro,19,4,32.8355055,35.06904189999999
Right,19,157,32.8355055,35.06904189999999
Secular Centre,19,183,32.8355055,35.06904189999999
Sectoral,19,10,32.8355055,35.06904189999999
Left,19,88,32.8168396,34.9978524
Orthodox,19,23,32.8168396,34.9978524
Arab-Israeli,19,0,32.8168396,34.9978524
Micro,19,10,32.8168396,34.9978524
Right,19,128,32.8168396,34.9978524
Secular Centre,19,192,32.8168396,34.9978524
Sectoral,19,3,32.8168396,34.9978524
Left,19,99,32.8168396,34.9978524
Orthodox,19,20,32.8168396,34.9978524
Arab-Israeli,19,0,32.8168396,34.9978524
Micro,19,9,32.8168396,34.9978524
Right,19,139,32.8168396,34.9978524
Secular Centre,19,181,32.8168396,34.9978524
Sectoral,19,5,32.8168396,34.9978524
Left,19,17,32.8213311,34.9866934
Orthodox,19,9,32.8213311,34.9866934
Arab-Israeli,19,14,32.8213311,34.9866934
Micro,19,1,32.8213311,34.9866934
Right,19,18,32.8213311,34.9866934
Secular Centre,19,22,32.8213311,34.9866934
Sectoral,19,0,32.8213311,34.9866934
Left,19,32,32.979157,35.5379318
Orthodox,19,70,32.979157,35.5379318
Arab-Israeli,19,0,32.979157,35.5379318
Micro,19,1,32.979157,35.5379318
Right,19,327,32.979157,35.5379318
Secular Centre,19,62,32.979157,35.5379318
Sectoral,19,4,32.979157,35.5379318
Left,19,36,32.7986284,35.5248978
Orthodox,19,47,32.7986284,35.5248978
Arab-Israeli,19,0,32.7986284,35.5248978
Micro,19,10,32.7986284,35.5248978
Right,19,216,32.7986284,35.5248978
Secular Centre,19,103,32.7986284,35.5248978
Sectoral,19,1,32.7986284,35.5248978
Left,19,5,32.796864,35.529989
Orthodox,19,80,32.796864,35.529989
Arab-Israeli,19,1,32.796864,35.529989
Micro,19,4,32.796864,35.529989
Right,19,96,32.796864,35.529989
Secular Centre,19,14,32.796864,35.529989
Sectoral,19,0,32.796864,35.529989
Left,19,24,32.797079,35.534022
Orthodox,19,85,32.797079,35.534022
Arab-Israeli,19,0,32.797079,35.534022
Micro,19,6,32.797079,35.534022
Right,19,172,32.797079,35.534022
Secular Centre,19,74,32.797079,35.534022
Sectoral,19,7,32.797079,35.534022
Left,19,13,32.797079,35.534022
Orthodox,19,129,32.797079,35.534022
Arab-Israeli,19,0,32.797079,35.534022
Micro,19,11,32.797079,35.534022
Right,19,161,32.797079,35.534022
Secular Centre,19,20,32.797079,35.534022
Sectoral,19,2,32.797079,35.534022
Left,19,40,32.7952349,35.5380173
Orthodox,19,52,32.7952349,35.5380173
Arab-Israeli,19,0,32.7952349,35.5380173
Micro,19,4,32.7952349,35.5380173
Right,19,241,32.7952349,35.5380173
Secular Centre,19,110,32.7952349,35.5380173
Sectoral,19,6,32.7952349,35.5380173
Left,19,8,32.775137,35.378344
Orthodox,19,7,32.775137,35.378344
Arab-Israeli,19,322,32.775137,35.378344
Micro,19,1,32.775137,35.378344
Right,19,19,32.775137,35.378344
Secular Centre,19,16,32.775137,35.378344
Sectoral,19,0,32.775137,35.378344
Left,19,14,32.266892,35.009675
Orthodox,19,3,32.266892,35.009675
Arab-Israeli,19,329,32.266892,35.009675
Micro,19,0,32.266892,35.009675
Right,19,0,32.266892,35.009675
Secular Centre,19,0,32.266892,35.009675
Sectoral,19,0,32.266892,35.009675
Left,19,26,32.266892,35.009675
Orthodox,19,6,32.266892,35.009675
Arab-Israeli,19,358,32.266892,35.009675
Micro,19,2,32.266892,35.009675
Right,19,0,32.266892,35.009675
Secular Centre,19,0,32.266892,35.009675
Sectoral,19,0,32.266892,35.009675
Left,19,12,32.266892,35.009675
Orthodox,19,9,32.266892,35.009675
Arab-Israeli,19,308,32.266892,35.009675
Micro,19,3,32.266892,35.009675
Right,19,1,32.266892,35.009675
Secular Centre,19,2,32.266892,35.009675
Sectoral,19,0,32.266892,35.009675
Left,19,11,32.235466,34.950506
Orthodox,19,8,32.235466,34.950506
Arab-Israeli,19,353,32.235466,34.950506
Micro,19,1,32.235466,34.950506
Right,19,1,32.235466,34.950506
Secular Centre,19,6,32.235466,34.950506
Sectoral,19,0,32.235466,34.950506
Left,19,16,32.235466,34.950506
Orthodox,19,4,32.235466,34.950506
Arab-Israeli,19,331,32.235466,34.950506
Micro,19,0,32.235466,34.950506
Right,19,0,32.235466,34.950506
Secular Centre,19,7,32.235466,34.950506
Sectoral,19,1,32.235466,34.950506
Left,19,18,32.7657242,34.9731832
Orthodox,19,64,32.7657242,34.9731832
Arab-Israeli,19,0,32.7657242,34.9731832
Micro,19,9,32.7657242,34.9731832
Right,19,149,32.7657242,34.9731832
Secular Centre,19,65,32.7657242,34.9731832
Sectoral,19,3,32.7657242,34.9731832
Left,19,12,32.852247,35.201315
Orthodox,19,2,32.852247,35.201315
Arab-Israeli,19,442,32.852247,35.201315
Micro,19,0,32.852247,35.201315
Right,19,1,32.852247,35.201315
Secular Centre,19,1,32.852247,35.201315
Sectoral,19,0,32.852247,35.201315
Left,19,13,32.852247,35.201315
Orthodox,19,6,32.852247,35.201315
Arab-Israeli,19,450,32.852247,35.201315
Micro,19,5,32.852247,35.201315
Right,19,24,32.852247,35.201315
Secular Centre,19,7,32.852247,35.201315
Sectoral,19,0,32.852247,35.201315
Left,19,26,31.8783035,34.7407782
Orthodox,19,133,31.8783035,34.7407782
Arab-Israeli,19,2,31.8783035,34.7407782
Micro,19,11,31.8783035,34.7407782
Right,19,184,31.8783035,34.7407782
Secular Centre,19,55,31.8783035,34.7407782
Sectoral,19,5,31.8783035,34.7407782
Left,19,27,31.87819,34.7376913
Orthodox,19,83,31.87819,34.7376913
Arab-Israeli,19,0,31.87819,34.7376913
Micro,19,24,31.87819,34.7376913
Right,19,122,31.87819,34.7376913
Secular Centre,19,47,31.87819,34.7376913
Sectoral,19,3,31.87819,34.7376913
Left,19,29,31.8746934,34.7479399
Orthodox,19,91,31.8746934,34.7479399
Arab-Israeli,19,0,31.8746934,34.7479399
Micro,19,26,31.8746934,34.7479399
Right,19,215,31.8746934,34.7479399
Secular Centre,19,36,31.8746934,34.7479399
Sectoral,19,3,31.8746934,34.7479399
Left,19,97,31.8714952,34.7477368
Orthodox,19,6,31.8714952,34.7477368
Arab-Israeli,19,0,31.8714952,34.7477368
Micro,19,9,31.8714952,34.7477368
Right,19,56,31.8714952,34.7477368
Secular Centre,19,154,31.8714952,34.7477368
Sectoral,19,3,31.8714952,34.7477368
Left,19,27,32.038906,34.8920722
Orthodox,19,65,32.038906,34.8920722
Arab-Israeli,19,0,32.038906,34.8920722
Micro,19,22,32.038906,34.8920722
Right,19,151,32.038906,34.8920722
Secular Centre,19,70,32.038906,34.8920722
Sectoral,19,9,32.038906,34.8920722
Left,19,106,32.0335627,34.8836678
Orthodox,19,9,32.0335627,34.8836678
Arab-Israeli,19,0,32.0335627,34.8836678
Micro,19,7,32.0335627,34.8836678
Right,19,67,32.0335627,34.8836678
Secular Centre,19,207,32.0335627,34.8836678
Sectoral,19,4,32.0335627,34.8836678
Left,19,23,32.0345177,34.8923652
Orthodox,19,49,32.0345177,34.8923652
Arab-Israeli,19,0,32.0345177,34.8923652
Micro,19,8,32.0345177,34.8923652
Right,19,126,32.0345177,34.8923652
Secular Centre,19,64,32.0345177,34.8923652
Sectoral,19,2,32.0345177,34.8923652
Left,19,16,32.695002,35.28201
Orthodox,19,2,32.695002,35.28201
Arab-Israeli,19,254,32.695002,35.28201
Micro,19,3,32.695002,35.28201
Right,19,8,32.695002,35.28201
Secular Centre,19,4,32.695002,35.28201
Sectoral,19,0,32.695002,35.28201
Left,19,122,32.6590803,35.1113773
Orthodox,19,23,32.6590803,35.1113773
Arab-Israeli,19,0,32.6590803,35.1113773
Micro,19,10,32.6590803,35.1113773
Right,19,189,32.6590803,35.1113773
Secular Centre,19,221,32.6590803,35.1113773
Sectoral,19,6,32.6590803,35.1113773
Left,19,12,30.987961,34.934036
Orthodox,19,55,30.987961,34.934036
Arab-Israeli,19,3,30.987961,34.934036
Micro,19,14,30.987961,34.934036
Right,19,90,30.987961,34.934036
Secular Centre,19,47,30.987961,34.934036
Sectoral,19,1,30.987961,34.934036
Left,19,0,31.8030085,35.2163682
Orthodox,19,370,31.8030085,35.2163682
Arab-Israeli,19,0,31.8030085,35.2163682
Micro,19,5,31.8030085,35.2163682
Right,19,35,31.8030085,35.2163682
Secular Centre,19,1,31.8030085,35.2163682
Sectoral,19,1,31.8030085,35.2163682
Left,19,1,31.7963527,35.2161348
Orthodox,19,191,31.7963527,35.2161348
Arab-Israeli,19,0,31.7963527,35.2161348
