Bloc,Knesset,Votes,Latitude,Longitude
Right,18,115,32.0923141,34.8267506
Orthodox,18,145,32.0923141,34.8267506
Arab-Israeli,18,0,32.0923141,34.8267506
Secular Centre,18,41,32.0923141,34.8267506
Left,18,26,32.0961441,34.8355978
Micro,18,12,32.0961441,34.8355978
Right,18,146,32.0961441,34.8355978
Orthodox,18,127,32.0961441,34.8355978
Arab-Israeli,18,0,32.0961441,34.8355978
Secular Centre,18,41,32.0961441,34.8355978
Left,18,1,32.0961441,34.8355978
Micro,18,3,32.0961441,34.8355978
Right,18,35,32.0961441,34.8355978
Orthodox,18,476,32.0961441,34.8355978
Arab-Israeli,18,0,32.0961441,34.8355978
Secular Centre,18,1,32.0961441,34.8355978
Left,18,0,32.0969777,34.8420619
Micro,18,1,32.0969777,34.8420619
Right,18,36,32.0969777,34.8420619
Orthodox,18,512,32.0969777,34.8420619
Arab-Israeli,18,0,32.0969777,34.8420619
Secular Centre,18,1,32.0969777,34.8420619
Left,18,0,32.0937976,34.8426427
Micro,18,0,32.0937976,34.8426427
Right,18,23,32.0937976,34.8426427
Orthodox,18,437,32.0937976,34.8426427
Arab-Israeli,18,0,32.0937976,34.8426427
Secular Centre,18,1,32.0937976,34.8426427
Left,18,2,32.0937976,34.8426427
Micro,18,2,32.0937976,34.8426427
Right,18,28,32.0937976,34.8426427
Orthodox,18,463,32.0937976,34.8426427
Arab-Israeli,18,0,32.0937976,34.8426427
Secular Centre,18,0,32.0937976,34.8426427
Left,18,0,32.0961441,34.8355978
Micro,18,0,32.0961441,34.8355978
Right,18,6,32.0961441,34.8355978
Orthodox,18,561,32.0961441,34.8355978
Arab-Israeli,18,0,32.0961441,34.8355978
Secular Centre,18,0,32.0961441,34.8355978
Left,18,0,32.0959385,34.833825
Micro,18,0,32.0959385,34.833825
Right,18,16,32.0959385,34.833825
Orthodox,18,558,32.0959385,34.833825
Arab-Israeli,18,0,32.0959385,34.833825
Secular Centre,18,0,32.0959385,34.833825
Left,18,0,32.0937976,34.8426427
Micro,18,0,32.0937976,34.8426427
Right,18,7,32.0937976,34.8426427
Orthodox,18,451,32.0937976,34.8426427
Arab-Israeli,18,0,32.0937976,34.8426427
Secular Centre,18,0,32.0937976,34.8426427
Left,18,0,32.0969777,34.8420619
Micro,18,1,32.0969777,34.8420619
Right,18,13,32.0969777,34.8420619
Orthodox,18,335,32.0969777,34.8420619
Arab-Israeli,18,0,32.0969777,34.8420619
Secular Centre,18,0,32.0969777,34.8420619
Left,18,0,32.1548687,34.8407408
Micro,18,0,32.1548687,34.8407408
Right,18,6,32.1548687,34.8407408
Orthodox,18,409,32.1548687,34.8407408
Arab-Israeli,18,0,32.1548687,34.8407408
Secular Centre,18,1,32.1548687,34.8407408
Left,18,6,32.1548687,34.8407408
Micro,18,3,32.1548687,34.8407408
Right,18,142,32.1548687,34.8407408
Orthodox,18,325,32.1548687,34.8407408
Arab-Israeli,18,2,32.1548687,34.8407408
Secular Centre,18,8,32.1548687,34.8407408
Left,18,10,32.1548687,34.8407408
Micro,18,7,32.1548687,34.8407408
Right,18,60,32.1548687,34.8407408
Orthodox,18,312,32.1548687,34.8407408
Arab-Israeli,18,0,32.1548687,34.8407408
Secular Centre,18,12,32.1548687,34.8407408
Left,18,0,32.0972612,34.8414767
Micro,18,0,32.0972612,34.8414767
Right,18,22,32.0972612,34.8414767
Orthodox,18,269,32.0972612,34.8414767
Arab-Israeli,18,0,32.0972612,34.8414767
Secular Centre,18,0,32.0972612,34.8414767
Left,18,28,31.7885087,34.7631885
Micro,18,8,31.7885087,34.7631885
Right,18,190,31.7885087,34.7631885
Orthodox,18,43,31.7885087,34.7631885
Arab-Israeli,18,0,31.7885087,34.7631885
Secular Centre,18,51,31.7885087,34.7631885
Left,18,108,32.524442,34.9368793
Micro,18,14,32.524442,34.9368793
Right,18,56,32.524442,34.9368793
Orthodox,18,1,32.524442,34.9368793
Arab-Israeli,18,0,32.524442,34.9368793
Secular Centre,18,152,32.524442,34.9368793
Left,18,24,32.0255016,34.7594482
Micro,18,17,32.0255016,34.7594482
Right,18,166,32.0255016,34.7594482
Orthodox,18,32,32.0255016,34.7594482
Arab-Israeli,18,0,32.0255016,34.7594482
Secular Centre,18,68,32.0255016,34.7594482
Left,18,17,32.0243825,34.7555371
Micro,18,11,32.0243825,34.7555371
Right,18,96,32.0243825,34.7555371
Orthodox,18,16,32.0243825,34.7555371
Arab-Israeli,18,0,32.0243825,34.7555371
Secular Centre,18,29,32.0243825,34.7555371
Left,18,19,32.0255016,34.7594482
Micro,18,9,32.0255016,34.7594482
Right,18,122,32.0255016,34.7594482
Orthodox,18,23,32.0255016,34.7594482
Arab-Israeli,18,1,32.0255016,34.7594482
Secular Centre,18,47,32.0255016,34.7594482
Left,18,37,32.0243825,34.7555371
Micro,18,11,32.0243825,34.7555371
Right,18,171,32.0243825,34.7555371
Orthodox,18,32,32.0243825,34.7555371
Arab-Israeli,18,0,32.0243825,34.7555371
Secular Centre,18,72,32.0243825,34.7555371
Left,18,23,32.0279659,34.7555198
Micro,18,5,32.0279659,34.7555198
Right,18,134,32.0279659,34.7555198
Orthodox,18,41,32.0279659,34.7555198
Arab-Israeli,18,0,32.0279659,34.7555198
Secular Centre,18,96,32.0279659,34.7555198
Left,18,19,32.0284561,34.7519627
Micro,18,8,32.0284561,34.7519627
Right,18,126,32.0284561,34.7519627
Orthodox,18,17,32.0284561,34.7519627
Arab-Israeli,18,2,32.0284561,34.7519627
Secular Centre,18,78,32.0284561,34.7519627
Left,18,21,32.031618,34.7565772
Micro,18,10,32.031618,34.7565772
Right,18,162,32.031618,34.7565772
Orthodox,18,24,32.031618,34.7565772
Arab-Israeli,18,1,32.031618,34.7565772
Secular Centre,18,61,32.031618,34.7565772
Left,18,34,32.0284561,34.7519627
Micro,18,7,32.0284561,34.7519627
Right,18,158,32.0284561,34.7519627
Orthodox,18,22,32.0284561,34.7519627
Arab-Israeli,18,1,32.0284561,34.7519627
Secular Centre,18,102,32.0284561,34.7519627
Left,18,16,32.0284561,34.7519627
Micro,18,11,32.0284561,34.7519627
Right,18,127,32.0284561,34.7519627
Orthodox,18,29,32.0284561,34.7519627
Arab-Israeli,18,0,32.0284561,34.7519627
Secular Centre,18,63,32.0284561,34.7519627
Left,18,46,32.0243825,34.7555371
Micro,18,20,32.0243825,34.7555371
Right,18,218,32.0243825,34.7555371
Orthodox,18,29,32.0243825,34.7555371
Arab-Israeli,18,1,32.0243825,34.7555371
Secular Centre,18,107,32.0243825,34.7555371
Left,18,27,32.0284561,34.7519627
Micro,18,14,32.0284561,34.7519627
Right,18,181,32.0284561,34.7519627
Orthodox,18,27,32.0284561,34.7519627
Arab-Israeli,18,1,32.0284561,34.7519627
Secular Centre,18,72,32.0284561,34.7519627
Left,18,17,32.0284561,34.7519627
Micro,18,5,32.0284561,34.7519627
Right,18,166,32.0284561,34.7519627
Orthodox,18,21,32.0284561,34.7519627
Arab-Israeli,18,1,32.0284561,34.7519627
Secular Centre,18,107,32.0284561,34.7519627
Left,18,23,32.0279659,34.7555198
Micro,18,4,32.0279659,34.7555198
Right,18,126,32.0279659,34.7555198
Orthodox,18,31,32.0279659,34.7555198
Arab-Israeli,18,0,32.0279659,34.7555198
Secular Centre,18,65,32.0279659,34.7555198
Left,18,10,32.0279659,34.7555198
Micro,18,8,32.0279659,34.7555198
Right,18,130,32.0279659,34.7555198
Orthodox,18,42,32.0279659,34.7555198
Arab-Israeli,18,2,32.0279659,34.7555198
Secular Centre,18,38,32.0279659,34.7555198
Left,18,22,32.0255016,34.7594482
Micro,18,12,32.0255016,34.7594482
Right,18,123,32.0255016,34.7594482
Orthodox,18,36,32.0255016,34.7594482
Arab-Israeli,18,0,32.0255016,34.7594482
Secular Centre,18,80,32.0255016,34.7594482
Left,18,17,32.0302242,34.7456549
Micro,18,8,32.0302242,34.7456549
Right,18,201,32.0302242,34.7456549
Orthodox,18,43,32.0302242,34.7456549
Arab-Israeli,18,1,32.0302242,34.7456549
Secular Centre,18,99,32.0302242,34.7456549
Left,18,18,32.0302242,34.7456549
Micro,18,10,32.0302242,34.7456549
Right,18,129,32.0302242,34.7456549
Orthodox,18,18,32.0302242,34.7456549
Arab-Israeli,18,3,32.0302242,34.7456549
Secular Centre,18,80,32.0302242,34.7456549
Left,18,24,32.0302242,34.7456549
Micro,18,16,32.0302242,34.7456549
Right,18,138,32.0302242,34.7456549
Orthodox,18,33,32.0302242,34.7456549
Arab-Israeli,18,1,32.0302242,34.7456549
Secular Centre,18,77,32.0302242,34.7456549
Left,18,18,32.0302242,34.7456549
Micro,18,13,32.0302242,34.7456549
Right,18,167,32.0302242,34.7456549
Orthodox,18,41,32.0302242,34.7456549
Arab-Israeli,18,0,32.0302242,34.7456549
Secular Centre,18,78,32.0302242,34.7456549
Left,18,31,32.0302242,34.7456549
Micro,18,6,32.0302242,34.7456549
Right,18,178,32.0302242,34.7456549
Orthodox,18,28,32.0302242,34.7456549
Arab-Israeli,18,0,32.0302242,34.7456549
Secular Centre,18,89,32.0302242,34.7456549
Left,18,6,32.0113764,34.754256
Micro,18,10,32.0113764,34.754256
Right,18,281,32.0113764,34.754256
Orthodox,18,7,32.0113764,34.754256
Arab-Israeli,18,0,32.0113764,34.754256
Secular Centre,18,54,32.0113764,34.754256
Left,18,30,31.8625514,35.16694
Micro,18,28,31.8625514,35.16694
Right,18,266,31.8625514,35.16694
Orthodox,18,105,31.8625514,35.16694
Arab-Israeli,18,0,31.8625514,35.16694
Secular Centre,18,83,31.8625514,35.16694
Left,18,27,32.0699222,34.8465356
Micro,18,15,32.0699222,34.8465356
Right,18,180,32.0699222,34.8465356
Orthodox,18,28,32.0699222,34.8465356
Arab-Israeli,18,0,32.0699222,34.8465356
Secular Centre,18,100,32.0699222,34.8465356
Left,18,53,32.0736882,34.8448189
Micro,18,12,32.0736882,34.8448189
Right,18,321,32.0736882,34.8448189
Orthodox,18,26,32.0736882,34.8448189
Arab-Israeli,18,0,32.0736882,34.8448189
Secular Centre,18,125,32.0736882,34.8448189
Left,18,91,32.0769079,34.81011820000001
Micro,18,19,32.0769079,34.81011820000001
Right,18,131,32.0769079,34.81011820000001
Orthodox,18,17,32.0769079,34.81011820000001
Arab-Israeli,18,0,32.0769079,34.81011820000001
Secular Centre,18,156,32.0769079,34.81011820000001
Left,18,68,32.0780559,34.802773
Micro,18,18,32.0780559,34.802773
Right,18,130,32.0780559,34.802773
Orthodox,18,5,32.0780559,34.802773
Arab-Israeli,18,1,32.0780559,34.802773
Secular Centre,18,145,32.0780559,34.802773
Left,18,113,32.0780559,34.802773
Micro,18,12,32.0780559,34.802773
Right,18,116,32.0780559,34.802773
Orthodox,18,10,32.0780559,34.802773
Arab-Israeli,18,7,32.0780559,34.802773
Secular Centre,18,188,32.0780559,34.802773
Left,18,110,32.0781261,34.8080224
Micro,18,20,32.0781261,34.8080224
Right,18,140,32.0781261,34.8080224
Orthodox,18,12,32.0781261,34.8080224
Arab-Israeli,18,2,32.0781261,34.8080224
Secular Centre,18,201,32.0781261,34.8080224
Left,18,112,32.0769,34.8164585
Micro,18,28,32.0769,34.8164585
Right,18,112,32.0769,34.8164585
Orthodox,18,13,32.0769,34.8164585
Arab-Israeli,18,4,32.0769,34.8164585
Secular Centre,18,158,32.0769,34.8164585
Left,18,63,32.0769,34.8164585
Micro,18,13,32.0769,34.8164585
Right,18,162,32.0769,34.8164585
Orthodox,18,9,32.0769,34.8164585
Arab-Israeli,18,3,32.0769,34.8164585
Secular Centre,18,121,32.0769,34.8164585
Left,18,3,32.92813599999999,35.156194
Micro,18,1,32.92813599999999,35.156194
Right,18,2,32.92813599999999,35.156194
Orthodox,18,0,32.92813599999999,35.156194
Arab-Israeli,18,320,32.92813599999999,35.156194
Secular Centre,18,2,32.92813599999999,35.156194
Left,18,37,31.8182474,34.7774669
Micro,18,12,31.8182474,34.7774669
Right,18,205,31.8182474,34.7774669
Orthodox,18,112,31.8182474,34.7774669
Arab-Israeli,18,1,31.8182474,34.7774669
Secular Centre,18,85,31.8182474,34.7774669
Left,18,65,31.8180603,34.776423
Micro,18,8,31.8180603,34.776423
Right,18,141,31.8180603,34.776423
Orthodox,18,10,31.8180603,34.776423
Arab-Israeli,18,0,31.8180603,34.776423
Secular Centre,18,138,31.8180603,34.776423
Left,18,23,31.7806804,34.6958706
Micro,18,7,31.7806804,34.6958706
Right,18,171,31.7806804,34.6958706
Orthodox,18,16,31.7806804,34.6958706
Arab-Israeli,18,0,31.7806804,34.6958706
Secular Centre,18,96,31.7806804,34.6958706
Left,18,32,31.7923,34.7216729
Micro,18,1,31.7923,34.7216729
Right,18,141,31.7923,34.7216729
Orthodox,18,21,31.7923,34.7216729
Arab-Israeli,18,0,31.7923,34.7216729
Secular Centre,18,126,31.7923,34.7216729
Left,18,128,32.0611916,34.8738785
Micro,18,11,32.0611916,34.8738785
Right,18,131,32.0611916,34.8738785
Orthodox,18,7,32.0611916,34.8738785
Arab-Israeli,18,2,32.0611916,34.8738785
Secular Centre,18,173,32.0611916,34.8738785
Left,18,69,32.057695,34.876908
Micro,18,11,32.057695,34.876908
Right,18,74,32.057695,34.876908
Orthodox,18,6,32.057695,34.876908
Arab-Israeli,18,0,32.057695,34.876908
Secular Centre,18,140,32.057695,34.876908
Left,18,9,31.065007,35.027092
Micro,18,7,31.065007,35.027092
Right,18,162,31.065007,35.027092
Orthodox,18,68,31.065007,35.027092
Arab-Israeli,18,5,31.065007,35.027092
Secular Centre,18,41,31.065007,35.027092
Left,18,10,31.065007,35.027092
Micro,18,4,31.065007,35.027092
Right,18,91,31.065007,35.027092
Orthodox,18,37,31.065007,35.027092
Arab-Israeli,18,1,31.065007,35.027092
Secular Centre,18,37,31.065007,35.027092
Left,18,12,31.067382,35.029547
Micro,18,2,31.067382,35.029547
Right,18,206,31.067382,35.029547
Orthodox,18,49,31.067382,35.029547
Arab-Israeli,18,0,31.067382,35.029547
Secular Centre,18,48,31.067382,35.029547
Left,18,31,31.065007,35.027092
Micro,18,4,31.065007,35.027092
Right,18,241,31.065007,35.027092
Orthodox,18,78,31.065007,35.027092
Arab-Israeli,18,0,31.065007,35.027092
Secular Centre,18,87,31.065007,35.027092
Left,18,45,32.1609,34.8903912
Micro,18,10,32.1609,34.8903912
Right,18,85,32.1609,34.8903912
Orthodox,18,10,32.1609,34.8903912
Arab-Israeli,18,0,32.1609,34.8903912
Secular Centre,18,130,32.1609,34.8903912
Left,18,62,32.1595695,34.8987085
Micro,18,15,32.1595695,34.8987085
Right,18,126,32.1595695,34.8987085
Orthodox,18,18,32.1595695,34.8987085
Arab-Israeli,18,2,32.1595695,34.8987085
Secular Centre,18,126,32.1595695,34.8987085
Left,18,65,32.176545,34.899222
Micro,18,6,32.176545,34.899222
Right,18,94,32.176545,34.899222
Orthodox,18,10,32.176545,34.899222
Arab-Israeli,18,4,32.176545,34.899222
Secular Centre,18,153,32.176545,34.899222
Left,18,71,32.1533453,34.8770241
Micro,18,12,32.1533453,34.8770241
Right,18,137,32.1533453,34.8770241
Orthodox,18,8,32.1533453,34.8770241
Arab-Israeli,18,0,32.1533453,34.8770241
Secular Centre,18,169,32.1533453,34.8770241
Left,18,125,32.1476441,34.8761298
Micro,18,7,32.1476441,34.8761298
Right,18,93,32.1476441,34.8761298
Orthodox,18,3,32.1476441,34.8761298
Arab-Israeli,18,1,32.1476441,34.8761298
Secular Centre,18,265,32.1476441,34.8761298
Left,18,27,32.177793,34.8544407
Micro,18,10,32.177793,34.8544407
Right,18,196,32.177793,34.8544407
Orthodox,18,54,32.177793,34.8544407
Arab-Israeli,18,2,32.177793,34.8544407
Secular Centre,18,104,32.177793,34.8544407
Left,18,63,32.1733546,34.85591000000001
Micro,18,19,32.1733546,34.85591000000001
Right,18,190,32.1733546,34.85591000000001
Orthodox,18,67,32.1733546,34.85591000000001
Arab-Israeli,18,0,32.1733546,34.85591000000001
Secular Centre,18,124,32.1733546,34.85591000000001
Left,18,119,32.1733546,34.85591000000001
Micro,18,20,32.1733546,34.85591000000001
Right,18,122,32.1733546,34.85591000000001
Orthodox,18,7,32.1733546,34.85591000000001
Arab-Israeli,18,1,32.1733546,34.85591000000001
Secular Centre,18,218,32.1733546,34.85591000000001
Left,18,101,32.1698638,34.8607999
Micro,18,10,32.1698638,34.8607999
Right,18,167,32.1698638,34.8607999
Orthodox,18,10,32.1698638,34.8607999
Arab-Israeli,18,1,32.1698638,34.8607999
Secular Centre,18,221,32.1698638,34.8607999
Left,18,43,32.1698638,34.8607999
Micro,18,13,32.1698638,34.8607999
Right,18,140,32.1698638,34.8607999
Orthodox,18,16,32.1698638,34.8607999
Arab-Israeli,18,1,32.1698638,34.8607999
Secular Centre,18,100,32.1698638,34.8607999
Left,18,67,32.1643582,34.8569196
Micro,18,13,32.1643582,34.8569196
Right,18,132,32.1643582,34.8569196
Orthodox,18,11,32.1643582,34.8569196
Arab-Israeli,18,0,32.1643582,34.8569196
Secular Centre,18,123,32.1643582,34.8569196
Left,18,88,32.1733546,34.85591000000001
Micro,18,9,32.1733546,34.85591000000001
Right,18,132,32.1733546,34.85591000000001
Orthodox,18,7,32.1733546,34.85591000000001
Arab-Israeli,18,2,32.1733546,34.85591000000001
Secular Centre,18,141,32.1733546,34.85591000000001
Left,18,49,32.177793,34.8544407
Micro,18,9,32.177793,34.8544407
Right,18,92,32.177793,34.8544407
Orthodox,18,30,32.177793,34.8544407
Arab-Israeli,18,1,32.177793,34.8544407
Secular Centre,18,78,32.177793,34.8544407
Left,18,114,32.177793,34.8544407
Micro,18,10,32.177793,34.8544407
Right,18,123,32.177793,34.8544407
Orthodox,18,2,32.177793,34.8544407
Arab-Israeli,18,2,32.177793,34.8544407
Secular Centre,18,153,32.177793,34.8544407
Left,18,67,32.177793,34.8544407
Micro,18,11,32.177793,34.8544407
Right,18,161,32.177793,34.8544407
Orthodox,18,4,32.177793,34.8544407
Arab-Israeli,18,1,32.177793,34.8544407
Secular Centre,18,119,32.177793,34.8544407
Left,18,84,32.1698638,34.8607999
Micro,18,9,32.1698638,34.8607999
Right,18,92,32.1698638,34.8607999
Orthodox,18,6,32.1698638,34.8607999
Arab-Israeli,18,1,32.1698638,34.8607999
Secular Centre,18,132,32.1698638,34.8607999
Left,18,23,32.1643787,34.8502958
Micro,18,2,32.1643787,34.8502958
Right,18,65,32.1643787,34.8502958
Orthodox,18,2,32.1643787,34.8502958
Arab-Israeli,18,0,32.1643787,34.8502958
Secular Centre,18,48,32.1643787,34.8502958
Left,18,11,32.5673884,34.9583124
Micro,18,6,32.5673884,34.9583124
Right,18,48,32.5673884,34.9583124
Orthodox,18,322,32.5673884,34.9583124
Arab-Israeli,18,0,32.5673884,34.9583124
Secular Centre,18,19,32.5673884,34.9583124
Left,18,25,32.5797373,34.9513369
Micro,18,8,32.5797373,34.9513369
Right,18,33,32.5797373,34.9513369
Orthodox,18,249,32.5797373,34.9513369
Arab-Israeli,18,1,32.5797373,34.9513369
Secular Centre,18,36,32.5797373,34.9513369
Left,18,67,32.4416414,34.9252657
Micro,18,11,32.4416414,34.9252657
Right,18,169,32.4416414,34.9252657
Orthodox,18,26,32.4416414,34.9252657
Arab-Israeli,18,0,32.4416414,34.9252657
Secular Centre,18,142,32.4416414,34.9252657
Left,18,16,32.4416414,34.9252657
Micro,18,9,32.4416414,34.9252657
Right,18,198,32.4416414,34.9252657
Orthodox,18,36,32.4416414,34.9252657
Arab-Israeli,18,2,32.4416414,34.9252657
Secular Centre,18,65,32.4416414,34.9252657
Left,18,16,32.4416414,34.9252657
Micro,18,11,32.4416414,34.9252657
Right,18,206,32.4416414,34.9252657
Orthodox,18,100,32.4416414,34.9252657
Arab-Israeli,18,0,32.4416414,34.9252657
Secular Centre,18,65,32.4416414,34.9252657
Left,18,51,32.4416414,34.9252657
Micro,18,13,32.4416414,34.9252657
Right,18,221,32.4416414,34.9252657
Orthodox,18,20,32.4416414,34.9252657
Arab-Israeli,18,0,32.4416414,34.9252657
Secular Centre,18,134,32.4416414,34.9252657
Left,18,40,32.4416414,34.9252657
Micro,18,11,32.4416414,34.9252657
Right,18,195,32.4416414,34.9252657
Orthodox,18,30,32.4416414,34.9252657
Arab-Israeli,18,1,32.4416414,34.9252657
Secular Centre,18,142,32.4416414,34.9252657
Left,18,8,32.4416414,34.9252657
Micro,18,3,32.4416414,34.9252657
Right,18,121,32.4416414,34.9252657
Orthodox,18,7,32.4416414,34.9252657
Arab-Israeli,18,1,32.4416414,34.9252657
Secular Centre,18,22,32.4416414,34.9252657
Left,18,11,32.4407233,34.9190889
Micro,18,5,32.4407233,34.9190889
Right,18,282,32.4407233,34.9190889
Orthodox,18,11,32.4407233,34.9190889
Arab-Israeli,18,0,32.4407233,34.9190889
Secular Centre,18,66,32.4407233,34.9190889
Left,18,20,32.7795069,35.5134108
Micro,18,7,32.7795069,35.5134108
Right,18,154,32.7795069,35.5134108
Orthodox,18,30,32.7795069,35.5134108
Arab-Israeli,18,0,32.7795069,35.5134108
Secular Centre,18,75,32.7795069,35.5134108
Left,18,43,32.4416414,34.9252657
Micro,18,9,32.4416414,34.9252657
Right,18,161,32.4416414,34.9252657
Orthodox,18,33,32.4416414,34.9252657
Arab-Israeli,18,1,32.4416414,34.9252657
Secular Centre,18,127,32.4416414,34.9252657
Left,18,17,32.7795069,35.5134108
Micro,18,15,32.7795069,35.5134108
Right,18,217,32.7795069,35.5134108
Orthodox,18,23,32.7795069,35.5134108
Arab-Israeli,18,0,32.7795069,35.5134108
Secular Centre,18,78,32.7795069,35.5134108
Left,18,21,32.4416414,34.9252657
Micro,18,5,32.4416414,34.9252657
Right,18,288,32.4416414,34.9252657
Orthodox,18,16,32.4416414,34.9252657
Arab-Israeli,18,1,32.4416414,34.9252657
Secular Centre,18,91,32.4416414,34.9252657
Left,18,39,32.0160585,34.7966252
Micro,18,16,32.0160585,34.7966252
Right,18,184,32.0160585,34.7966252
Orthodox,18,24,32.0160585,34.7966252
Arab-Israeli,18,2,32.0160585,34.7966252
Secular Centre,18,127,32.0160585,34.7966252
Left,18,48,32.0160585,34.7966252
Micro,18,13,32.0160585,34.7966252
Right,18,141,32.0160585,34.7966252
Orthodox,18,46,32.0160585,34.7966252
Arab-Israeli,18,1,32.0160585,34.7966252
Secular Centre,18,95,32.0160585,34.7966252
Left,18,96,32.0214311,34.7915042
Micro,18,10,32.0214311,34.7915042
Right,18,114,32.0214311,34.7915042
Orthodox,18,19,32.0214311,34.7915042
Arab-Israeli,18,0,32.0214311,34.7915042
Secular Centre,18,130,32.0214311,34.7915042
Left,18,44,32.0214311,34.7915042
Micro,18,10,32.0214311,34.7915042
Right,18,161,32.0214311,34.7915042
Orthodox,18,14,32.0214311,34.7915042
Arab-Israeli,18,1,32.0214311,34.7915042
Secular Centre,18,96,32.0214311,34.7915042
Left,18,44,32.0231866,34.784285
Micro,18,8,32.0231866,34.784285
Right,18,140,32.0231866,34.784285
Orthodox,18,17,32.0231866,34.784285
Arab-Israeli,18,1,32.0231866,34.784285
Secular Centre,18,86,32.0231866,34.784285
Left,18,57,32.0174273,34.7927421
Micro,18,8,32.0174273,34.7927421
Right,18,155,32.0174273,34.7927421
Orthodox,18,24,32.0174273,34.7927421
Arab-Israeli,18,0,32.0174273,34.7927421
Secular Centre,18,97,32.0174273,34.7927421
Left,18,29,32.0160585,34.7966252
Micro,18,9,32.0160585,34.7966252
Right,18,132,32.0160585,34.7966252
Orthodox,18,37,32.0160585,34.7966252
Arab-Israeli,18,0,32.0160585,34.7966252
Secular Centre,18,83,32.0160585,34.7966252
Left,18,20,32.0174273,34.7927421
Micro,18,15,32.0174273,34.7927421
Right,18,161,32.0174273,34.7927421
Orthodox,18,73,32.0174273,34.7927421
Arab-Israeli,18,0,32.0174273,34.7927421
Secular Centre,18,91,32.0174273,34.7927421
Left,18,65,32.0131632,34.7939644
Micro,18,19,32.0131632,34.7939644
Right,18,156,32.0131632,34.7939644
Orthodox,18,31,32.0131632,34.7939644
Arab-Israeli,18,1,32.0131632,34.7939644
Secular Centre,18,96,32.0131632,34.7939644
Left,18,80,32.0131632,34.7939644
Micro,18,14,32.0131632,34.7939644
Right,18,145,32.0131632,34.7939644
Orthodox,18,17,32.0131632,34.7939644
Arab-Israeli,18,1,32.0131632,34.7939644
Secular Centre,18,120,32.0131632,34.7939644
Left,18,42,32.0214311,34.7915042
Micro,18,16,32.0214311,34.7915042
Right,18,176,32.0214311,34.7915042
Orthodox,18,41,32.0214311,34.7915042
Arab-Israeli,18,0,32.0214311,34.7915042
Secular Centre,18,142,32.0214311,34.7915042
Left,18,43,32.0174273,34.7927421
Micro,18,11,32.0174273,34.7927421
Right,18,127,32.0174273,34.7927421
Orthodox,18,29,32.0174273,34.7927421
Arab-Israeli,18,1,32.0174273,34.7927421
Secular Centre,18,124,32.0174273,34.7927421
Left,18,52,32.0131632,34.7939644
Micro,18,16,32.0131632,34.7939644
Right,18,175,32.0131632,34.7939644
Orthodox,18,44,32.0131632,34.7939644
Arab-Israeli,18,1,32.0131632,34.7939644
Secular Centre,18,167,32.0131632,34.7939644
Left,18,34,32.0158789,34.7869973
Micro,18,13,32.0158789,34.7869973
Right,18,153,32.0158789,34.7869973
Orthodox,18,43,32.0158789,34.7869973
Arab-Israeli,18,1,32.0158789,34.7869973
Secular Centre,18,114,32.0158789,34.7869973
Left,18,34,32.0091595,34.7943777
Micro,18,11,32.0091595,34.7943777
Right,18,146,32.0091595,34.7943777
Orthodox,18,31,32.0091595,34.7943777
Arab-Israeli,18,0,32.0091595,34.7943777
Secular Centre,18,114,32.0091595,34.7943777
Left,18,67,32.0135668,34.7832485
Micro,18,6,32.0135668,34.7832485
Right,18,186,32.0135668,34.7832485
Orthodox,18,64,32.0135668,34.7832485
Arab-Israeli,18,0,32.0135668,34.7832485
Secular Centre,18,145,32.0135668,34.7832485
Left,18,57,32.0158789,34.7869973
Micro,18,12,32.0158789,34.7869973
Right,18,198,32.0158789,34.7869973
Orthodox,18,60,32.0158789,34.7869973
Arab-Israeli,18,0,32.0158789,34.7869973
Secular Centre,18,122,32.0158789,34.7869973
Left,18,51,32.0091595,34.7943777
Micro,18,7,32.0091595,34.7943777
Right,18,127,32.0091595,34.7943777
Orthodox,18,14,32.0091595,34.7943777
Arab-Israeli,18,1,32.0091595,34.7943777
Secular Centre,18,134,32.0091595,34.7943777
Left,18,51,32.0158789,34.7869973
Micro,18,8,32.0158789,34.7869973
Right,18,152,32.0158789,34.7869973
Orthodox,18,15,32.0158789,34.7869973
Arab-Israeli,18,4,32.0158789,34.7869973
Secular Centre,18,186,32.0158789,34.7869973
Left,18,32,32.0158789,34.7869973
Micro,18,17,32.0158789,34.7869973
Right,18,118,32.0158789,34.7869973
Orthodox,18,31,32.0158789,34.7869973
Arab-Israeli,18,0,32.0158789,34.7869973
Secular Centre,18,133,32.0158789,34.7869973
Left,18,45,32.0158783,34.779042
Micro,18,8,32.0158783,34.779042
Right,18,170,32.0158783,34.779042
Orthodox,18,61,32.0158783,34.779042
Arab-Israeli,18,0,32.0158783,34.779042
Secular Centre,18,164,32.0158783,34.779042
Left,18,23,32.0158783,34.779042
Micro,18,7,32.0158783,34.779042
Right,18,102,32.0158783,34.779042
Orthodox,18,56,32.0158783,34.779042
Arab-Israeli,18,0,32.0158783,34.779042
Secular Centre,18,44,32.0158783,34.779042
Left,18,31,32.7940463,34.989571
Micro,18,12,32.7940463,34.989571
Right,18,141,32.7940463,34.989571
Orthodox,18,13,32.7940463,34.989571
Arab-Israeli,18,15,32.7940463,34.989571
Secular Centre,18,50,32.7940463,34.989571
Left,18,37,32.8399651,35.070204
Micro,18,12,32.8399651,35.070204
Right,18,58,32.8399651,35.070204
