Bloc,Knesset,Votes,Latitude,Longitude
Sectoral,17,50,31.8013751,35.2395233
Right,17,109,31.8013751,35.2395233
Secular Centre,17,90,31.8013751,35.2395233
Left,17,66,31.8017939,35.2271172
Orthodox,17,59,31.8017939,35.2271172
Arab-Israeli,17,1,31.8017939,35.2271172
Micro,17,10,31.8017939,35.2271172
Sectoral,17,27,31.8017939,35.2271172
Right,17,191,31.8017939,35.2271172
Secular Centre,17,64,31.8017939,35.2271172
Left,17,4,31.8030085,35.2163682
Orthodox,17,494,31.8030085,35.2163682
Arab-Israeli,17,1,31.8030085,35.2163682
Micro,17,20,31.8030085,35.2163682
Sectoral,17,4,31.8030085,35.2163682
Right,17,53,31.8030085,35.2163682
Secular Centre,17,3,31.8030085,35.2163682
Left,17,124,31.8013732,35.234527
Orthodox,17,13,31.8013732,35.234527
Arab-Israeli,17,2,31.8013732,35.234527
Micro,17,17,31.8013732,35.234527
Sectoral,17,19,31.8013732,35.234527
Right,17,88,31.8013732,35.234527
Secular Centre,17,78,31.8013732,35.234527
Left,17,72,31.8013732,35.234527
Orthodox,17,13,31.8013732,35.234527
Arab-Israeli,17,6,31.8013732,35.234527
Micro,17,11,31.8013732,35.234527
Sectoral,17,20,31.8013732,35.234527
Right,17,99,31.8013732,35.234527
Secular Centre,17,63,31.8013732,35.234527
Left,17,37,31.8017939,35.2271172
Orthodox,17,198,31.8017939,35.2271172
Arab-Israeli,17,0,31.8017939,35.2271172
Micro,17,16,31.8017939,35.2271172
Sectoral,17,36,31.8017939,35.2271172
Right,17,111,31.8017939,35.2271172
Secular Centre,17,32,31.8017939,35.2271172
Left,17,31,31.7991167,35.2261958
Orthodox,17,174,31.7991167,35.2261958
Arab-Israeli,17,3,31.7991167,35.2261958
Micro,17,10,31.7991167,35.2261958
Sectoral,17,27,31.7991167,35.2261958
Right,17,121,31.7991167,35.2261958
Secular Centre,17,21,31.7991167,35.2261958
Left,17,16,31.8441141,35.241984
Orthodox,17,57,31.8441141,35.241984
Arab-Israeli,17,1,31.8441141,35.241984
Micro,17,24,31.8441141,35.241984
Sectoral,17,10,31.8441141,35.241984
Right,17,121,31.8441141,35.241984
Secular Centre,17,32,31.8441141,35.241984
Left,17,22,31.837826,35.239951
Orthodox,17,119,31.837826,35.239951
Arab-Israeli,17,0,31.837826,35.239951
Micro,17,27,31.837826,35.239951
Sectoral,17,19,31.837826,35.239951
Right,17,177,31.837826,35.239951
Secular Centre,17,32,31.837826,35.239951
Left,17,18,31.837718,35.239288
Orthodox,17,74,31.837718,35.239288
Arab-Israeli,17,2,31.837718,35.239288
Micro,17,33,31.837718,35.239288
Sectoral,17,15,31.837718,35.239288
Right,17,166,31.837718,35.239288
Secular Centre,17,31,31.837718,35.239288
Left,17,19,31.837718,35.239288
Orthodox,17,66,31.837718,35.239288
Arab-Israeli,17,1,31.837718,35.239288
Micro,17,20,31.837718,35.239288
Sectoral,17,11,31.837718,35.239288
Right,17,193,31.837718,35.239288
Secular Centre,17,29,31.837718,35.239288
Left,17,12,31.8441141,35.241984
Orthodox,17,69,31.8441141,35.241984
Arab-Israeli,17,0,31.8441141,35.241984
Micro,17,22,31.8441141,35.241984
Sectoral,17,8,31.8441141,35.241984
Right,17,98,31.8441141,35.241984
Secular Centre,17,21,31.8441141,35.241984
Left,17,0,31.8204836,35.1940847
Orthodox,17,615,31.8204836,35.1940847
Arab-Israeli,17,1,31.8204836,35.1940847
Micro,17,9,31.8204836,35.1940847
Sectoral,17,1,31.8204836,35.1940847
Right,17,7,31.8204836,35.1940847
Secular Centre,17,0,31.8204836,35.1940847
Left,17,8,31.8185364,35.2021766
Orthodox,17,358,31.8185364,35.2021766
Arab-Israeli,17,0,31.8185364,35.2021766
Micro,17,11,31.8185364,35.2021766
Sectoral,17,3,31.8185364,35.2021766
Right,17,50,31.8185364,35.2021766
Secular Centre,17,5,31.8185364,35.2021766
Left,17,43,31.8144881,35.2025994
Orthodox,17,109,31.8144881,35.2025994
Arab-Israeli,17,1,31.8144881,35.2025994
Micro,17,16,31.8144881,35.2025994
Sectoral,17,25,31.8144881,35.2025994
Right,17,151,31.8144881,35.2025994
Secular Centre,17,56,31.8144881,35.2025994
Left,17,30,31.74743,35.2384018
Orthodox,17,21,31.74743,35.2384018
Arab-Israeli,17,0,31.74743,35.2384018
Micro,17,15,31.74743,35.2384018
Sectoral,17,24,31.74743,35.2384018
Right,17,116,31.74743,35.2384018
Secular Centre,17,37,31.74743,35.2384018
Left,17,3,31.8181387,35.1994965
Orthodox,17,494,31.8181387,35.1994965
Arab-Israeli,17,0,31.8181387,35.1994965
Micro,17,5,31.8181387,35.1994965
Sectoral,17,0,31.8181387,35.1994965
Right,17,9,31.8181387,35.1994965
Secular Centre,17,0,31.8181387,35.1994965
Left,17,7,31.8181387,35.1994965
Orthodox,17,285,31.8181387,35.1994965
Arab-Israeli,17,0,31.8181387,35.1994965
Micro,17,4,31.8181387,35.1994965
Sectoral,17,8,31.8181387,35.1994965
Right,17,20,31.8181387,35.1994965
Secular Centre,17,12,31.8181387,35.1994965
Left,17,70,31.7491661,35.2379358
Orthodox,17,31,31.7491661,35.2379358
Arab-Israeli,17,1,31.7491661,35.2379358
Micro,17,15,31.7491661,35.2379358
Sectoral,17,49,31.7491661,35.2379358
Right,17,197,31.7491661,35.2379358
Secular Centre,17,67,31.7491661,35.2379358
Left,17,40,31.7491661,35.2379358
Orthodox,17,33,31.7491661,35.2379358
Arab-Israeli,17,2,31.7491661,35.2379358
Micro,17,17,31.7491661,35.2379358
Sectoral,17,28,31.7491661,35.2379358
Right,17,72,31.7491661,35.2379358
Secular Centre,17,46,31.7491661,35.2379358
Left,17,56,31.7501175,35.2341775
Orthodox,17,32,31.7501175,35.2341775
Arab-Israeli,17,1,31.7501175,35.2341775
Micro,17,6,31.7501175,35.2341775
Sectoral,17,31,31.7501175,35.2341775
Right,17,100,31.7501175,35.2341775
Secular Centre,17,81,31.7501175,35.2341775
Left,17,50,31.7500287,35.2329643
Orthodox,17,38,31.7500287,35.2329643
Arab-Israeli,17,0,31.7500287,35.2329643
Micro,17,16,31.7500287,35.2329643
Sectoral,17,36,31.7500287,35.2329643
Right,17,150,31.7500287,35.2329643
Secular Centre,17,83,31.7500287,35.2329643
Left,17,58,31.7345072,35.199283
Orthodox,17,61,31.7345072,35.199283
Arab-Israeli,17,0,31.7345072,35.199283
Micro,17,9,31.7345072,35.199283
Sectoral,17,37,31.7345072,35.199283
Right,17,144,31.7345072,35.199283
Secular Centre,17,65,31.7345072,35.199283
Left,17,29,31.7345072,35.199283
Orthodox,17,45,31.7345072,35.199283
Arab-Israeli,17,1,31.7345072,35.199283
Micro,17,4,31.7345072,35.199283
Sectoral,17,23,31.7345072,35.199283
Right,17,153,31.7345072,35.199283
Secular Centre,17,62,31.7345072,35.199283
Left,17,53,31.7345072,35.199283
Orthodox,17,79,31.7345072,35.199283
Arab-Israeli,17,0,31.7345072,35.199283
Micro,17,9,31.7345072,35.199283
Sectoral,17,35,31.7345072,35.199283
Right,17,139,31.7345072,35.199283
Secular Centre,17,53,31.7345072,35.199283
Left,17,27,31.735636,35.1976596
Orthodox,17,81,31.735636,35.1976596
Arab-Israeli,17,3,31.735636,35.1976596
Micro,17,21,31.735636,35.1976596
Sectoral,17,15,31.735636,35.1976596
Right,17,128,31.735636,35.1976596
Secular Centre,17,45,31.735636,35.1976596
Left,17,61,31.7352344,35.1992616
Orthodox,17,40,31.7352344,35.1992616
Arab-Israeli,17,3,31.7352344,35.1992616
Micro,17,7,31.7352344,35.1992616
Sectoral,17,49,31.7352344,35.1992616
Right,17,145,31.7352344,35.1992616
Secular Centre,17,104,31.7352344,35.1992616
Left,17,78,31.72980979999999,35.1910803
Orthodox,17,73,31.72980979999999,35.1910803
Arab-Israeli,17,0,31.72980979999999,35.1910803
Micro,17,32,31.72980979999999,35.1910803
Sectoral,17,49,31.72980979999999,35.1910803
Right,17,192,31.72980979999999,35.1910803
Secular Centre,17,91,31.72980979999999,35.1910803
Left,17,40,31.7345072,35.199283
Orthodox,17,112,31.7345072,35.199283
Arab-Israeli,17,2,31.7345072,35.199283
Micro,17,19,31.7345072,35.199283
Sectoral,17,26,31.7345072,35.199283
Right,17,142,31.7345072,35.199283
Secular Centre,17,56,31.7345072,35.199283
Left,17,33,31.7954113,35.229909
Orthodox,17,5,31.7954113,35.229909
Arab-Israeli,17,54,31.7954113,35.229909
Micro,17,8,31.7954113,35.229909
Sectoral,17,2,31.7954113,35.229909
Right,17,57,31.7954113,35.229909
Secular Centre,17,7,31.7954113,35.229909
Left,17,106,31.7501509,35.2286364
Orthodox,17,54,31.7501509,35.2286364
Arab-Israeli,17,0,31.7501509,35.2286364
Micro,17,14,31.7501509,35.2286364
Sectoral,17,46,31.7501509,35.2286364
Right,17,126,31.7501509,35.2286364
Secular Centre,17,120,31.7501509,35.2286364
Left,17,2,31.8013732,35.234527
Orthodox,17,0,31.8013732,35.234527
Arab-Israeli,17,0,31.8013732,35.234527
Micro,17,0,31.8013732,35.234527
Sectoral,17,0,31.8013732,35.234527
Right,17,2,31.8013732,35.234527
Secular Centre,17,3,31.8013732,35.234527
Left,17,10,31.7460743,35.2005014
Orthodox,17,5,31.7460743,35.2005014
Arab-Israeli,17,201,31.7460743,35.2005014
Micro,17,0,31.7460743,35.2005014
Sectoral,17,1,31.7460743,35.2005014
Right,17,1,31.7460743,35.2005014
Secular Centre,17,5,31.7460743,35.2005014
Left,17,70,31.74743,35.2384018
Orthodox,17,41,31.74743,35.2384018
Arab-Israeli,17,0,31.74743,35.2384018
Micro,17,17,31.74743,35.2384018
Sectoral,17,59,31.74743,35.2384018
Right,17,145,31.74743,35.2384018
Secular Centre,17,91,31.74743,35.2384018
Left,17,44,31.74743,35.2384018
Orthodox,17,50,31.74743,35.2384018
Arab-Israeli,17,0,31.74743,35.2384018
Micro,17,19,31.74743,35.2384018
Sectoral,17,31,31.74743,35.2384018
Right,17,199,31.74743,35.2384018
Secular Centre,17,67,31.74743,35.2384018
Left,17,31,31.74743,35.2384018
Orthodox,17,69,31.74743,35.2384018
Arab-Israeli,17,0,31.74743,35.2384018
Micro,17,11,31.74743,35.2384018
Sectoral,17,42,31.74743,35.2384018
Right,17,159,31.74743,35.2384018
Secular Centre,17,53,31.74743,35.2384018
Left,17,34,31.74743,35.2384018
Orthodox,17,48,31.74743,35.2384018
Arab-Israeli,17,0,31.74743,35.2384018
Micro,17,19,31.74743,35.2384018
Sectoral,17,30,31.74743,35.2384018
Right,17,123,31.74743,35.2384018
Secular Centre,17,49,31.74743,35.2384018
Left,17,104,31.7500287,35.2329643
Orthodox,17,36,31.7500287,35.2329643
Arab-Israeli,17,1,31.7500287,35.2329643
Micro,17,11,31.7500287,35.2329643
Sectoral,17,31,31.7500287,35.2329643
Right,17,136,31.7500287,35.2329643
Secular Centre,17,119,31.7500287,35.2329643
Left,17,77,31.7501509,35.2286364
Orthodox,17,48,31.7501509,35.2286364
Arab-Israeli,17,0,31.7501509,35.2286364
Micro,17,12,31.7501509,35.2286364
Sectoral,17,48,31.7501509,35.2286364
Right,17,114,31.7501509,35.2286364
Secular Centre,17,83,31.7501509,35.2286364
Left,17,75,31.7501175,35.2341775
Orthodox,17,41,31.7501175,35.2341775
Arab-Israeli,17,1,31.7501175,35.2341775
Micro,17,14,31.7501175,35.2341775
Sectoral,17,52,31.7501175,35.2341775
Right,17,148,31.7501175,35.2341775
Secular Centre,17,116,31.7501175,35.2341775
Left,17,65,31.7501509,35.2286364
Orthodox,17,16,31.7501509,35.2286364
Arab-Israeli,17,1,31.7501509,35.2286364
Micro,17,9,31.7501509,35.2286364
Sectoral,17,48,31.7501509,35.2286364
Right,17,106,31.7501509,35.2286364
Secular Centre,17,95,31.7501509,35.2286364
Left,17,66,31.7491661,35.2379358
Orthodox,17,14,31.7491661,35.2379358
Arab-Israeli,17,2,31.7491661,35.2379358
Micro,17,12,31.7491661,35.2379358
Sectoral,17,35,31.7491661,35.2379358
Right,17,130,31.7491661,35.2379358
Secular Centre,17,45,31.7491661,35.2379358
Left,17,81,31.7501509,35.2286364
Orthodox,17,51,31.7501509,35.2286364
Arab-Israeli,17,0,31.7501509,35.2286364
Micro,17,8,31.7501509,35.2286364
Sectoral,17,60,31.7501509,35.2286364
Right,17,130,31.7501509,35.2286364
Secular Centre,17,144,31.7501509,35.2286364
Left,17,60,31.7500287,35.2329643
Left,17,60,31.7500287,35.2329643
Orthodox,17,48,31.7500287,35.2329643
Orthodox,17,48,31.7500287,35.2329643
Arab-Israeli,17,0,31.7500287,35.2329643
Arab-Israeli,17,0,31.7500287,35.2329643
Micro,17,15,31.7500287,35.2329643
Micro,17,15,31.7500287,35.2329643
Sectoral,17,25,31.7500287,35.2329643
Sectoral,17,25,31.7500287,35.2329643
Right,17,138,31.7500287,35.2329643
Right,17,138,31.7500287,35.2329643
Secular Centre,17,51,31.7500287,35.2329643
Secular Centre,17,51,31.7500287,35.2329643
Left,17,15,31.8386661,35.2455641
Orthodox,17,97,31.8386661,35.2455641
Arab-Israeli,17,1,31.8386661,35.2455641
Micro,17,21,31.8386661,35.2455641
Sectoral,17,9,31.8386661,35.2455641
Right,17,110,31.8386661,35.2455641
Secular Centre,17,32,31.8386661,35.2455641
Left,17,3,31.837826,35.239951
Orthodox,17,191,31.837826,35.239951
Arab-Israeli,17,2,31.837826,35.239951
Micro,17,26,31.837826,35.239951
Sectoral,17,5,31.837826,35.239951
Right,17,103,31.837826,35.239951
Secular Centre,17,9,31.837826,35.239951
Left,17,8,31.8185364,35.2021766
Orthodox,17,284,31.8185364,35.2021766
Arab-Israeli,17,0,31.8185364,35.2021766
Micro,17,8,31.8185364,35.2021766
Sectoral,17,3,31.8185364,35.2021766
Right,17,29,31.8185364,35.2021766
Secular Centre,17,11,31.8185364,35.2021766
Left,17,34,31.8195817,35.1898968
Orthodox,17,152,31.8195817,35.1898968
Arab-Israeli,17,0,31.8195817,35.1898968
Micro,17,20,31.8195817,35.1898968
Sectoral,17,25,31.8195817,35.1898968
Right,17,210,31.8195817,35.1898968
Secular Centre,17,56,31.8195817,35.1898968
Left,17,35,31.8127789,35.1953111
Orthodox,17,253,31.8127789,35.1953111
Arab-Israeli,17,0,31.8127789,35.1953111
Micro,17,14,31.8127789,35.1953111
Sectoral,17,26,31.8127789,35.1953111
Right,17,131,31.8127789,35.1953111
Secular Centre,17,43,31.8127789,35.1953111
Left,17,26,31.7777422,35.2279084
Orthodox,17,9,31.7777422,35.2279084
Arab-Israeli,17,15,31.7777422,35.2279084
Micro,17,8,31.7777422,35.2279084
Sectoral,17,0,31.7777422,35.2279084
Right,17,54,31.7777422,35.2279084
Secular Centre,17,16,31.7777422,35.2279084
Left,17,60,31.8195817,35.1898968
Orthodox,17,63,31.8195817,35.1898968
Arab-Israeli,17,0,31.8195817,35.1898968
Micro,17,17,31.8195817,35.1898968
Sectoral,17,36,31.8195817,35.1898968
Right,17,195,31.8195817,35.1898968
Secular Centre,17,66,31.8195817,35.1898968
Left,17,90,31.8127789,35.1953111
Orthodox,17,66,31.8127789,35.1953111
Arab-Israeli,17,1,31.8127789,35.1953111
Micro,17,25,31.8127789,35.1953111
Sectoral,17,33,31.8127789,35.1953111
Right,17,168,31.8127789,35.1953111
Secular Centre,17,95,31.8127789,35.1953111
Left,17,17,31.8147194,35.1948078
Orthodox,17,296,31.8147194,35.1948078
Arab-Israeli,17,0,31.8147194,35.1948078
Micro,17,18,31.8147194,35.1948078
Sectoral,17,21,31.8147194,35.1948078
Right,17,87,31.8147194,35.1948078
Secular Centre,17,20,31.8147194,35.1948078
Left,17,46,31.72980979999999,35.1910803
Orthodox,17,65,31.72980979999999,35.1910803
Arab-Israeli,17,0,31.72980979999999,35.1910803
Micro,17,14,31.72980979999999,35.1910803
Sectoral,17,28,31.72980979999999,35.1910803
Right,17,179,31.72980979999999,35.1910803
Secular Centre,17,55,31.72980979999999,35.1910803
Left,17,42,31.72980979999999,35.1910803
Orthodox,17,49,31.72980979999999,35.1910803
Arab-Israeli,17,1,31.72980979999999,35.1910803
Micro,17,10,31.72980979999999,35.1910803
Sectoral,17,23,31.72980979999999,35.1910803
Right,17,130,31.72980979999999,35.1910803
Secular Centre,17,52,31.72980979999999,35.1910803
Left,17,82,31.72980979999999,35.1910803
Orthodox,17,99,31.72980979999999,35.1910803
Arab-Israeli,17,0,31.72980979999999,35.1910803
Micro,17,17,31.72980979999999,35.1910803
Sectoral,17,37,31.72980979999999,35.1910803
Right,17,144,31.72980979999999,35.1910803
Secular Centre,17,79,31.72980979999999,35.1910803
Left,17,37,31.7360896,35.1974152
Orthodox,17,50,31.7360896,35.1974152
Arab-Israeli,17,0,31.7360896,35.1974152
Micro,17,9,31.7360896,35.1974152
Sectoral,17,14,31.7360896,35.1974152
Right,17,137,31.7360896,35.1974152
Secular Centre,17,55,31.7360896,35.1974152
Left,17,57,31.7334826,35.1891889
Orthodox,17,37,31.7334826,35.1891889
Arab-Israeli,17,1,31.7334826,35.1891889
Micro,17,8,31.7334826,35.1891889
Sectoral,17,48,31.7334826,35.1891889
Right,17,139,31.7334826,35.1891889
Secular Centre,17,92,31.7334826,35.1891889
Left,17,63,31.7353791,35.1804298
Orthodox,17,45,31.7353791,35.1804298
Arab-Israeli,17,0,31.7353791,35.1804298
Micro,17,8,31.7353791,35.1804298
Sectoral,17,50,31.7353791,35.1804298
Right,17,208,31.7353791,35.1804298
Secular Centre,17,91,31.7353791,35.1804298
Left,17,27,31.7352344,35.1992616
Orthodox,17,81,31.7352344,35.1992616
Arab-Israeli,17,1,31.7352344,35.1992616
Micro,17,13,31.7352344,35.1992616
Sectoral,17,32,31.7352344,35.1992616
Right,17,166,31.7352344,35.1992616
Secular Centre,17,44,31.7352344,35.1992616
Left,17,101,31.7360896,35.1974152
Orthodox,17,50,31.7360896,35.1974152
Arab-Israeli,17,0,31.7360896,35.1974152
Micro,17,7,31.7360896,35.1974152
Sectoral,17,32,31.7360896,35.1974152
Right,17,157,31.7360896,35.1974152
Secular Centre,17,97,31.7360896,35.1974152
Left,17,46,31.7360896,35.1974152
Left,17,46,31.7360896,35.1974152
Orthodox,17,80,31.7360896,35.1974152
Orthodox,17,80,31.7360896,35.1974152
Arab-Israeli,17,0,31.7360896,35.1974152
Arab-Israeli,17,0,31.7360896,35.1974152
Micro,17,15,31.7360896,35.1974152
Micro,17,15,31.7360896,35.1974152
Sectoral,17,28,31.7360896,35.1974152
Sectoral,17,28,31.7360896,35.1974152
Right,17,174,31.7360896,35.1974152
Right,17,174,31.7360896,35.1974152
Secular Centre,17,84,31.7360896,35.1974152
Secular Centre,17,84,31.7360896,35.1974152
Left,17,41,31.7360896,35.1974152
Orthodox,17,39,31.7360896,35.1974152
Arab-Israeli,17,2,31.7360896,35.1974152
Micro,17,9,31.7360896,35.1974152
Sectoral,17,28,31.7360896,35.1974152
Right,17,133,31.7360896,35.1974152
Secular Centre,17,54,31.7360896,35.1974152
Left,17,54,31.7334826,35.1891889
Orthodox,17,55,31.7334826,35.1891889
Arab-Israeli,17,0,31.7334826,35.1891889
Micro,17,17,31.7334826,35.1891889
Sectoral,17,38,31.7334826,35.1891889
Right,17,176,31.7334826,35.1891889
Secular Centre,17,86,31.7334826,35.1891889
Left,17,63,31.7360896,35.1974152
Orthodox,17,70,31.7360896,35.1974152
Arab-Israeli,17,1,31.7360896,35.1974152
Micro,17,13,31.7360896,35.1974152
Sectoral,17,35,31.7360896,35.1974152
Right,17,173,31.7360896,35.1974152
Secular Centre,17,55,31.7360896,35.1974152
Left,17,50,31.7353791,35.1804298
Orthodox,17,64,31.7353791,35.1804298
Arab-Israeli,17,0,31.7353791,35.1804298
Micro,17,6,31.7353791,35.1804298
Sectoral,17,37,31.7353791,35.1804298
Right,17,198,31.7353791,35.1804298
Secular Centre,17,77,31.7353791,35.1804298
Left,17,134,31.7334826,35.1891889
Orthodox,17,16,31.7334826,35.1891889
Arab-Israeli,17,1,31.7334826,35.1891889
Micro,17,9,31.7334826,35.1891889
Sectoral,17,51,31.7334826,35.1891889
Right,17,137,31.7334826,35.1891889
Secular Centre,17,182,31.7334826,35.1891889
Left,17,62,31.7353791,35.1804298
Orthodox,17,49,31.7353791,35.1804298
Arab-Israeli,17,1,31.7353791,35.1804298
Micro,17,18,31.7353791,35.1804298
Sectoral,17,49,31.7353791,35.1804298
Right,17,153,31.7353791,35.1804298
Secular Centre,17,104,31.7353791,35.1804298
Left,17,53,31.7334826,35.1891889
Orthodox,17,71,31.7334826,35.1891889
Arab-Israeli,17,0,31.7334826,35.1891889
Micro,17,19,31.7334826,35.1891889
Sectoral,17,25,31.7334826,35.1891889
Right,17,168,31.7334826,35.1891889
Secular Centre,17,46,31.7334826,35.1891889
Left,17,50,31.7353791,35.1804298
Orthodox,17,73,31.7353791,35.1804298
Arab-Israeli,17,0,31.7353791,35.1804298
Micro,17,11,31.7353791,35.1804298
Sectoral,17,32,31.7353791,35.1804298
Right,17,212,31.7353791,35.1804298
Secular Centre,17,50,31.7353791,35.1804298
Left,17,5,31.7488208,35.2182971
Orthodox,17,9,31.7488208,35.2182971
Arab-Israeli,17,0,31.7488208,35.2182971
Micro,17,3,31.7488208,35.2182971
Sectoral,17,3,31.7488208,35.2182971
Right,17,31,31.7488208,35.2182971
Secular Centre,17,6,31.7488208,35.2182971
Left,17,31,31.7360896,35.1974152
Orthodox,17,61,31.7360896,35.1974152
Arab-Israeli,17,0,31.7360896,35.1974152
Micro,17,7,31.7360896,35.1974152
Sectoral,17,14,31.7360896,35.1974152
Right,17,122,31.7360896,35.1974152
Secular Centre,17,25,31.7360896,35.1974152
Left,17,83,31.7334826,35.1891889
Orthodox,17,68,31.7334826,35.1891889
Arab-Israeli,17,0,31.7334826,35.1891889
Micro,17,13,31.7334826,35.1891889
Sectoral,17,37,31.7334826,35.1891889
Right,17,171,31.7334826,35.1891889
Secular Centre,17,71,31.7334826,35.1891889
Left,17,74,31.7360896,35.1974152
Orthodox,17,57,31.7360896,35.1974152
Arab-Israeli,17,0,31.7360896,35.1974152
Micro,17,5,31.7360896,35.1974152
Sectoral,17,35,31.7360896,35.1974152
Right,17,173,31.7360896,35.1974152
Secular Centre,17,91,31.7360896,35.1974152
Left,17,1,31.8386661,35.2455641
Orthodox,17,414,31.8386661,35.2455641
Arab-Israeli,17,0,31.8386661,35.2455641
Micro,17,10,31.8386661,35.2455641
Sectoral,17,1,31.8386661,35.2455641
Right,17,11,31.8386661,35.2455641
Secular Centre,17,0,31.8386661,35.2455641
Left,17,0,31.8386661,35.2455641
Orthodox,17,364,31.8386661,35.2455641
Arab-Israeli,17,1,31.8386661,35.2455641
Micro,17,5,31.8386661,35.2455641
Sectoral,17,2,31.8386661,35.2455641
Right,17,17,31.8386661,35.2455641
Secular Centre,17,1,31.8386661,35.2455641
Left,17,13,31.837826,35.239951
Orthodox,17,83,31.837826,35.239951
Arab-Israeli,17,0,31.837826,35.239951
Micro,17,26,31.837826,35.239951
Sectoral,17,13,31.837826,35.239951
Right,17,156,31.837826,35.239951
Secular Centre,17,21,31.837826,35.239951
Left,17,19,31.8386661,35.2455641
Orthodox,17,159,31.8386661,35.2455641
Arab-Israeli,17,0,31.8386661,35.2455641
Micro,17,7,31.8386661,35.2455641
Sectoral,17,20,31.8386661,35.2455641
Right,17,143,31.8386661,35.2455641
Secular Centre,17,37,31.8386661,35.2455641
Left,17,12,31.8441141,35.241984
Orthodox,17,168,31.8441141,35.241984
Arab-Israeli,17,5,31.8441141,35.241984
Micro,17,35,31.8441141,35.241984
Sectoral,17,16,31.8441141,35.241984
Right,17,111,31.8441141,35.241984
Secular Centre,17,17,31.8441141,35.241984
Left,17,15,31.837826,35.239951
Orthodox,17,80,31.837826,35.239951
Arab-Israeli,17,1,31.837826,35.239951
Micro,17,21,31.837826,35.239951
Sectoral,17,5,31.837826,35.239951
Right,17,135,31.837826,35.239951
Secular Centre,17,27,31.837826,35.239951
Left,17,13,31.8433721,35.2450474
Orthodox,17,30,31.8433721,35.2450474
Arab-Israeli,17,0,31.8433721,35.2450474
Micro,17,15,31.8433721,35.2450474
Sectoral,17,8,31.8433721,35.2450474
Right,17,151,31.8433721,35.2450474
Secular Centre,17,27,31.8433721,35.2450474
Left,17,1,31.8386661,35.2455641
Orthodox,17,555,31.8386661,35.2455641
Arab-Israeli,17,0,31.8386661,35.2455641
Micro,17,8,31.8386661,35.2455641
Sectoral,17,0,31.8386661,35.2455641
Right,17,9,31.8386661,35.2455641
Secular Centre,17,0,31.8386661,35.2455641
Left,17,24,31.8433721,35.2450474
Orthodox,17,117,31.8433721,35.2450474
Arab-Israeli,17,1,31.8433721,35.2450474
Micro,17,10,31.8433721,35.2450474
Sectoral,17,16,31.8433721,35.2450474
Right,17,119,31.8433721,35.2450474
Secular Centre,17,32,31.8433721,35.2450474
Left,17,18,31.8185364,35.2021766
Orthodox,17,191,31.8185364,35.2021766
Arab-Israeli,17,0,31.8185364,35.2021766
Micro,17,23,31.8185364,35.2021766
Sectoral,17,23,31.8185364,35.2021766
Right,17,166,31.8185364,35.2021766
Secular Centre,17,34,31.8185364,35.2021766
Left,17,80,31.8124395,35.1952224
Orthodox,17,65,31.8124395,35.1952224
Arab-Israeli,17,1,31.8124395,35.1952224
Micro,17,17,31.8124395,35.1952224
Sectoral,17,48,31.8124395,35.1952224
Right,17,178,31.8124395,35.1952224
Secular Centre,17,90,31.8124395,35.1952224
Left,17,10,31.8185364,35.2021766
Orthodox,17,311,31.8185364,35.2021766
Arab-Israeli,17,0,31.8185364,35.2021766
Micro,17,12,31.8185364,35.2021766
Sectoral,17,7,31.8185364,35.2021766
Right,17,47,31.8185364,35.2021766
Secular Centre,17,8,31.8185364,35.2021766
Left,17,18,31.8127789,35.1953111
Orthodox,17,146,31.8127789,35.1953111
Arab-Israeli,17,0,31.8127789,35.1953111
Micro,17,13,31.8127789,35.1953111
Sectoral,17,10,31.8127789,35.1953111
Right,17,125,31.8127789,35.1953111
Secular Centre,17,43,31.8127789,35.1953111
Left,17,120,31.8124395,35.1952224
Orthodox,17,37,31.8124395,35.1952224
Arab-Israeli,17,3,31.8124395,35.1952224
Micro,17,36,31.8124395,35.1952224
Sectoral,17,23,31.8124395,35.1952224
Right,17,201,31.8124395,35.1952224
Secular Centre,17,105,31.8124395,35.1952224
Left,17,18,31.8144881,35.2025994
Orthodox,17,183,31.8144881,35.2025994
Arab-Israeli,17,0,31.8144881,35.2025994
Micro,17,15,31.8144881,35.2025994
Sectoral,17,12,31.8144881,35.2025994
Right,17,77,31.8144881,35.2025994
Secular Centre,17,35,31.8144881,35.2025994
Left,17,9,31.8195817,35.1898968
Orthodox,17,390,31.8195817,35.1898968
Arab-Israeli,17,0,31.8195817,35.1898968
Micro,17,12,31.8195817,35.1898968
Sectoral,17,11,31.8195817,35.1898968
Right,17,80,31.8195817,35.1898968
Secular Centre,17,23,31.8195817,35.1898968
Left,17,8,31.8433721,35.2450474
Orthodox,17,347,31.8433721,35.2450474
Arab-Israeli,17,0,31.8433721,35.2450474
Micro,17,15,31.8433721,35.2450474
Sectoral,17,10,31.8433721,35.2450474
Right,17,78,31.8433721,35.2450474
Secular Centre,17,8,31.8433721,35.2450474
Left,17,35,31.8441141,35.241984
Orthodox,17,102,31.8441141,35.241984
Arab-Israeli,17,1,31.8441141,35.241984
Micro,17,12,31.8441141,35.241984
Sectoral,17,29,31.8441141,35.241984
Right,17,156,31.8441141,35.241984
Secular Centre,17,43,31.8441141,35.241984
Left,17,18,31.837718,35.239288
Orthodox,17,75,31.837718,35.239288
Arab-Israeli,17,0,31.837718,35.239288
Micro,17,14,31.837718,35.239288
Sectoral,17,15,31.837718,35.239288
Right,17,150,31.837718,35.239288
